Date,Last Price,Open Interest,SMAVG (15)
2/22/2024,742.5,9308,13069
2/21/2024,740.75,9295,13554
2/20/2024,739.75,9297,14046
2/19/2024,749.75,9311,14547
2/16/2024,747.25,9328,15039
2/15/2024,752.75,9284,15520
2/14/2024,749.75,8993,15994
2/13/2024,757.75,8962,16486
2/12/2024,759.75,17579,16980
2/9/2024,760,18056,16883
2/8/2024,751.25,18011,16753
2/7/2024,740,17537,16612
2/6/2024,734,17342,16489
2/5/2024,722.75,16907,16330
2/2/2024,719.75,16818,16193
2/1/2024,745.75,16585,16034
1/31/2024,746,16673,18849
1/30/2024,750.75,16818,21494
1/29/2024,747.25,16687,24007
1/26/2024,742.5,16549,26555
1/25/2024,740.25,16398,29065
1/24/2024,731.75,16375,31536
1/23/2024,729.5,16363,34007
1/22/2024,724,16128,36463
1/19/2024,718.25,16107,38893
1/18/2024,715,15898,41306
1/17/2024,706.25,15690,43686
1/16/2024,714.5,14960,46050
1/15/2024,710.5,14850,48485
1/12/2024,717.5,14434,50960
1/11/2024,722,58804,53456
1/10/2024,710.75,56346,53066
1/9/2024,711.75,54521,52832
1/8/2024,696.25,54906,52714
1/5/2024,713.5,54201,52489
1/4/2024,702,53456,52253
1/3/2024,717,53443,49516
1/2/2024,700.25,53204,46812
12/29/2023,705.25,52582,44136
12/28/2023,718,52295,41494
12/27/2023,727,51592,38853
12/26/2023,733.75,51153,36246
12/22/2023,731.5,51494,33657
12/21/2023,732.5,51965,31004
12/20/2023,741.25,51882,28319
12/19/2023,740.75,52952,25637
12/18/2023,736.5,52832,22882
12/15/2023,723,52754,20132
12/14/2023,720.5,51523,17370
12/13/2023,702.5,50668,14688
12/12/2023,702.25,12408,12070
12/11/2023,718.25,12876,12002
12/8/2023,719.75,13066,11872
12/7/2023,713.5,12948,11728
12/6/2023,712.75,12680,11585
12/5/2023,735.5,12485,11441
12/4/2023,740.25,12324,11303
12/1/2023,754.25,11695,11171
11/30/2023,746.5,11685,11232
11/29/2023,761.5,11654,11277
11/28/2023,765,11628,11315
11/27/2023,755.5,11582,11322
11/24/2023,768.5,11331,11330
11/23/2023,761.25,11293,11367
11/22/2023,752.75,11402,11401
11/21/2023,764.5,11384,11428
11/20/2023,766,10926,11449
11/17/2023,747,10909,11496
11/16/2023,737.25,10794,11540
11/15/2023,757.75,10524,11595
11/14/2023,766.5,10414,11665
11/13/2023,758.5,10351,11727
11/10/2023,752.5,12605,11791
11/9/2023,749.5,12359,11694
11/8/2023,757.25,12217,11601
11/7/2023,768.5,11732,11521
11/6/2023,790.75,11710,11491
11/3/2023,787.25,11890,11450
11/2/2023,796.25,11801,11391
11/1/2023,792.75,11810,11818
10/31/2023,790.5,11694,12222
10/30/2023,784.75,11626,12618
10/27/2023,794.25,11577,13045
10/26/2023,797.75,11615,13460
10/25/2023,794.25,11576,13809
10/24/2023,791.5,11347,14126
10/23/2023,813,11301,14441
10/20/2023,822.5,11155,14753
10/19/2023,812.75,10958,15066
10/18/2023,814.75,11030,15399
10/17/2023,802.5,11275,15734
10/16/2023,812.75,11101,16065
10/13/2023,808.75,11004,16403
10/12/2023,787.5,18198,16753
10/11/2023,777.5,17873,16625
10/10/2023,782.75,17632,16510
10/9/2023,774,18034,16401
10/6/2023,759,17807,16268
10/5/2023,758.25,16840,16147
10/4/2023,783.5,16328,16077
10/3/2023,802.75,16083,15969
10/2/2023,802.75,15971,15466
9/29/2023,818.5,15856,14968
9/28/2023,819,15950,14463
9/27/2023,821.5,16060,13948
9/26/2023,813.5,16242,13420
9/25/2023,815.25,16174,12853
9/22/2023,821.25,16243,12279
9/21/2023,828.75,16284,11700
9/20/2023,821.5,16146,11108
9/19/2023,827.25,15994,10522
9/18/2023,820.75,16041,9942
9/15/2023,823,15990,9359
9/14/2023,829.75,15800,8778
9/13/2023,819.25,14697,8200
9/12/2023,821,8545,7692
9/11/2023,817,8494,7595
9/8/2023,813.5,8291,7498
9/7/2023,799.75,8222,7414
9/6/2023,792.75,8142,7327
9/5/2023,803,7730,7245
9/4/2023,786.75,7573,7184
9/1/2023,785.5,7547,7134
8/31/2023,772.25,7413,7081
8/30/2023,769.75,7344,7156
8/29/2023,775,7301,7232
8/28/2023,781.5,7303,7302
8/25/2023,778,7270,7359
8/24/2023,769,7129,7405
8/23/2023,770.75,7081,7453
8/22/2023,775.75,7079,7505
8/21/2023,775.75,7047,7548
8/18/2023,774,7023,7597
8/17/2023,774,6926,7653
8/16/2023,773,6905,7688
8/15/2023,770.75,6822,7722
8/14/2023,777.75,6817,7758
8/11/2023,783.25,6757,7795
8/10/2023,788.5,8529,7836
8/9/2023,795.25,8490,7758
8/8/2023,775.75,8347,7678
8/7/2023,778.75,8163,7607
8/4/2023,782.25,7956,7545
8/3/2023,774.25,7848,7493
8/2/2023,762.5,7863,7453
8/1/2023,771.5,7727,9380
7/31/2023,764.25,7785,11283
7/28/2023,759.5,7855,13179
7/27/2023,754,7456,15072
7/26/2023,748.5,7416,16993
7/25/2023,738,7359,18910
7/24/2023,742,7377,20821
7/21/2023,724.5,7376,22723
7/20/2023,713.75,7350,24652
7/19/2023,718.75,7289,26528
7/18/2023,710.75,7287,28428
7/17/2023,703.5,7230,30321
7/14/2023,709,7177,32300
7/13/2023,710.5,7244,34302
7/12/2023,710,36766,36284
7/11/2023,706.75,36271,36244
7/10/2023,699.75,36234,36232
7/7/2023,691.75,36251,36197
7/6/2023,673.25,36267,36198
7/5/2023,685,36166,36206
7/4/2023,679,36032,36202
7/3/2023,675.5,35907,36150
6/30/2023,677.75,36304,34126
6/29/2023,664.75,35496,32070
6/28/2023,670.25,35785,30067
6/27/2023,671.25,35680,28028
6/26/2023,669,36924,25991
6/23/2023,663.5,37201,23871
6/22/2023,667.25,36983,21730
6/21/2023,685.5,36155,19589
6/20/2023,669.75,36099,17498
6/19/2023,678,35711,15387
6/16/2023,681.5,36255,13303
6/15/2023,670.25,36396,11180
6/14/2023,659.5,36096,9048
6/13/2023,666,35251,6929
6/12/2023,654,5560,4866
6/9/2023,676.25,5455,4781
6/8/2023,674,5452,4703
6/7/2023,680.25,5195,4628
6/6/2023,674,5127,4569
6/5/2023,680.25,5122,4514
6/2/2023,672.75,5088,4473
6/1/2023,661.5,4873,4428
5/31/2023,651.75,4792,4504
5/30/2023,660,4437,4571
5/29/2023,675.5,4443,4660
5/26/2023,677.25,4414,4748
5/25/2023,667.5,4416,4833
5/24/2023,682,4308,4916
5/23/2023,675.25,4313,4992
5/22/2023,668.75,4282,5053
5/19/2023,671.25,4287,5113
5/18/2023,674,4328,5172
5/17/2023,674.75,4306,5206
5/16/2023,665.25,4298,5229
5/15/2023,665.75,4516,5245
5/12/2023,661.5,4403,5242
5/11/2023,673.5,6024,5245
5/10/2023,683,5790,5135
5/9/2023,670,5771,5032
5/8/2023,679.75,5759,4929
5/5/2023,664.5,5696,4812
5/4/2023,648.75,5653,4698
5/3/2023,643.25,5451,4587
5/2/2023,663,5238,5050
5/1/2023,687,5179,5491
4/28/2023,690,5167,5922
4/27/2023,682.75,4840,6363
4/26/2023,696.75,4645,6826
4/25/2023,701.5,4538,7287
4/24/2023,716.25,4480,7760
4/21/2023,708.25,4438,8209
4/20/2023,705,4376,8656
4/19/2023,720.75,4245,9109
4/18/2023,730.25,4224,9558
4/17/2023,726.25,4014,9985
4/14/2023,734.75,3979,10412
4/13/2023,739.5,3991,10835
4/12/2023,743.25,12392,11259
4/11/2023,734.75,11853,11123
4/10/2023,736.75,11645,11003
4/6/2023,735.5,11785,10887
4/5/2023,740,11784,10757
4/4/2023,726.25,11561,10595
4/3/2023,737,11626,10422
3/31/2023,709,11228,10221
3/30/2023,707.75,11132,10048
3/29/2023,710.75,11174,9878
3/28/2023,716.5,10978,9695
3/27/2023,702,10626,9523
3/24/2023,692.75,10431,9408
3/23/2023,707.25,10313,9314
3/22/2023,703.5,10350,9224
3/21/2023,695.5,10356,9125
3/20/2023,690,10053,9062
3/17/2023,694.75,9910,9032
3/16/2023,686.25,9828,9010
3/15/2023,674.75,9354,8997
3/14/2023,725.5,8969,9004
3/13/2023,733,8615,9025
3/10/2023,748.25,8634,9057
3/9/2023,746.5,8579,9084
3/8/2023,745.5,8435,9115
3/7/2023,756.5,8399,9142
3/6/2023,769.25,8891,9160
3/3/2023,772,9022,9148
3/2/2023,766.5,8961,9384
3/1/2023,758.25,8870,9684
2/28/2023,757.25,9404,9966
2/27/2023,751,9606,10212
2/24/2023,748.5,9585,10427
2/23/2023,735.25,9625,10591
2/22/2023,737.25,9466,10750
2/21/2023,746.75,9279,10892
2/20/2023,750.5,9093,11037
2/17/2023,745.25,9041,11194
2/16/2023,758,9046,11354
2/15/2023,754.5,8842,11500
2/14/2023,763.25,8675,11656
2/13/2023,765.5,8700,11827
2/10/2023,765.25,12562,11993
2/9/2023,755.5,13473,11858
2/8/2023,763.75,13091,11648
2/7/2023,758,13091,11442
2/6/2023,726.25,12829,11256
2/3/2023,747,12056,11076
2/2/2023,754,12001,10947
2/1/2023,772.5,11603,12446
1/31/2023,783.75,11456,13981
1/30/2023,780,11446,15476
1/27/2023,790.5,11433,16998
1/26/2023,804.75,11248,18473
1/25/2023,802.25,11177,19933
1/24/2023,819,11233,21395
1/23/2023,831,11193,22816
1/20/2023,811.5,10538,24149
1/19/2023,790.25,10320,25526
1/18/2023,803.75,10003,26930
1/17/2023,794.5,10301,28358
1/16/2023,786.75,10131,29759
1/13/2023,789,10122,31177
1/12/2023,787,34480,32606
1/11/2023,768.75,34628,32434
1/10/2023,752.75,33893,32256
1/9/2023,752,34275,32049
1/6/2023,750,33549,31735
1/5/2023,744.25,33150,31444
1/4/2023,741.25,33106,31222
1/3/2023,776,32550,30981
1/2/2023,779.25,31190,29233
12/30/2022,779.25,31190,27567
12/29/2022,776.25,31375,25896
12/28/2022,782.75,31427,24221
12/27/2022,809.5,31322,22518
12/23/2022,770.75,31401,20818
12/22/2022,770.25,31549,19102
12/21/2022,776.75,31901,17374
12/20/2022,757.75,31956,15618
12/19/2022,758.75,30798,13850
12/16/2022,756.5,29565,12165
12/15/2022,774,29186,10565
12/14/2022,791.5,29808,8990
12/13/2022,770.5,29492,7376
12/12/2022,765,6335,5784
12/9/2022,749.75,6198,5731
12/8/2022,750.75,6126,5705
12/7/2022,762.25,6257,5684
12/6/2022,771.75,5883,5645
12/5/2022,806,5808,5623
12/2/2022,818.25,5673,5604
12/1/2022,832.5,5629,5601
11/30/2022,817.75,5556,5763
11/29/2022,797.5,5430,5929
11/28/2022,793.5,5523,6090
11/25/2022,803.75,5566,6236
11/24/2022,808.75,5572,6379
11/23/2022,807,5590,6521
11/22/2022,822,5609,6670
11/21/2022,789.75,5551,6803
11/18/2022,806.25,5803,6940
11/17/2022,814.75,5806,7062
11/16/2022,837,5682,7181
11/15/2022,846.75,5548,7311
11/14/2022,837.25,5520,7455
11/11/2022,841,5628,7599
11/10/2022,837.75,8054,7738
11/9/2022,841.75,8052,7719
11/8/2022,872.5,7841,7709
11/7/2022,884.5,7716,7710
11/4/2022,872.5,7716,7719
11/3/2022,858.75,7693,7733
11/2/2022,855,7831,7757
11/1/2022,840.75,7607,8017
10/31/2022,838.25,7610,8272
10/28/2022,847,7620,8524
10/27/2022,857,7601,8745
10/26/2022,855.5,7627,8860
10/25/2022,838.75,7708,8956
10/24/2022,836.5,7684,9058
10/21/2022,827.75,7716,9164
10/20/2022,841.5,7756,9279
10/19/2022,838.75,7906,9411
10/18/2022,846,7863,9539
10/17/2022,861.5,7849,9641
10/14/2022,857.5,7921,9743
10/13/2022,871.25,8060,9815
10/12/2022,869.75,11732,9839
10/11/2022,870.75,11431,9641
10/10/2022,899.5,11381,9467
10/7/2022,897.75,10941,9284
10/6/2022,873.5,9321,9131
10/5/2022,861,9072,9082
10/4/2022,839.75,9231,9043
10/3/2022,818.25,9279,8941
9/30/2022,804.5,9443,8723
9/29/2022,814.25,9741,8497
9/28/2022,813.5,9815,8257
9/27/2022,796.75,9403,8013
9/26/2022,793,9371,7775
9/23/2022,808.75,9006,7540
9/22/2022,836.75,8415,7318
9/21/2022,822,8768,7133
9/20/2022,832.25,8822,6913
9/19/2022,832.5,8635,6672
9/16/2022,832.75,8648,6441
9/15/2022,823.5,8586,6206
9/14/2022,852.75,8482,5967
9/13/2022,858,7703,5734
9/12/2022,886.25,6011,5549
9/9/2022,867,6046,5479
9/8/2022,847.25,6145,5409
9/7/2022,855,6152,5330
9/6/2022,862.75,5832,5247
9/5/2022,887.25,5844,5178
9/2/2022,866.75,5683,5104
9/1/2022,858,5644,5039
8/31/2022,889,5462,5042
8/30/2022,889.5,5209,5050
8/29/2022,937.25,5167,5078
8/26/2022,931.75,5126,5109
8/25/2022,940.25,5001,5142
8/24/2022,940.25,4985,5171
8/23/2022,932.5,4931,5191
8/22/2022,906,4956,5214
8/19/2022,903.75,5001,5238
8/18/2022,897,4962,5258
8/17/2022,877.75,4899,5279
8/16/2022,871,4794,5297
8/15/2022,872.5,4746,5325
8/12/2022,892,4706,5355
8/11/2022,890.5,5690,5393
8/10/2022,874,5580,5365
8/9/2022,880.5,5623,5343
8/8/2022,864.25,5642,5316
8/5/2022,869.5,5615,5283
8/4/2022,867.25,5441,5249
8/3/2022,886.5,5272,5232
8/2/2022,894.75,5281,5232
8/1/2022,878.5,5318,6264
7/29/2022,922,5306,7257
7/28/2022,910.25,5268,8255
7/27/2022,909.75,5179,9259
7/26/2022,895,5202,10302
7/25/2022,886,5199,11273
7/22/2022,892.25,5286,12194
7/21/2022,880.75,5266,13092
7/20/2022,900,5250,14004
7/19/2022,894,5209,14865
7/18/2022,907,5148,15737
7/15/2022,891,5103,16601
7/14/2022,867.75,5186,17458
7/13/2022,890.25,5277,18323
7/12/2022,887.25,20766,19176
7/11/2022,917.5,20203,18977
7/8/2022,899,20278,18805
7/7/2022,885.25,20337,18616
7/6/2022,858.25,20815,18403
7/5/2022,892,19777,18132
7/4/2022,958,19009,17878
7/1/2022,942,18750,17634
6/30/2022,926.5,18955,16738
6/29/2022,955.75,18168,15797
6/28/2022,938.5,18287,14901
6/27/2022,945.25,18108,13991
6/24/2022,956.5,17950,13093
6/23/2022,948.5,18159,12187
6/22/2022,953,18084,11264
6/21/2022,975.5,17772,10343
6/20/2022,968.25,17622,9444
6/17/2022,961.25,17449,8551
6/16/2022,971.75,17144,7668
6/15/2022,980,16748,6810
6/14/2022,981,15970,5961
6/13/2022,962,15341,5163
6/10/2022,988.5,5318,4397
6/9/2022,998.75,4841,4298
6/8/2022,981.25,4722,4231
6/7/2022,966.5,4634,4168
6/6/2022,953.75,4636,4095
6/3/2022,963.25,4366,4002
6/2/2022,939.25,4307,3924
6/1/2022,927.75,4271,3864
5/31/2022,925.5,4291,3804
5/30/2022,904.5,4221,3740
5/27/2022,899.5,4209,3668
5/26/2022,896,4275,3595
5/25/2022,872.25,4018,3523
5/24/2022,872.75,3989,3463
5/23/2022,859.75,3852,3389
5/20/2022,856.75,3833,3324
5/19/2022,846,3845,3259
5/18/2022,854,3767,3186
5/17/2022,883.75,3542,3119
5/16/2022,886,3247,3062
5/13/2022,882,3189,3022
5/12/2022,887.5,3406,2992
5/11/2022,889,3370,2957
5/10/2022,861.75,3330,2915
5/9/2022,870.25,3143,2872
5/6/2022,905.25,3124,2838
5/5/2022,895.75,3191,2807
5/4/2022,882.75,3115,2766
5/3/2022,862.5,2883,3026
5/2/2022,868,2876,3264
4/29/2022,873,2850,3477
4/28/2022,872,2761,3675
4/27/2022,857.75,2759,3864
4/26/2022,859.5,2683,4050
4/25/2022,833.5,2654,4241
4/22/2022,871.5,2737,4426
4/21/2022,878,2883,4607
4/20/2022,866.75,2742,4775
4/19/2022,855.25,2675,4942
4/18/2022,893.25,2630,5121
4/14/2022,869,2662,5304
4/13/2022,868,2576,5480
4/12/2022,869,7022,5661
4/11/2022,838.75,6453,5554
4/8/2022,838.25,6073,5483
4/7/2022,828,5809,5441
4/6/2022,848,5598,5399
4/5/2022,857,5553,5362
4/4/2022,862.5,5546,5319
4/1/2022,836.25,5434,5288
3/31/2022,835.5,5443,5261
3/30/2022,837.75,5415,5232
3/29/2022,810.75,5237,5207
3/28/2022,818.75,5366,5198
3/25/2022,844.75,5373,5184
3/24/2022,840.75,5298,5176
3/23/2022,848.5,5298,5161
3/22/2022,825.5,5413,5156
3/21/2022,830.75,5396,5151
3/18/2022,800,5432,5153
3/17/2022,790.5,5185,5144
3/16/2022,763.5,5038,5142
3/15/2022,772.75,4915,5136
3/14/2022,779.5,5077,5136
3/11/2022,807.5,5035,5129
3/10/2022,800.25,5009,5125
3/9/2022,847.5,5028,5117
3/8/2022,899.25,5109,5101
3/7/2022,871.5,5155,5081
3/4/2022,829,5259,5059
3/3/2022,807.75,5059,5028
3/2/2022,778.25,5231,5479
3/1/2022,765,5337,5902
2/28/2022,748,5425,6302
2/25/2022,732.25,5294,6689
2/24/2022,763.5,5153,7095
2/23/2022,745.25,4958,7507
2/22/2022,740.75,4910,7938
2/21/2022,733.25,4967,8364
2/18/2022,723.25,4977,8787
2/17/2022,717,4890,9205
2/16/2022,731.5,4788,9622
2/15/2022,718.5,4814,10045
2/14/2022,735,4825,10458
2/11/2022,729.5,4787,10863
2/10/2022,735,11823,11277
2/9/2022,732.25,11575,11221
2/8/2022,718.75,11346,11193
2/7/2022,734.25,11222,11186
2/4/2022,731.5,11383,11186
2/3/2022,715.5,11339,11159
2/2/2022,707.75,11426,11129
2/1/2022,710,11305,14691
1/31/2022,707,11302,18166
1/28/2022,710.25,11249,21524
1/27/2022,708.5,11144,24857
1/26/2022,712.5,11142,28157
1/25/2022,697.5,10997,31377
1/24/2022,686.75,10911,34418
1/21/2022,703,10985,37324
1/20/2022,707.25,10986,40189
1/19/2022,703,11162,43039
1/18/2022,694.75,11240,45845
1/17/2022,689.5,11218,48614
1/14/2022,684.25,10973,51407
1/13/2022,679,10891,54200
1/12/2022,684.25,64864,56997
1/11/2022,676.5,63430,56209
1/10/2022,663.5,61671,55545
1/7/2022,667.25,61248,54997
1/6/2022,668.5,60640,54446
1/5/2022,664.75,59445,53889
1/4/2022,653.75,56600,53333
1/3/2022,649,54504,52952
12/31/2021,640.25,53969,52649
12/30/2021,649.75,53727,49504
12/29/2021,643.25,53256,46383
12/28/2021,647.5,52781,43298
12/27/2021,647,53107,40247
12/24/2021,623,52872,37160
12/23/2021,630.5,52842,34089
12/22/2021,621,53042,31017
12/21/2021,614.5,53466,27937
12/20/2021,587.5,53462,24818
12/17/2021,616.75,52981,21691
12/16/2021,626.25,52274,18597
12/15/2021,612.25,51108,15517
12/14/2021,619,50886,12518
12/13/2021,624.75,49960,9528
12/10/2021,625,6803,6587
12/9/2021,627.75,6909,6518
12/8/2021,628.5,6982,6437
12/7/2021,624.5,7005,6345
12/6/2021,598.75,6813,6254
12/3/2021,594.25,6804,6172
12/2/2021,585,6755,6092
12/1/2021,592.75,6850,6415
11/30/2021,583.25,6672,6687
11/29/2021,608.5,6566,6950
11/26/2021,592,6565,7200
11/25/2021,659,6079,7452
11/24/2021,661.75,6127,7753
11/23/2021,653.5,6030,8068
11/22/2021,643,5849,8407
11/19/2021,632.75,5764,8760
11/18/2021,650.25,5699,9122
11/17/2021,651.75,5598,9520
11/16/2021,658.25,5644,9958
11/15/2021,649.75,5583,10371
11/12/2021,655.75,5601,10784
11/11/2021,661.5,11602,11185
11/10/2021,672.5,10932,11163
11/9/2021,675.75,10613,11169
11/8/2021,672.25,10314,11130
11/5/2021,667.25,10338,11041
11/4/2021,658.75,10600,10938
11/3/2021,653.25,10846,10793
