Date,Last Price,Open Interest,SMAVG (15)
12/9/2021,71.17,25062,118421
12/8/2021,72.29,24967,129752
12/7/2021,71.59,25308,141164
12/6/2021,69.47,24969,152457
12/3/2021,66.94,24768,163715
12/2/2021,66.52,24261,174955
12/1/2021,65.73,23263,186055
11/30/2021,65.98,208412,197130
11/29/2021,69.48,205516,195602
11/26/2021,67.74,202518,193976
11/25/2021,75.73,197566,192454
11/24/2021,75.55,197952,191742
11/23/2021,75.81,198572,190770
11/22/2021,73.79,196481,189639
11/19/2021,72.75,196696,188599
11/18/2021,74.57,195028,177342
11/17/2021,73.62,196155,166149
11/16/2021,75.04,194694,154868
11/15/2021,74.81,193836,143698
11/12/2021,74.81,193373,132567
11/11/2021,75.36,190760,121500
11/10/2021,74.92,189394,110638
11/9/2021,76.45,185488,99895
11/8/2021,75.91,181133,89390
11/5/2021,75.38,179685,79166
11/4/2021,73.44,186890,69004
11/3/2021,73.66,183369,58397
11/2/2021,75.56,181607,47997
11/1/2021,75.47,180880,37723
10/29/2021,75.67,27838,27500
10/28/2021,75.94,27137,27501
10/27/2021,76.12,26943,27545
10/26/2021,77.39,27139,27586
10/25/2021,77.2,26874,27606
10/22/2021,76.62,27364,27595
10/21/2021,76.64,27826,27508
10/20/2021,77.91,28258,27387
10/19/2021,77.11,27907,27243
10/18/2021,76.69,27769,27142
10/15/2021,77.17,27265,27009
10/14/2021,76.85,27780,26915
10/13/2021,76.35,27364,26753
10/12/2021,76.3,27496,26601
10/11/2021,76.26,27534,26444
10/8/2021,75.09,27861,26300
10/7/2021,74.81,27798,26161
10/6/2021,73.98,27558,26033
10/5/2021,75.34,27430,25918
10/4/2021,74.22,26711,25823
10/1/2021,72.83,26060,25791
9/30/2021,72.24,26019,25831
9/29/2021,72.27,26099,25880
9/28/2021,72.28,26379,25872
9/27/2021,72.52,25777,25855
9/24/2021,71.03,25857,25890
9/23/2021,70.46,25350,25931
9/22/2021,69.53,25084,25987
9/21/2021,68.27,25147,26108
9/20/2021,67.81,25374,27301
9/17/2021,69.18,25770,28482
9/16/2021,69.7,25882,29687
9/15/2021,69.64,25824,30896
9/14/2021,68.48,26019,32115
9/13/2021,68.6,26231,33328
9/10/2021,68.11,26646,34524
9/9/2021,66.81,26758,35719
9/8/2021,67.59,25975,36875
9/7/2021,67.3,26138,38006
9/6/2021,67.75,26292,39117
9/3/2021,67.98,26479,40166
9/2/2021,68.32,26192,41208
9/1/2021,67.23,26889,42260
8/31/2021,67.4,43050,43245
8/30/2021,67.72,43084,43145
8/27/2021,67.45,43843,42982
8/26/2021,66.17,44025,42698
8/25/2021,66.97,44110,42343
8/24/2021,66.31,44213,41983
8/23/2021,64.68,44164,41628
8/20/2021,61.67,44568,41287
8/19/2021,62.9,44100,40264
8/18/2021,64.45,42937,39242
8/17/2021,65.18,42812,38285
8/16/2021,65.83,42019,37372
8/13/2021,66.72,42113,36517
8/12/2021,67.24,41967,35667
8/11/2021,67.35,41670,34848
8/10/2021,66.56,41556,34012
8/9/2021,65.2,40635,33245
8/6/2021,66.66,39587,32542
8/5/2021,66.82,38687,31913
8/4/2021,65.94,38710,31343
8/3/2021,67.26,38894,30805
8/2/2021,67.38,39047,30237
7/30/2021,69.79,29228,29682
7/29/2021,69.68,28768,29804
7/28/2021,68.56,28581,29960
7/27/2021,68,29123,30110
7/26/2021,68.1,29186,30206
7/23/2021,67.96,29359,30280
7/22/2021,67.86,29685,30340
7/21/2021,66.93,29140,30378
7/20/2021,64.54,30051,30656
7/19/2021,64.19,30077,30858
7/16/2021,68.34,30162,31059
7/15/2021,67.95,30127,31260
7/14/2021,68.66,30650,31460
7/13/2021,70.05,30375,31650
7/12/2021,68.86,30713,31861
7/9/2021,68.96,31066,32050
7/8/2021,67.69,31098,32217
7/7/2021,67.08,30839,32406
7/6/2021,67.97,30563,32617
7/5/2021,70.31,30293,32827
7/2/2021,69.88,30262,33052
7/1/2021,69.54,30247,33293
6/30/2021,69.08,33317,33510
6/29/2021,69.11,33074,33568
6/28/2021,69.02,33104,33649
6/25/2021,69.88,33169,33739
6/24/2021,69.44,33130,33812
6/23/2021,69.12,33507,33839
6/22/2021,68.64,33535,33797
6/21/2021,68.4,33551,33701
6/18/2021,67.52,33567,33603
6/17/2021,67.19,33935,40314
6/16/2021,68.45,34002,47087
6/15/2021,68.22,33708,53724
6/14/2021,67.63,33678,60223
6/11/2021,67.57,33865,66556
6/10/2021,67.5,33504,72894
6/9/2021,67.39,34194,79168
6/8/2021,67.44,34291,85286
6/7/2021,66.91,34450,91418
6/4/2021,67.01,34265,97732
6/3/2021,66.46,33534,104118
6/2/2021,66.49,32877,110647
6/1/2021,65.72,32098,117184
5/31/2021,65.02,32083,123931
5/28/2021,64.76,134232,130700
5/27/2021,65.24,135524,130549
5/26/2021,64.94,133564,130220
5/25/2021,64.72,131191,129783
5/24/2021,64.75,128670,129435
5/21/2021,63.11,128932,129263
5/20/2021,61.99,127608,122887
5/19/2021,62.87,125978,116604
5/18/2021,64.62,126261,110406
5/17/2021,65.06,129168,104136
5/14/2021,64.66,130043,97605
5/13/2021,63.75,131469,90995
5/12/2021,65.85,130935,84205
5/11/2021,65.18,133309,77417
5/10/2021,64.73,133617,70462
5/7/2021,64.48,131966,63496
5/6/2021,64.05,130596,56651
5/5/2021,64.49,126999,49897
5/4/2021,64.36,125970,43327
5/3/2021,63.23,126099,36822
4/30/2021,62.67,33294,30312
4/29/2021,63.85,33362,30001
4/28/2021,63.12,32995,29685
4/27/2021,62.51,32218,29395
4/26/2021,61.76,31197,29099
4/23/2021,61.82,30902,28839
4/22/2021,61.21,29623,28606
4/21/2021,60.9,29105,28110
4/20/2021,61.74,28984,27644
4/19/2021,62.3,29127,27188
4/16/2021,62.27,29301,26747
4/15/2021,62.46,29286,26275
4/14/2021,62.53,28445,25785
4/13/2021,60.47,28386,25293
4/12/2021,59.96,28457,24772
4/9/2021,59.51,28621,24227
4/8/2021,59.53,28635,23660
4/7/2021,60.05,28644,23087
4/6/2021,59.86,27765,22494
4/5/2021,59.25,27298,21954
4/1/2021,60.92,27411,21452
3/31/2021,58.92,22180,20925
3/30/2021,59.83,22114,20794
3/29/2021,60.54,22156,20638
3/26/2021,60.37,22509,20468
3/25/2021,58.51,22224,20296
3/24/2021,60.6,21932,20099
3/23/2021,58.21,21057,19943
3/22/2021,60.59,20572,19850
3/19/2021,60.34,20287,19732
3/18/2021,59.5,20115,22536
3/17/2021,62.68,20048,25322
3/16/2021,62.58,19738,28053
3/15/2021,62.77,19673,30731
3/12/2021,62.98,19764,33429
3/11/2021,63.14,19509,36153
3/10/2021,61.99,20208,38847
3/9/2021,61.87,19781,41495
3/8/2021,62.25,19599,44155
3/5/2021,62.77,19929,46783
3/4/2021,61.03,19272,49411
3/3/2021,59.37,19586,52044
3/2/2021,58.25,19665,54664
3/1/2021,58.59,18807,57201
2/26/2021,59.48,62352,59782
2/25/2021,61.14,61898,59400
2/24/2021,61.2,61015,58945
2/23/2021,59.75,59907,58523
2/22/2021,59.49,60147,58101
2/19/2021,57.76,60619,57651
2/18/2021,58.26,59927,55938
2/17/2021,58.54,59922,54229
2/16/2021,58.15,59673,52509
2/15/2021,58.08,59032,50786
2/12/2021,57.43,59336,49113
2/11/2021,56.71,58769,47385
2/10/2021,57,58885,45679
2/9/2021,56.76,57733,43986
2/8/2021,56.41,57522,42348
2/5/2021,55.36,56620,40719
2/4/2021,54.96,55071,39167
2/3/2021,54.66,54682,37723
2/2/2021,54.05,53572,36304
2/1/2021,53.26,53397,34912
1/29/2021,52.35,34924,33518
1/28/2021,52.47,34295,33399
1/27/2021,52.97,34127,33322
1/26/2021,52.9,33827,33340
1/25/2021,53.12,33936,33401
1/22/2021,52.79,33421,33427
1/21/2021,53.33,33176,33554
1/20/2021,53.36,33481,34336
1/19/2021,53.46,33170,35052
1/18/2021,52.74,33083,35762
1/15/2021,53.15,33342,36474
1/14/2021,53.98,33408,37173
1/13/2021,53.69,33395,37849
1/12/2021,53.61,32704,38524
1/11/2021,52.87,32488,39205
1/8/2021,52.84,33134,39928
1/7/2021,51.77,33141,40639
1/6/2021,51.55,34401,41326
1/5/2021,51.49,34734,41812
1/4/2021,49.99,34322,42229
12/31/2020,50.49,35324,42725
12/30/2020,50.62,44909,42952
12/29/2020,50.51,44228,42567
12/28/2020,50.21,43812,42238
12/24/2020,50.59,43772,41904
12/23/2020,50.43,43816,41579
12/22/2020,49.56,43548,41227
12/21/2020,50.18,43534,40860
12/18/2020,51.18,42918,56067
12/17/2020,50.69,43330,68963
12/16/2020,50.1,43801,81723
12/15/2020,49.76,43438,94560
12/14/2020,49.4,41701,107612
12/11/2020,48.92,40985,120513
12/10/2020,49.09,41765,133673
12/9/2020,48.2,38719,146702
12/8/2020,48.36,39141,160118
12/7/2020,48.3,39285,173566
12/4/2020,48.37,38801,186931
12/3/2020,47.72,38902,200135
12/2/2020,47.69,38533,213425
12/1/2020,47.25,38042,226772
11/30/2020,48.04,271638,240257
11/27/2020,48.28,236368,238374
11/26/2020,47.8,234725,238962
11/25/2020,48.41,236357,239717
11/24/2020,47.71,239225,240438
11/23/2020,46.29,235206,241069
11/20/2020,45.79,238394,241806
11/19/2020,45.41,237196,228270
11/18/2020,45.62,239950,214783
11/17/2020,45.31,240862,201082
11/16/2020,45.33,239772,187361
11/13/2020,44.69,236851,173686
11/12/2020,45.46,238249,160190
11/11/2020,45.72,238752,146593
11/10/2020,45.54,240313,132963
11/9/2020,44.87,243396,119225
11/6/2020,42.64,245181,105282
11/5/2020,43.84,246052,91207
11/4/2020,44.21,247175,77051
11/3/2020,43.09,248690,62808
11/2/2020,42.67,246252,48356
10/30/2020,41.28,35363,34045
10/29/2020,41.26,34887,33758
10/28/2020,42.28,34431,33525
10/27/2020,43.9,35044,33242
10/26/2020,43.21,34660,32908
10/23/2020,44.2,34405,32599
10/22/2020,44.94,34292,32193
10/21/2020,44.41,34298,31754
10/20/2020,45.79,34247,31562
10/19/2020,45.31,34259,31349
10/16/2020,45.36,34048,31146
10/15/2020,45.54,33720,30968
10/14/2020,45.69,33528,30782
10/13/2020,45.22,31903,30595
10/12/2020,44.72,31595,30505
10/9/2020,45.62,31051,30431
10/8/2020,46.06,31398,30395
10/7/2020,45.15,30175,30312
10/6/2020,45.8,30035,30331
10/5/2020,44.77,30024,30351
10/2/2020,42.98,28329,30366
10/1/2020,44.41,27704,30542
9/30/2020,45.25,31417,30694
9/29/2020,44.44,31052,30578
9/28/2020,45.56,31214,30485
9/25/2020,45.33,31368,30297
9/24/2020,45.53,30933,30081
9/23/2020,45.26,30729,29861
9/22/2020,45.24,30544,29643
9/21/2020,45.11,30499,29397
9/18/2020,46.56,30501,29124
9/17/2020,46.73,30163,30342
9/16/2020,46.19,30454,31551
9/15/2020,45.08,30334,32714
9/14/2020,44.42,30251,33901
9/11/2020,44.33,30972,35031
9/10/2020,44.49,29972,36111
9/9/2020,45.06,29678,37232
9/8/2020,44.22,29657,38357
9/7/2020,46.17,28400,39494
9/4/2020,46.7,28130,40761
9/3/2020,47.78,27635,42044
9/2/2020,47.78,27459,43359
9/1/2020,48.52,26855,44661
8/31/2020,48.13,26402,45946
8/28/2020,48.63,48767,47212
8/27/2020,48.25,48299,47025
8/26/2020,48.79,47892,46836
8/25/2020,48.82,48153,46656
8/24/2020,48.4,47197,46409
8/21/2020,47.82,47175,46173
8/20/2020,48.41,46780,45436
8/19/2020,48.69,46557,44752
8/18/2020,48.65,46706,44069
8/17/2020,48.59,47402,43368
8/14/2020,47.99,47385,42659
8/13/2020,48.02,47359,41980
8/12/2020,48.38,46983,41275
8/11/2020,47.59,46134,40494
8/10/2020,47.86,45384,39761
8/7/2020,47.31,45972,38989
8/6/2020,48.06,45454,38225
8/5/2020,48.13,45202,37480
8/4/2020,47.6,44441,36749
8/3/2020,47.36,43657,36073
7/31/2020,46.22,36122,35424
7/30/2020,45.97,36522,35281
7/29/2020,46.79,36315,35121
7/28/2020,46.51,36182,34958
7/27/2020,46.74,36776,34804
7/24/2020,46.38,37194,34690
7/23/2020,45.88,36783,34567
7/22/2020,46.48,35276,34471
7/21/2020,46.41,35138,34497
7/20/2020,45.67,33798,35274
7/17/2020,45.45,34515,36150
7/16/2020,45.43,34282,36989
7/15/2020,45.7,34235,37881
7/14/2020,45.37,34307,38732
7/13/2020,45.12,33909,39473
7/10/2020,45.54,33980,40213
7/9/2020,44.74,34126,40970
7/8/2020,45.42,33867,41803
7/7/2020,45.11,33875,42744
7/6/2020,44.97,35070,43711
7/3/2020,44.71,35345,44544
7/2/2020,44.75,35346,45377
7/1/2020,43.97,35655,46173
6/30/2020,43.25,46799,46913
6/29/2020,43.82,46938,46902
6/26/2020,42.74,47108,46875
6/25/2020,43.15,47659,46792
6/24/2020,42.64,46993,46561
6/23/2020,44.26,45428,46375
6/22/2020,44.46,45010,46281
6/19/2020,43.59,45334,46146
6/18/2020,43.18,46619,53590
6/17/2020,43.02,47978,60789
6/16/2020,43.76,48386,67707
6/15/2020,42.85,47560,74232
6/12/2020,41.91,47839,80832
6/11/2020,41.82,47289,87416
6/10/2020,44.29,46757,94102
6/9/2020,44.25,46635,100671
6/8/2020,43.62,46529,107258
6/5/2020,44.85,45868,113923
6/4/2020,43.49,44185,120376
6/3/2020,43.13,44202,126970
6/2/2020,42.7,44020,133437
6/1/2020,41.91,42991,139870
5/29/2020,41.76,156994,146261
5/28/2020,40.6,154595,145003
5/27/2020,40.12,151748,143891
5/26/2020,40.83,146270,142975
5/25/2020,40.26,146563,142499
5/22/2020,39.7,146589,142027
5/21/2020,40.1,147590,141593
5/20/2020,39.95,145281,134074
5/19/2020,39.32,145446,126689
5/18/2020,39.43,146499,119327
5/15/2020,37.55,142660,111960
5/14/2020,36.98,143098,104845
5/13/2020,36.2,141206,97721
5/12/2020,36.39,140523,90840
5/11/2020,36.65,138857,84008
5/8/2020,37.91,138122,77047
5/7/2020,36.11,137906,70107
5/6/2020,36.26,138013,63200
5/5/2020,37.39,139131,56165
5/4/2020,35.37,139490,49020
5/1/2020,35.48,140080,41838
4/30/2020,35.89,34792,34621
4/29/2020,34.53,34518,34436
4/28/2020,34.25,35005,34252
4/27/2020,34.54,36005,33969
4/24/2020,35.09,35927,33604
4/23/2020,35.36,36235,33175
4/22/2020,35.68,37990,32672
4/21/2020,34.7,38043,32331
4/20/2020,38.81,34455,31990
4/17/2020,39.13,34014,31872
4/16/2020,39.08,34300,32006
4/15/2020,39.02,32495,32066
4/14/2020,41.21,31952,32039
4/13/2020,41.14,31754,32044
4/9/2020,40.01,31826,32047
4/8/2020,40.06,32027,32027
4/7/2020,40.27,31755,32003
4/6/2020,39.7,30760,31971
4/3/2020,39.45,30528,32017
4/2/2020,38.83,29490,32048
4/1/2020,37.96,28686,32117
3/31/2020,38.91,32877,32205
3/30/2020,39.22,32931,31949
3/27/2020,39.12,32684,31592
3/26/2020,38.64,36020,31191
3/25/2020,39.64,35198,30552
3/24/2020,38.56,32092,30006
3/23/2020,37.77,32033,29676
3/20/2020,36.81,31803,29355
3/19/2020,38.15,31522,30057
3/18/2020,35.71,31661,30688
3/17/2020,38.92,31287,31320
3/16/2020,39.7,31444,31896
3/13/2020,42.27,30996,32439
3/12/2020,42.76,30519,33018
3/11/2020,43.51,30012,33613
3/10/2020,43.55,29030,34274
3/9/2020,41.05,27572,35101
3/6/2020,48.79,26677,36056
3/5/2020,51.56,26433,37076
3/4/2020,52.34,27010,38137
3/3/2020,52.41,27141,39160
3/2/2020,52.27,27215,40195
2/28/2020,50.71,42332,41326
2/27/2020,52.58,40998,41560
2/26/2020,53.36,41135,41751
2/25/2020,54.23,39927,41743
2/24/2020,55.75,39595,41778
2/21/2020,56.75,39673,41746
2/20/2020,57.33,39440,41895
2/19/2020,57.43,39925,42025
2/18/2020,56.72,41449,42086
2/17/2020,56.68,41890,41993
2/14/2020,56.5,41975,41842
2/13/2020,56.19,42357,41619
2/12/2020,55.94,42353,41359
2/11/2020,54.95,42664,41096
2/10/2020,54.76,44175,40894
2/7/2020,55.26,45850,40587
2/6/2020,55.38,43855,40157
2/5/2020,54.97,41024,39857
2/4/2020,54.05,40445,39725
2/3/2020,54.32,39121,39584
1/31/2020,54.89,41908,39494
1/30/2020,55.03,41391,39262
1/29/2020,55.52,40826,39082
1/28/2020,55.55,40063,38971
1/27/2020,55.28,39616,38941
1/24/2020,55.92,38635,38953
1/23/2020,57.21,38455,39026
1/22/2020,58.33,38419,39113
1/21/2020,59.4,39621,39203
1/20/2020,59.49,39576,39190
1/17/2020,59.29,39395,39186
1/16/2020,59.32,39359,39194
1/15/2020,59.01,39048,39222
1/14/2020,59.38,38334,39260
1/13/2020,59.2,37764,39357
1/10/2020,59.74,38431,39480
1/9/2020,59.95,38684,39547
1/8/2020,59.83,39158,39610
1/7/2020,62,39625,39665
1/6/2020,62.11,39786,39672
1/3/2020,61.95,39731,39623
1/2/2020,60.94,39765,39634
12/31/2019,60.53,39766,39623
12/30/2019,61.53,39428,39620
12/27/2019,61.69,39523,39638
12/26/2019,61.57,39504,39653
12/24/2019,61.22,39781,39676
12/23/2019,60.66,39625,39703
12/20/2019,60.49,39790,39747
12/19/2019,60.59,39606,52932
12/18/2019,60.54,39438,66048
12/17/2019,60.57,39626,79101
12/16/2019,60.25,39974,92217
12/13/2019,60.03,39732,105093
12/12/2019,59.42,39060,117926
12/11/2019,59.05,39887,130841
12/10/2019,59.61,39602,143607
12/9/2019,59.32,39728,156378
12/6/2019,59.26,39695,169042
12/5/2019,58.9,39746,181631
12/4/2019,58.81,39850,194035
12/3/2019,57.28,40182,206621
12/2/2019,57.35,40283,219088
11/29/2019,56.93,237571,231648
11/28/2019,59.61,236349,231080
11/27/2019,59.26,235232,230898
11/26/2019,59.51,236365,230694
11/25/2019,59.01,233120,230190
11/22/2019,58.81,232221,229742
11/21/2019,59.27,232781,229277
11/20/2019,58.23,231387,216531
11/19/2019,57.03,231165,203888
11/18/2019,58.17,229687,191253
11/15/2019,58.91,228519,178743
11/14/2019,58.26,225808,166323
11/13/2019,58.52,228649,154109
11/12/2019,58.26,227182,141701
11/11/2019,58.11,228682,129397
11/8/2019,58.28,229059,116873
11/7/2019,57.97,233618,104364
11/6/2019,57.48,232173,91553
11/5/2019,58.72,228796,78830
11/4/2019,58.2,226397,66311
11/1/2019,58.03,225255,53970
10/31/2019,56.3,41594,41697
10/30/2019,56.93,41736,41648
10/29/2019,58.09,41642,41617
10/28/2019,58.15,42031,41573
10/25/2019,58.54,42229,41471
10/24/2019,58.2,42594,41332
10/23/2019,57.86,42521,41115
10/22/2019,56.8,42631,40847
10/21/2019,56.36,40815,40562
10/18/2019,56.47,41427,41154
10/17/2019,56.77,41449,41674
10/16/2019,56.8,41329,42183
10/15/2019,56.38,41022,42655
10/14/2019,57.07,41277,42972
10/11/2019,57.64,41163,43339
10/10/2019,56.41,40859,43727
10/9/2019,55.82,41259,44119
10/8/2019,55.82,40995,44521
10/7/2019,55.75,40498,44895
10/4/2019,55.68,40136,45283
10/3/2019,55.11,39340,45543
10/2/2019,55.38,38507,45586
10/1/2019,56.04,38354,45307
9/30/2019,56.21,49692,44920
9/27/2019,57.36,49230,43800
9/26/2019,57.86,49082,42717
9/25/2019,57.74,48417,41561
9/24/2019,58.32,45778,40436
9/23/2019,59.46,46773,39521
9/20/2019,58.86,46990,38239
9/19/2019,58.92,46740,38533
9/18/2019,58.65,47288,38605
9/17/2019,59.39,46593,38512
9/16/2019,61.17,46325,38619
9/13/2019,56.88,44043,38554
9/12/2019,57.32,39975,38681
9/11/2019,57.76,34322,39087
9/10/2019,58.83,32558,39858
9/9/2019,58.82,32885,40775
9/6/2019,58.1,32982,41671
9/5/2019,57.85,31746,42555
9/4/2019,57.78,31546,43515
9/3/2019,55.74,32043,44340
9/2/2019,56,27553,44977
8/30/2019,56.53,51396,45831
8/29/2019,57.79,47824,45083
8/28/2019,57.42,45891,44584
8/27/2019,56.87,48189,44190
8/26/2019,56.06,45353,43615
8/23/2019,56.6,45953,43204
8/22/2019,57.33,46067,42664
8/21/2019,57.62,45878,42080
8/20/2019,57.44,46323,41684
8/19/2019,57.12,46317,41381
8/16/2019,56.31,46251,41044
8/15/2019,56.18,46135,40722
8/14/2019,57.35,43924,40427
8/13/2019,58.99,41601,40263
8/12/2019,56.69,40368,40241
8/9/2019,56.64,40175,40308
8/8/2019,55.72,40328,40413
8/7/2019,55.03,39990,40518
8/6/2019,57.13,39556,40635
8/5/2019,57.75,39197,40775
8/2/2019,59.09,37848,40957
8/1/2019,57.68,37314,41225
7/31/2019,61.95,39929,41558
7/30/2019,61.69,41779,41720
7/29/2019,61,41271,41780
7/26/2019,60.99,41417,41883
7/25/2019,60.89,41703,41974
7/24/2019,60.79,41474,42044
7/23/2019,61.33,41264,42126
7/22/2019,60.88,41371,42252
7/19/2019,60.45,41755,42350
7/18/2019,59.64,41903,43680
7/17/2019,60.76,41748,44982
7/16/2019,61.25,41645,46290
7/15/2019,63.1,41940,47587
7/12/2019,63.74,41856,48853
7/11/2019,63.79,42322,50103
7/10/2019,64.22,42346,51275
7/9/2019,62.13,42688,52424
7/8/2019,61.81,42806,53573
7/5/2019,61.71,42790,54696
7/4/2019,61.12,42749,55816
7/3/2019,61.67,42709,56948
7/2/2019,60.47,43159,58048
7/1/2019,62.69,42833,59110
6/28/2019,62.36,61706,60175
6/27/2019,63.16,61437,59966
6/26/2019,63.24,61360,59669
6/25/2019,62.19,61099,59372
6/24/2019,62.03,60941,59093
6/21/2019,62.01,60597,58804
6/20/2019,61.66,59898,62834
6/19/2019,59.37,59590,66611
6/18/2019,59.65,59916,70292
6/17/2019,58.38,59653,73892
6/14/2019,58.98,59593,77581
6/13/2019,58.79,59722,81264
6/12/2019,57.83,59213,84869
6/11/2019,59.74,59091,88283
6/10/2019,59.42,58809,91679
6/7/2019,59.66,58576,95695
6/6/2019,58.23,56973,99594
6/5/2019,57.36,56910,103383
6/4/2019,59.03,56914,107133
6/3/2019,58.82,56599,110928
5/31/2019,59.27,121048,114757
5/30/2019,62.21,116551,114269
5/29/2019,64.24,114806,113939
5/28/2019,64.74,113918,113742
5/27/2019,64.73,114989,113492
5/24/2019,63.53,114846,112909
5/23/2019,62.49,113790,112347
5/22/2019,65.74,110430,111730
5/21/2019,67.06,110023,111162
5/20/2019,66.92,119048,105269
5/17/2019,66.76,117061,98777
5/16/2019,67.12,113810,92418
5/15/2019,66.61,113162,86264
5/14/2019,66.07,113835,80141
5/13/2019,65.29,114032,73975
5/10/2019,65.56,113734,67825
5/9/2019,65.61,111595,61690
5/8/2019,66.08,111859,55691
5/7/2019,65.32,110163,49664
5/6/2019,66.38,106243,43754
5/3/2019,66.04,106420,38113
5/2/2019,66.16,104541,32466
5/1/2019,67.63,101906,26935
4/30/2019,67.95,21622,21556
4/29/2019,67.53,21669,21537
4/26/2019,67.49,21679,21513
4/25/2019,69.23,21494,21485
4/24/2019,69.58,21318,21460
4/23/2019,69.6,21355,21456
4/22/2019,69.15,21778,21439
4/18/2019,68.13,21701,21438
4/17/2019,68.05,21612,21453
4/16/2019,68.18,21465,21491
4/15/2019,67.93,21509,21550
4/12/2019,67.95,21630,21669
4/11/2019,67.47,21717,21774
4/10/2019,68.05,21575,21859
4/9/2019,67.1,21215,21937
4/8/2019,67.37,21332,22032
4/5/2019,66.96,21314,22110
4/4/2019,66.39,21265,22175
4/3/2019,66.42,21107,22246
4/2/2019,66.44,21268,22323
4/1/2019,66.32,21103,22373
3/29/2019,65.47,21764,22426
3/28/2019,65.04,21913,22436
3/27/2019,65.21,22183,22419
3/26/2019,65.42,22357,22391
3/25/2019,65.1,23291,22347
3/22/2019,65.07,23210,22241
3/21/2019,65.94,22989,22161
3/20/2019,66.43,22743,22629
3/19/2019,65.82,22638,23109
3/18/2019,65.76,22510,23583
3/15/2019,65.63,22282,24104
3/14/2019,65.8,22334,24650
3/13/2019,66.23,22262,25177
3/12/2019,65.46,22012,25722
3/11/2019,65.39,21903,26421
3/8/2019,64.79,21919,27014
3/7/2019,65.24,21659,27747
3/6/2019,65.03,21763,28561
3/5/2019,65.15,21690,29362
3/4/2019,65.04,21704,30166
3/1/2019,64.27,22007,30965
2/28/2019,65.35,30003,31767
2/27/2019,65.48,29956,32045
2/26/2019,64.54,29736,32347
2/25/2019,64.01,30333,32583
2/22/2019,65.93,30475,32779
2/21/2019,65.85,30232,32970
2/20/2019,65.8,30444,33185
2/19/2019,65.32,32498,33394
2/18/2019,65.3,30797,33433
2/15/2019,64.99,32911,33563
2/14/2019,63.37,33869,33557
2/13/2019,62.57,33776,33495
2/12/2019,61.64,33751,33465
2/11/2019,61.02,33685,33445
2/8/2019,61.34,34040,33426
2/7/2019,61.18,34178,33384
2/6/2019,62.29,34475,33333
2/5/2019,61.74,33274,33205
2/4/2019,62.05,33283,33149
2/1/2019,62.19,33330,33133
1/31/2019,60.57,33460,33066
1/30/2019,61.25,33576,32977
1/29/2019,61.08,33095,32909
1/28/2019,59.86,32738,32865
1/25/2019,61.51,32822,32814
1/24/2019,61.27,32940,32719
1/23/2019,61.18,33322,32584
1/22/2019,61.41,33464,32427
1/21/2019,62.24,33390,32264
1/18/2019,62.22,33412,32245
1/17/2019,61.14,33418,32245
1/16/2019,61.49,32554,32275
1/15/2019,61.14,32435,32358
1/14/2019,59.78,33039,32450
1/11/2019,61.04,32325,32542
1/10/2019,62.29,32123,32641
1/9/2019,62.15,32558,32756
1/8/2019,59.76,32428,32812
1/7/2019,58.55,31973,32869
1/4/2019,58.15,31397,32940
1/3/2019,57.35,30917,33064
1/2/2019,56.54,30971,33226
12/31/2018,55.35,31014,33390
12/28/2018,54.61,33116,33551
12/27/2018,54.43,33409,33587
12/26/2018,56.03,33860,33616
12/24/2018,52.38,33798,33603
12/21/2018,55.44,33817,33582
12/20/2018,56.06,34426,43780
12/19/2018,58.38,33813,53883
12/18/2018,57.18,33848,64030
12/17/2018,60.41,33400,74188
12/14/2018,60.93,33276,84344
12/13/2018,61.9,33037,94543
12/12/2018,60.61,33257,104505
12/11/2018,60.67,33342,114513
12/10/2018,60.35,33439,124419
12/7/2018,62.11,33422,134177
12/6/2018,61.07,33667,143979
12/5/2018,62.29,33838,153618
12/4/2018,62.64,33664,163059
12/3/2018,62.01,33486,172649
11/30/2018,59.85,186779,182377
11/29/2018,60.77,185975,181976
11/28/2018,60.06,186015,181571
11/27/2018,61.08,186226,181422
11/26/2018,61.06,185744,181411
11/23/2018,59.86,186255,181451
11/22/2018,63.44,182461,181396
11/21/2018,64.18,183386,181340
11/20/2018,62.94,181931,172466
11/19/2018,66.81,179799,163699
11/16/2018,66.79,180453,155033
11/15/2018,66.79,178255,146359
11/14/2018,66.97,175454,137801
11/13/2018,66.38,177517,129426
11/12/2018,70.42,179412,120881
11/9/2018,70.63,180758,112222
11/8/2018,71.3,179901,103504
11/7/2018,72.15,183779,94829
11/6/2018,71.67,186061,85946
11/5/2018,72.18,186344,76905
11/2/2018,71.87,185434,67788
11/1/2018,71.96,181617,58636
10/31/2018,74.03,50277,49751
10/30/2018,74.57,50419,49587
10/29/2018,75.84,49807,49517
10/26/2018,75.92,50349,49485
10/25/2018,75.41,49890,49386
10/24/2018,74.94,49829,49281
10/23/2018,74.73,49343,49200
10/22/2018,77.39,49527,49092
10/19/2018,77.01,49985,49039
10/18/2018,76.51,49768,48589
10/17/2018,77.53,50547,48126
10/16/2018,78.8,50439,47620
10/15/2018,78.23,49593,47073
10/12/2018,77.74,48146,46509
10/11/2018,77.61,48339,46057
10/10/2018,79.96,47821,45593
10/9/2018,81.5,49369,45094
10/8/2018,80.66,49332,44482
10/5/2018,80.81,48866,43826
10/4/2018,80.71,48315,43147
