Date,Last Price,Open Interest,SMAVG (15)
10/7/2021,640.5,1666,1100
10/6/2021,638.25,1502,1044
10/5/2021,651.25,1247,997
10/4/2021,642,1247,962
10/1/2021,623.5,1339,927
9/30/2021,623.25,1216,956
9/29/2021,621,1128,994
9/28/2021,619,1106,1038
9/27/2021,618.25,959,1083
9/24/2021,605.25,938,1137
9/23/2021,601.25,868,1192
9/22/2021,593.5,822,1252
9/21/2021,583.25,822,1310
9/20/2021,588.5,822,1368
9/17/2021,593.75,820,1426
9/16/2021,594.75,819,1485
9/15/2021,598.5,798,1541
9/14/2021,588.25,727,1602
9/13/2021,586,725,1667
9/10/2021,583.5,1777,1732
9/9/2021,581.25,1783,1727
9/8/2021,580.25,1783,1722
9/7/2021,577.5,1783,1718
9/6/2021,580.75,1766,1713
9/3/2021,584.25,1766,1709
9/2/2021,587.5,1765,1705
9/1/2021,569.5,1695,1890
8/31/2021,577,1695,2079
8/30/2021,577,1695,2269
8/27/2021,573,1695,2457
8/26/2021,566.5,1667,2644
8/25/2021,567.5,1703,2832
8/24/2021,563.75,1703,3018
8/23/2021,549.75,1703,3200
8/20/2021,532.5,1700,3368
8/19/2021,530.25,1714,3537
8/18/2021,554.25,1718,3704
8/17/2021,558,1708,3871
8/16/2021,556.5,1708,4043
8/13/2021,565.25,1708,4215
8/12/2021,565.75,4535,4389
8/11/2021,562,4535,4371
8/10/2021,563,4543,4349
8/9/2021,549,4518,4328
8/6/2021,563.5,4493,4303
8/5/2021,565.75,4493,4286
8/4/2021,563.75,4493,4271
8/3/2021,569.5,4438,4254
8/2/2021,571.25,4223,4241
7/30/2021,586.5,4223,6189
7/29/2021,584,4223,8114
7/28/2021,577.25,4221,10059
7/27/2021,574.75,4293,11998
7/26/2021,574.25,4293,13911
7/23/2021,572.5,4304,15820
7/22/2021,569.5,4265,17723
7/21/2021,565.25,4219,19576
7/20/2021,546.5,4219,21479
7/19/2021,547.75,4139,23418
7/16/2021,577.5,4247,25347
7/15/2021,578.75,4267,27342
7/14/2021,587.25,4237,29335
7/13/2021,587.75,4237,31314
7/12/2021,582.5,33445,33314
7/9/2021,584.25,33096,33336
7/8/2021,571,33397,33313
7/7/2021,564.5,33314,33265
7/6/2021,576,32992,33169
7/5/2021,591.5,32921,33208
7/2/2021,588.75,32844,33312
7/1/2021,584.75,32071,33451
6/30/2021,579.75,32765,31531
6/29/2021,582,33297,29554
6/28/2021,580.75,33077,27545
6/25/2021,586,34168,25545
6/24/2021,584.5,34171,23475
6/23/2021,586.75,33919,21403
6/22/2021,581.25,34226,19348
6/21/2021,578.5,33775,17272
6/18/2021,574.75,32755,15228
6/17/2021,573,32681,13251
6/16/2021,583.75,31873,11276
6/15/2021,577,33572,9354
6/14/2021,575.5,34491,7319
6/11/2021,571.75,34923,5225
6/10/2021,574.75,3266,3100
6/9/2021,573.25,3122,3087
6/8/2021,570.25,3155,3081
6/7/2021,569,3085,3071
6/4/2021,568.5,3108,3066
6/3/2021,563.75,3101,3053
6/2/2021,566,3085,3040
6/1/2021,562.25,3085,3078
5/31/2021,557.75,3112,3117
5/28/2021,556.25,3109,3150
5/27/2021,553.5,3057,3182
5/26/2021,552.25,3046,3218
5/25/2021,550.5,3046,3254
5/24/2021,548.75,3068,3285
5/21/2021,539.25,3061,3315
5/20/2021,537.5,3061,3340
5/19/2021,535,3035,3365
5/18/2021,553.75,2999,3386
5/17/2021,552.75,3023,3408
5/14/2021,549,2905,3423
5/13/2021,543.25,2904,3445
5/12/2021,561.5,3666,3471
5/11/2021,553.25,3666,3445
5/10/2021,548.5,3601,3418
5/7/2021,548.5,3596,3395
5/6/2021,547.5,3592,3368
5/5/2021,551.75,3582,3341
5/4/2021,545.75,3520,3314
5/3/2021,540.5,3520,3290
4/30/2021,532.25,3431,3283
4/29/2021,541.5,3431,3278
4/28/2021,539.75,3348,3271
4/27/2021,529.25,3332,3269
4/26/2021,527,3250,3268
4/23/2021,526.75,3238,3273
4/22/2021,523.75,3288,3278
4/21/2021,523.75,3273,3280
4/20/2021,522.25,3271,3282
4/19/2021,532.25,3255,3266
4/16/2021,533.25,3195,3250
4/15/2021,532.75,3177,3232
4/14/2021,532.75,3179,3213
4/13/2021,517,3158,3193
4/12/2021,515.75,3416,3172
4/9/2021,510.75,3359,3134
4/8/2021,509.5,3333,3098
4/7/2021,505.75,3318,3063
4/6/2021,514.75,3314,3032
4/5/2021,508.75,3320,3000
4/1/2021,505.5,3314,2968
3/31/2021,512.5,3313,2924
3/30/2021,511.75,3307,2879
3/29/2021,511,3029,2833
3/26/2021,516,3023,2809
3/25/2021,499,2916,2790
3/24/2021,514.25,2902,2770
3/23/2021,506.5,2880,2749
3/22/2021,518.5,2832,2723
3/19/2021,514,2844,2700
3/18/2021,518.75,2820,2675
3/17/2021,531,2811,2650
3/16/2021,531.25,2856,2625
3/15/2021,533.75,2838,2595
3/12/2021,539.25,2838,2564
3/11/2021,536.75,2650,2532
3/10/2021,526,2634,2505
3/9/2021,529.75,2626,2491
3/8/2021,534.5,2669,2472
3/5/2021,533,2732,2451
3/4/2021,525.75,2613,2418
3/3/2021,512.5,2586,2613
3/2/2021,508.25,2495,2808
3/1/2021,515,2484,3007
2/26/2021,517.5,2476,3175
2/25/2021,525.5,2439,3340
2/24/2021,523.25,2446,3507
2/23/2021,513.5,2405,3669
2/22/2021,510,2371,3825
2/19/2021,503,2350,3980
2/18/2021,506.75,2254,4121
2/17/2021,503.25,2417,4264
2/16/2021,501.75,2350,4394
2/15/2021,502.5,2350,4528
2/12/2021,495.5,2228,4662
2/11/2021,495.25,5537,4805
2/10/2021,495,5514,4726
2/9/2021,490.75,5480,4649
2/8/2021,487.75,5001,4573
2/5/2021,482.75,4963,4530
2/4/2021,475.25,4937,4490
2/3/2021,474.25,4880,4449
2/2/2021,470,4736,4414
2/1/2021,459.5,4699,5748
1/29/2021,455.75,4472,7092
1/28/2021,456.25,4403,8469
1/27/2021,462.75,4363,9835
1/26/2021,458.5,4361,11192
1/25/2021,458.5,4361,12526
1/22/2021,458,4361,13863
1/21/2021,462.25,4361,15203
1/20/2021,465,4353,16543
1/19/2021,465,4345,17875
1/18/2021,460,4362,19185
1/15/2021,459.5,4352,20494
1/14/2021,465.25,4320,21805
1/13/2021,465.25,4361,23141
1/12/2021,465.25,24744,24462
1/11/2021,456.25,24855,24465
1/8/2021,455.25,25137,24461
1/7/2021,449.75,24892,24416
1/6/2021,449.5,24714,24386
1/5/2021,449.25,24371,24356
1/4/2021,437.5,24411,24343
12/31/2020,438.25,24460,22889
12/30/2020,441.25,24473,21431
12/29/2020,441.5,24332,19972
12/28/2020,442.25,23997,18523
12/24/2020,439.75,23993,17096
12/23/2020,442.5,24011,15670
12/22/2020,437,24364,14245
12/21/2020,433.75,24182,12795
12/18/2020,448.5,24780,11357
12/17/2020,443.5,24796,9878
12/16/2020,437.25,24467,8398
12/15/2020,436.25,24444,6941
12/14/2020,428.5,24259,5478
12/11/2020,430,24178,4028
12/10/2020,436.5,2605,2583
12/9/2020,423.25,2578,2576
12/8/2020,426.5,2600,2572
12/7/2020,427.5,2595,2563
12/4/2020,424.5,2595,2554
12/3/2020,422.5,2603,2544
12/2/2020,423.5,2628,2564
12/1/2020,421.5,2611,2582
11/30/2020,422.25,2611,2602
11/27/2020,426.75,2601,2615
11/26/2020,423.25,2601,2617
11/25/2020,425.5,2599,2619
11/24/2020,423.5,2505,2610
11/23/2020,411.5,2507,2597
11/20/2020,403,2505,2582
11/19/2020,401,2502,2565
11/18/2020,405,2513,2549
11/17/2020,397.75,2472,2531
11/16/2020,401,2460,2508
11/13/2020,395,2446,2486
11/12/2020,402.5,2899,2465
11/11/2020,406,2899,2413
11/10/2020,398.5,2916,2359
11/9/2020,390.75,2802,2302
11/6/2020,372.5,2629,2252
11/5/2020,379.25,2629,2214
11/4/2020,380.5,2466,2175
11/3/2020,372.75,2310,2143
11/2/2020,364.75,2279,2113
10/30/2020,358.75,2254,2615
10/29/2020,359,2268,3119
10/28/2020,368.25,2230,3622
10/27/2020,380.25,2130,4113
10/26/2020,373.5,2130,4610
10/23/2020,386,2128,5106
10/22/2020,389.75,2128,5602
10/21/2020,382.75,2091,6096
10/20/2020,389.5,2055,6582
10/19/2020,392.5,2055,7070
10/16/2020,394,2052,7538
10/15/2020,392,2052,8005
10/14/2020,394.75,1976,8472
10/13/2020,392,1874,8945
10/12/2020,387.25,9808,9424
10/9/2020,397.5,9807,9374
10/8/2020,395.5,9817,9318
10/7/2020,388,9587,9259
10/6/2020,395,9592,9216
10/5/2020,386.75,9568,9170
10/2/2020,374.5,9568,9121
10/1/2020,375.25,9544,9069
9/30/2020,385.25,9377,8611
9/29/2020,381.25,9377,8164
9/28/2020,389,9064,7717
9/25/2020,387.5,9062,7292
9/24/2020,386.75,9062,6866
9/23/2020,390.5,9062,6440
9/22/2020,388.25,9062,6014
9/21/2020,387.5,9062,5589
9/18/2020,403,8960,5164
9/17/2020,402.25,8941,4745
9/16/2020,395.25,8939,4325
9/15/2020,387.5,8900,3905
9/14/2020,386,8828,3489
9/11/2020,387.75,8791,3077
9/10/2020,387,2676,2668
9/9/2020,389,2676,2666
9/8/2020,382.75,2677,2663
9/7/2020,399,2677,2658
9/4/2020,403.75,2677,2651
9/3/2020,404.25,2677,2645
9/2/2020,416.25,2673,2639
9/1/2020,424,2683,3076
8/31/2020,423.5,2680,3514
8/28/2020,426.5,2680,3952
8/27/2020,422.25,2647,4377
8/26/2020,428.75,2635,4805
8/25/2020,433,2655,5233
8/24/2020,428.5,2655,5659
8/21/2020,419.75,2651,6082
8/20/2020,428.25,2643,6505
8/19/2020,432,2629,6929
8/18/2020,434.25,2601,7334
8/17/2020,430.75,2585,7741
8/14/2020,428,2585,8144
8/13/2020,428.75,2585,8533
8/12/2020,426.75,9231,8923
8/11/2020,426.5,9241,8870
8/10/2020,421.5,9251,8816
8/7/2020,420.25,9068,8761
8/6/2020,424.5,9058,8716
8/5/2020,432.25,9051,8672
8/4/2020,420.5,9051,8627
8/3/2020,417.75,8999,8575
7/31/2020,411.25,8999,8527
7/30/2020,407.5,8994,12844
7/29/2020,419,8711,17167
7/28/2020,414.75,8703,21475
7/27/2020,410.75,8630,25769
7/24/2020,411,8430,30069
7/23/2020,413.5,8430,34355
7/22/2020,413,8429,38626
7/21/2020,419.25,8429,42868
7/20/2020,409.75,8426,47089
7/17/2020,409.75,8397,51273
7/16/2020,411.75,8397,55424
7/15/2020,413.5,8376,59504
7/14/2020,411.25,8278,63493
7/13/2020,411.25,8278,67486
7/10/2020,408.5,73747,71490
7/9/2020,404.5,73840,71126
7/8/2020,406.75,73328,70745
7/7/2020,409.25,73117,70423
7/6/2020,408,73127,70152
7/3/2020,401.5,72722,69833
7/2/2020,401,72499,69496
7/1/2020,396.25,72060,65065
6/30/2020,396,71745,60658
6/29/2020,396.25,71190,56271
6/26/2020,390,70662,51919
6/25/2020,395.25,69586,47602
6/24/2020,394.5,68221,43353
6/23/2020,410.25,68173,39180
6/22/2020,405,68340,35015
6/19/2020,402.25,68273,30838
6/18/2020,395.5,68129,26665
6/17/2020,396,68506,22482
6/16/2020,396.5,69042,18250
6/15/2020,387.75,68349,13982
6/12/2020,386,67658,9747
6/11/2020,384.25,6047,5556
6/10/2020,400.75,5946,5467
6/9/2020,400.75,5939,5381
6/8/2020,403.75,5912,5294
6/5/2020,408.5,5908,5206
6/4/2020,390.25,5859,5109
6/3/2020,388,5615,5013
6/2/2020,388.25,5703,4936
6/1/2020,375.75,5687,4972
5/29/2020,372.75,5678,5008
5/28/2020,370.75,5375,5046
5/27/2020,371,5037,5102
5/26/2020,376.75,5019,5180
5/25/2020,381.25,4819,5262
5/22/2020,371.5,4792,5360
5/21/2020,376.75,4722,5458
5/20/2020,376.75,4647,5558
5/19/2020,372.75,4630,5641
5/18/2020,377.75,4597,5715
5/15/2020,356,4461,5781
5/14/2020,350.75,4411,5862
5/13/2020,345.75,4462,5942
5/12/2020,347.5,6247,6014
5/11/2020,349.75,6227,5968
5/8/2020,354.25,6237,5915
5/7/2020,352.5,6216,5859
5/6/2020,345.5,6211,5803
5/5/2020,353,6252,5746
5/4/2020,337.75,6285,5685
5/1/2020,342.75,6262,5621
4/30/2020,350.5,6231,5559
4/29/2020,342.25,5892,5588
4/28/2020,341.75,5727,5633
4/27/2020,339.5,5591,5685
4/24/2020,348.75,5677,5736
4/23/2020,359.5,5609,5767
4/22/2020,353.75,5550,5794
4/21/2020,360.25,5555,5834
4/20/2020,381,5435,5871
4/17/2020,384.25,5393,5910
4/16/2020,382,5372,5949
4/15/2020,384.75,5366,5984
4/14/2020,396.25,5329,6019
4/13/2020,398.75,5330,6057
4/9/2020,395.5,5328,6095
4/8/2020,388.5,6672,6127
4/7/2020,392.25,6556,6068
4/6/2020,386.75,6505,6017
4/3/2020,384.75,6365,5966
4/2/2020,377.25,6142,5927
4/1/2020,372.5,6018,5824
3/31/2020,380.5,6139,5724
3/30/2020,372.75,6110,5613
3/27/2020,380.25,6022,5507
3/26/2020,382.75,5976,5374
3/25/2020,384,5900,5235
3/24/2020,382,5895,5099
3/23/2020,368.25,5891,4963
3/20/2020,376,5904,4826
3/19/2020,375.5,5805,4686
3/18/2020,364,5790,4553
3/17/2020,389.25,5798,4409
3/16/2020,395,5735,4259
3/13/2020,414.75,5781,4111
3/12/2020,416,4602,3960
3/11/2020,434.5,4510,3888
3/10/2020,424,4482,3821
3/9/2020,416,4508,3757
3/6/2020,461.5,4034,3689
3/5/2020,487,3888,3648
3/4/2020,491.75,3866,3618
3/3/2020,486.5,3851,3651
3/2/2020,481.5,3830,3695
2/28/2020,473.25,3810,3734
2/27/2020,480.25,3814,3774
2/26/2020,493.25,3619,3814
2/25/2020,502.75,3552,3838
2/24/2020,502.25,3512,3856
2/21/2020,515,3524,3874
2/20/2020,523.75,3517,3893
2/19/2020,525,3512,3915
2/18/2020,516,3514,3930
2/17/2020,518.5,3485,3941
2/14/2020,519.25,3429,3935
2/13/2020,519,3429,3921
2/12/2020,516.75,4363,3933
2/11/2020,507.5,4517,3875
2/10/2020,506.5,4415,3807
2/7/2020,514.25,4415,3745
2/6/2020,513.75,4404,3684
2/5/2020,513.75,3988,3623
2/4/2020,507.5,3810,3589
2/3/2020,504,3795,3567
1/31/2020,512.5,3804,3543
1/30/2020,517.75,3852,4393
1/29/2020,522.5,3725,5236
1/28/2020,525.25,3686,6091
1/27/2020,515.25,3389,6936
1/24/2020,525.75,3226,7762
1/23/2020,533,3602,8610
1/22/2020,538,3496,9396
1/21/2020,546.5,3492,10170
1/20/2020,550,3496,10944
1/17/2020,546,3489,11695
1/16/2020,549.25,3489,12450
1/15/2020,548.5,3489,13198
1/14/2020,551,3476,13939
1/13/2020,550.25,3439,14672
1/10/2020,560.25,16549,15419
1/9/2020,559,16500,15275
1/8/2020,567.5,16549,15125
1/7/2020,573.5,16355,14947
1/6/2020,573.75,15787,14757
1/3/2020,574.75,15945,13885
1/2/2020,568.25,15388,13014
12/31/2019,564.75,15106,12179
12/30/2019,571.5,15101,11364
12/27/2019,572.75,14769,10541
12/26/2019,571.75,14809,9735
12/24/2019,566,14710,8919
12/23/2019,564.75,14600,8099
12/20/2019,564.75,14477,7287
12/19/2019,565,14640,6483
12/18/2019,565.5,14391,5665
12/17/2019,566.75,14246,4864
12/16/2019,564.5,13874,4073
12/13/2019,557.25,13512,3307
12/12/2019,556,2703,2564
12/11/2019,551.75,2881,2539
12/10/2019,559.75,2869,2499
12/9/2019,555.5,2871,2449
12/6/2019,556.25,2767,2399
12/5/2019,554.25,2682,2355
12/4/2019,551.5,2558,2316
12/3/2019,542.5,2421,2281
12/2/2019,546.25,2419,2230
11/29/2019,543.75,2412,2177
11/28/2019,554.5,2376,2130
11/27/2019,555.75,2376,2081
11/26/2019,559.5,2376,2031
11/25/2019,555.25,2380,1988
11/22/2019,554,2365,1945
11/21/2019,553.5,2339,1905
11/20/2019,549.75,2277,1865
11/19/2019,542.5,2121,1835
11/18/2019,545.25,2109,1814
11/15/2019,555.5,2109,1794
11/14/2019,551.75,2103,1775
11/13/2019,549.5,2036,1755
11/12/2019,551.75,1653,1740
11/11/2019,552,1630,1747
11/8/2019,547.25,1696,1755
11/7/2019,551.75,1642,1757
11/6/2019,553.75,1632,1762
11/5/2019,557.5,1734,1761
11/4/2019,558.5,1734,1735
11/1/2019,546.25,1756,1703
10/31/2019,537.25,1741,1668
10/30/2019,547,1833,1818
10/29/2019,555.5,1806,1962
10/28/2019,554.75,1811,2109
10/25/2019,557.25,1811,2254
10/24/2019,556.5,1811,2387
10/23/2019,550.25,1811,2517
10/22/2019,549,1763,2638
10/21/2019,541.75,1741,2731
10/18/2019,545.75,1723,2820
10/17/2019,543.75,1721,2906
10/16/2019,545.25,1618,2987
10/15/2019,547.75,1349,3072
10/14/2019,545,1245,3174
10/11/2019,552.75,1240,3284
10/10/2019,543.25,3987,3382
10/9/2019,544.5,3987,3297
10/8/2019,538,4013,3196
10/7/2019,543.25,3992,3093
10/4/2019,536,3807,2991
10/3/2019,535,3752,2900
10/2/2019,537.75,3631,2937
10/1/2019,545.5,3162,2981
9/30/2019,548.75,3071,3043
9/27/2019,555.5,3018,3108
9/26/2019,552,2929,3175
9/25/2019,554.5,2901,3244
9/24/2019,562.25,2882,3305
9/23/2019,565.5,2895,3368
9/20/2019,566.5,2707,3429
9/19/2019,564.25,2703,3503
9/18/2019,563.5,2473,3578
9/17/2019,569,2467,3664
9/16/2019,578,2474,3749
9/13/2019,549.25,2441,3830
9/12/2019,550.5,4301,3913
9/11/2019,563.5,4286,3859
9/10/2019,570.75,4092,3804
9/9/2019,565.25,4055,3764
9/6/2019,552.75,4015,3724
9/5/2019,562,3965,3687
9/4/2019,552.5,3825,3647
9/3/2019,534.25,3816,3616
9/2/2019,537,3816,3581
8/30/2019,540.75,3823,3844
8/29/2019,551.25,3817,4099
8/28/2019,551.5,3767,4352
8/27/2019,540,3737,4595
8/26/2019,544,3688,4830
8/23/2019,542.25,3688,5062
8/22/2019,548.75,3491,5295
8/21/2019,553.5,3461,5541
8/20/2019,547,3496,5802
8/19/2019,545.75,3457,6073
8/16/2019,543.25,3456,6347
8/15/2019,542.75,3366,6617
8/14/2019,545,3365,6893
8/13/2019,558.75,3291,7168
8/12/2019,542.5,7754,7445
8/9/2019,542.75,7650,7420
8/8/2019,534.75,7607,7393
8/7/2019,529.5,7413,7370
8/6/2019,549.25,7263,7321
8/5/2019,552.25,7172,7278
8/2/2019,560,7180,7231
8/1/2019,566.25,7181,7184
7/31/2019,578.5,7378,10055
7/30/2019,572.75,7568,12964
7/29/2019,571.5,7554,15992
7/26/2019,569.25,7518,19065
7/25/2019,572.5,7497,22102
7/24/2019,576.75,7497,25112
7/23/2019,570.75,7437,28121
7/22/2019,571,7388,31066
7/19/2019,563,7249,34017
7/18/2019,558.75,7258,36944
7/17/2019,571.5,6682,39817
7/16/2019,586,6604,42728
7/15/2019,588.5,6471,45701
7/12/2019,592,6477,48680
7/11/2019,594.75,50252,51704
7/10/2019,589.25,51005,51823
7/9/2019,574.75,52993,51990
7/8/2019,576.75,53641,52026
7/5/2019,572,53075,51959
7/4/2019,570.75,52646,51981
7/3/2019,570,52639,52082
7/2/2019,571.25,51615,49035
7/1/2019,583,51650,46048
6/28/2019,585.75,51153,43037
6/27/2019,586.5,50355,40050
6/26/2019,588.5,50349,37097
6/25/2019,583,51187,34126
6/24/2019,575,51157,31077
6/21/2019,579.5,51842,28027
6/20/2019,574.75,52039,24923
6/19/2019,559,53508,21796
6/18/2019,561.5,53533,18561
6/17/2019,554.5,52644,15333
6/14/2019,558.5,53394,12166
6/13/2019,557,54167,8948
6/12/2019,554.25,6931,5681
6/11/2019,563.75,6809,5569
6/10/2019,563.25,6481,5472
6/7/2019,559.25,6348,5397
6/6/2019,545.25,6065,5334
6/5/2019,544.25,5786,5291
6/4/2019,561.5,5450,5270
6/3/2019,560.75,5409,5271
5/31/2019,571.5,5285,5276
5/30/2019,588.25,5133,5245
5/29/2019,594.75,4985,5222
5/28/2019,601.25,5114,5211
5/27/2019,601.25,5130,5191
5/24/2019,591,5129,5170
5/23/2019,589,5154,5152
5/22/2019,609.75,5262,5138
5/21/2019,619,5350,5117
5/20/2019,620,5352,5090
5/17/2019,621,5413,5062
5/16/2019,625.5,5414,5031
5/15/2019,619.25,5468,5030
5/14/2019,613,5473,5026
5/13/2019,612.75,5471,5020
5/10/2019,616,4830,5012
5/9/2019,612.75,4791,5020
5/8/2019,619.25,4808,5029
5/7/2019,613.5,4818,5036
5/6/2019,617.5,4816,5041
5/3/2019,621,4853,5043
5/2/2019,615,4958,5230
5/1/2019,624,4935,5394
4/30/2019,627.75,4949,5554
4/29/2019,624,4936,5709
4/26/2019,617.25,4942,5858
4/25/2019,636.5,5407,6029
4/24/2019,635.75,5398,6167
4/23/2019,638.25,5381,6304
4/22/2019,639.75,5357,6444
4/18/2019,629.75,4957,6583
4/17/2019,629.75,4916,6748
4/16/2019,629.25,4919,6911
4/15/2019,628.25,4895,7069
4/12/2019,631.75,4843,7230
4/11/2019,631.25,7664,7390
4/10/2019,629.25,7407,7361
4/9/2019,626,7344,7334
4/8/2019,626,7267,7305
4/5/2019,621.25,7167,7281
4/4/2019,621.25,7517,7262
4/3/2019,618,7468,7222
4/2/2019,621,7464,7165
4/1/2019,616.5,7482,7008
3/29/2019,613.75,7433,6850
3/28/2019,609.25,7428,6695
3/27/2019,615.75,7364,6547
3/26/2019,616,7296,6403
3/25/2019,615,7310,6263
3/22/2019,609,7237,6121
3/21/2019,618.75,7229,5983
3/20/2019,623.5,7002,5845
3/19/2019,616.25,6918,5720
3/18/2019,615.5,6893,5601
3/15/2019,615.25,6892,5479
3/14/2019,618,6913,5356
3/13/2019,618,6614,5230
3/12/2019,614.75,5107,5124
3/11/2019,614.75,5108,5114
3/8/2019,604.5,5110,5101
3/7/2019,614,5207,5088
3/6/2019,614.25,5205,5065
3/5/2019,617.75,5205,5032
3/4/2019,616.75,5172,5178
3/1/2019,611.5,5164,5318
2/28/2019,618.5,5164,5460
2/27/2019,620,5132,5600
2/26/2019,614.5,5132,5737
2/25/2019,609.25,5062,5872
2/22/2019,621.75,5041,6005
2/21/2019,622.75,5025,6144
2/20/2019,621.5,5025,6277
2/19/2019,614.75,4955,6405
2/18/2019,619,4913,6534
2/15/2019,613.75,4913,6666
2/14/2019,599.75,4872,6787
2/13/2019,598,4698,6908
2/12/2019,591,7395,7029
2/11/2019,584.25,7283,6970
2/8/2019,588.25,7286,6918
2/7/2019,586,7262,6864
2/6/2019,593.75,7191,6810
2/5/2019,590.25,7159,6759
2/4/2019,588.5,7052,6708
2/1/2019,587.75,7136,6657
1/31/2019,590.25,7020,6596
1/30/2019,589.75,6934,7987
1/29/2019,585.5,6898,9404
1/28/2019,572.25,6891,10789
1/25/2019,582.25,6723,12180
1/24/2019,580.25,6699,13642
1/23/2019,581.25,6509,15111
1/22/2019,579,6507,16526
1/21/2019,584,6498,17905
1/18/2019,584.5,6488,19244
1/17/2019,577.25,6446,20572
1/16/2019,581.75,6429,21879
1/15/2019,572.75,6383,23180
1/14/2019,577.5,6296,24479
1/11/2019,581.25,6216,25723
1/10/2019,585.75,27894,26851
1/9/2019,580.5,28189,26528
1/8/2019,566.5,27671,26136
1/7/2019,562.75,27753,25757
1/4/2019,552.25,28646,25370
1/3/2019,539.5,28745,23813
1/2/2019,546.5,27728,22250
12/31/2018,538.5,27190,20755
12/28/2018,526.25,26584,19293
12/27/2018,534.5,26416,17862
12/26/2018,531,26042,16433
12/24/2018,540.75,25954,15006
12/21/2018,542.5,25863,13580
12/20/2018,548.25,24947,12151
12/19/2018,560,23148,10779
12/18/2018,556.25,23049,9527
12/17/2018,572.75,22311,8271
12/14/2018,576.25,21982,7044
12/13/2018,576.75,21942,5827
12/12/2018,583,5300,4610
12/11/2018,580,5300,4502
12/10/2018,581,5295,4380
12/7/2018,596.5,5267,4256
12/6/2018,570.75,5114,4132
12/5/2018,595.75,4974,4025
12/4/2018,592.5,4644,3929
12/3/2018,583.5,4571,3852
11/30/2018,570.75,4419,3906
11/29/2018,582.75,4373,3970
11/28/2018,583.25,4362,4033
11/27/2018,588.5,4215,4096
11/26/2018,591,3907,4161
11/23/2018,583.25,3720,4252
11/22/2018,604.75,3687,4356
11/21/2018,610.25,3682,4457
11/20/2018,609.75,3475,4551
11/19/2018,625.75,3427,4661
11/16/2018,629.5,3416,4775
11/15/2018,634.25,3498,4890
11/14/2018,636.75,3536,4999
11/13/2018,636,3488,5105
11/12/2018,662.5,5381,5213
11/9/2018,655,5382,5190
11/8/2018,666.25,5320,5180
11/7/2018,666.25,5299,5152
11/6/2018,659.25,5190,5128
11/5/2018,665.75,5285,5113
11/2/2018,661.25,5272,5090
11/1/2018,664,5197,5069
10/31/2018,685.75,5098,5333
10/30/2018,685.25,5133,5613
10/29/2018,690.75,5129,5891
10/26/2018,689.5,5143,6158
10/25/2018,688.5,5129,6422
10/24/2018,684.5,5131,6684
10/23/2018,688.5,5104,6952
10/22/2018,699,5037,7223
10/19/2018,697.75,5238,7532
10/18/2018,700,4899,7844
10/17/2018,701.25,4942,8163
10/16/2018,705.25,4955,8483
10/15/2018,705.5,4946,8801
10/12/2018,704.75,4958,9144
10/11/2018,709.75,9148,9486
10/10/2018,725.5,9305,9545
10/9/2018,731.25,9306,9591
10/8/2018,723.25,9133,9637
10/5/2018,729.25,9102,9680
10/4/2018,732.25,9060,9724
10/3/2018,728.75,9149,9771
10/2/2018,729,9164,9663
10/1/2018,720.75,9669,9552
9/28/2018,712,9918,9409
9/27/2018,701,9696,9250
9/26/2018,700.75,9729,9106
9/25/2018,702.25,9729,8960
9/24/2018,693.25,10097,8813
9/21/2018,683.5,10082,8646
9/20/2018,684.5,10032,8476
9/19/2018,687,10001,8309
9/18/2018,685,9989,8144
9/17/2018,682.5,9780,7981
9/14/2018,679.75,9768,7831
9/13/2018,679.25,9757,7681
9/12/2018,689.75,7529,7537
9/11/2018,683,7506,7550
9/10/2018,676.75,7518,7562
9/7/2018,671,7533,7573
9/6/2018,671.25,7538,7595
9/5/2018,678.5,7537,7624
9/4/2018,685.75,7531,7654
9/3/2018,685.5,7582,7696
8/31/2018,682.75,7546,7728
8/30/2018,680.25,7519,8201
8/29/2018,676.5,7534,8674
8/28/2018,676,7534,9148
8/27/2018,672.75,7534,9614
8/24/2018,674.5,7524,10079
8/23/2018,665.5,7589,10545
8/22/2018,662.5,7723,11003
8/21/2018,651.75,7683,11470
8/20/2018,648,7688,11948
8/17/2018,649.25,7867,12421
8/16/2018,644.5,7966,12882
8/15/2018,639.25,7989,13337
8/14/2018,653,8167,13795
8/13/2018,653.25,8054,14249
8/10/2018,656.25,14644,14712
8/9/2018,650.25,14617,14738
8/8/2018,651.75,14639,14765
8/7/2018,663.25,14521,14807
8/6/2018,660.75,14519,14857
8/3/2018,655.5,14509,14910
8/2/2018,652,14453,14963
8/1/2018,646.5,14739,17184
7/31/2018,662.25,14855,19371
7/30/2018,669,14776,21589
7/27/2018,669,14777,23799
7/26/2018,668,14796,26008
7/25/2018,663,14866,28255
7/24/2018,661.5,14975,30550
7/23/2018,656.75,14991,32839
7/20/2018,649.25,15031,35157
7/19/2018,649.5,15030,37420
7/18/2018,642.5,15262,39678
7/17/2018,644.25,15273,41924
7/16/2018,645.5,15321,44161
7/13/2018,662.5,15297,46328
7/12/2018,651.25,47778,48475
7/11/2018,667.75,47535,48458
7/10/2018,677.25,48134,48493
7/9/2018,673.25,47918,48522
7/6/2018,666.25,47908,48606
7/5/2018,670,48500,48664
7/4/2018,668,49290,48730
7/3/2018,659,49319,48721
7/2/2018,665.5,49752,46021
