Date,Last Price,Open Interest,SMAVG (15)
11/18/2024,73.3,349933,377399
11/15/2024,71.04,369216,366090
11/14/2024,72.56,375705,356926
11/13/2024,72.28,388374,348847
11/12/2024,71.89,403191,342048
11/11/2024,71.83,430562,336172
11/8/2024,73.87,459341,330181
11/7/2024,75.63,470783,323810
11/6/2024,74.92,492043,316674
11/5/2024,75.53,501749,308371
11/4/2024,75.08,514724,299053
11/1/2024,73.1,522631,290063
10/31/2024,73.16,115290,281108
10/30/2024,72.55,119068,301042
10/29/2024,71.12,148378,321353
10/28/2024,71.42,180299,341450
10/25/2024,76.05,231746,362115
10/24/2024,74.38,254522,380106
10/23/2024,74.96,286390,396431
10/22/2024,76.04,315060,410604
10/21/2024,74.29,340692,424461
10/18/2024,73.06,363773,406878
10/17/2024,74.45,363746,388219
10/16/2024,74.22,367495,373458
10/15/2024,74.25,361977,360593
10/14/2024,77.46,379872,349887
10/11/2024,79.04,388317,339957
10/10/2024,79.4,414294,331666
10/9/2024,76.58,423738,323149
10/8/2024,77.18,449823,315585
10/7/2024,80.93,490277,307130
10/4/2024,78.05,501612,297619
10/3/2024,77.62,499394,287840
10/2/2024,73.9,498984,279523
10/1/2024,73.56,522919,272962
9/30/2024,71.77,76943,266222
9/27/2024,71.98,83894,290257
9/26/2024,71.6,142337,314692
9/25/2024,73.46,174513,336180
9/24/2024,75.17,201394,356339
9/23/2024,73.9,230917,375874
9/20/2024,74.49,263956,394305
9/19/2024,74.88,286527,381528
9/18/2024,73.65,310278,367379
9/17/2024,73.7,323004,354759
9/16/2024,72.75,347611,342911
9/13/2024,71.61,354930,332869
9/12/2024,71.97,374635,324921
9/11/2024,70.61,400565,316668
9/10/2024,69.19,421830,309050
9/9/2024,71.84,437471,301707
9/6/2024,71.06,450414,296420
9/5/2024,72.69,464656,291154
9/4/2024,72.7,476891,285628
9/3/2024,73.75,494426,280118
9/2/2024,77.52,507377,274892
8/30/2024,78.8,72309,269748
8/29/2024,79.94,74281,295561
8/28/2024,78.65,120981,321946
8/27/2024,79.55,145290,347465
8/26/2024,81.43,196986,374189
8/23/2024,79.02,235703,397701
8/22/2024,77.22,250833,420572
8/21/2024,76.05,286307,443063
8/20/2024,77.2,311681,429403
8/19/2024,77.66,358164,414384
8/16/2024,79.68,371420,398891
8/15/2024,81.04,381773,384613
8/14/2024,79.76,394238,372600
8/13/2024,80.69,416037,361993
8/12/2024,82.3,430222,353561
8/9/2024,79.66,459503,346549
8/8/2024,79.16,470049,339352
8/7/2024,78.33,503765,332599
8/6/2024,76.48,546155,325349
8/5/2024,76.3,549667,315573
8/2/2024,76.81,578769,306026
8/1/2024,79.52,588195,295651
7/31/2024,80.72,81406,286771
7/30/2024,78.63,86390,313822
7/29/2024,79.78,125783,342507
7/26/2024,81.13,157239,370766
7/25/2024,82.37,201588,398838
7/24/2024,81.71,235131,425275
7/23/2024,81.01,289554,449435
7/22/2024,82.4,325040,471151
7/19/2024,82.63,351545,490951
7/18/2024,85.11,368755,472922
7/17/2024,85.08,395019,454314
7/16/2024,83.73,399509,437866
7/15/2024,84.85,406462,423398
7/12/2024,85.03,423144,411873
7/11/2024,85.4,455007,401212
7/10/2024,85.08,487168,390713
7/9/2024,84.66,516657,379688
7/8/2024,85.75,549667,368230
7/5/2024,86.54,578329,357003
7/4/2024,87.43,598138,344818
7/3/2024,87.34,597528,332451
7/2/2024,86.24,615293,321202
7/1/2024,86.6,622047,309540
6/28/2024,86.41,81100,299107
6/27/2024,86.39,89641,324559
6/26/2024,85.25,148306,351714
6/25/2024,85.01,182482,376486
6/24/2024,86.01,233595,399925
6/21/2024,85.24,263219,420607
6/20/2024,85.71,297531,408974
6/19/2024,85.07,321791,395381
6/18/2024,85.33,344778,383269
6/17/2024,84.25,381261,372637
6/14/2024,82.62,395561,362273
6/13/2024,82.75,412625,351570
6/12/2024,82.6,428798,341446
6/11/2024,81.92,440361,331726
6/10/2024,81.63,465552,321902
6/7/2024,79.62,462887,312164
6/6/2024,79.87,496966,304138
6/5/2024,78.41,519881,294787
6/4/2024,77.52,534063,285878
6/3/2024,78.36,543834,277309
5/31/2024,81.62,88715,269199
5/30/2024,81.86,93635,293260
5/29/2024,83.6,140124,317583
5/28/2024,84.22,185290,340121
5/27/2024,83.1,225805,362108
5/24/2024,82.12,235021,382904
5/23/2024,81.36,260758,404188
5/22/2024,81.9,283005,424777
5/21/2024,82.88,292995,445831
5/20/2024,83.71,319482,432047
5/17/2024,83.98,342494,416864
5/16/2024,83.27,356709,404535
5/15/2024,82.75,386238,393452
5/14/2024,82.38,405526,384999
5/13/2024,83.36,422190,376629
5/10/2024,82.79,449626,371119
5/9/2024,83.88,458488,368196
5/8/2024,83.58,478184,367314
5/7/2024,83.16,515104,367309
5/6/2024,83.33,537744,365924
5/3/2024,82.96,554277,364309
5/2/2024,83.67,569598,363036
5/1/2024,83.44,598810,362212
4/30/2024,87.86,86242,358898
4/29/2024,88.4,91727,390181
4/26/2024,89.5,157558,421348
4/25/2024,89.01,190475,449647
4/24/2024,88.02,259436,475482
4/23/2024,88.42,279976,497012
4/22/2024,87,339535,518094
4/19/2024,87.29,405789,536766
4/18/2024,87.11,445253,515415
4/17/2024,87.29,478114,491805
4/16/2024,90.02,494328,469095
4/15/2024,90.1,513520,447417
4/12/2024,90.45,535181,426952
4/11/2024,89.74,557234,407109
4/10/2024,90.48,549106,389449
4/9/2024,89.42,555476,374735
4/8/2024,90.38,559240,362963
4/5/2024,91.17,582038,353457
4/4/2024,90.65,577998,344561
4/3/2024,89.35,582389,336526
4/2/2024,88.92,596214,327871
4/1/2024,87.42,619616,319189
3/28/2024,87.48,85516,310002
3/27/2024,86.09,91101,337987
3/26/2024,86.25,137464,368024
3/25/2024,86.75,169162,395615
3/22/2024,85.43,206541,421970
3/21/2024,85.78,237540,447737
3/20/2024,85.95,292331,436036
3/19/2024,87.38,328392,421094
3/18/2024,86.89,378902,406382
3/15/2024,85.34,416646,390236
3/14/2024,85.42,448609,375005
3/13/2024,84.03,457463,359761
3/12/2024,81.92,452565,345737
3/11/2024,82.21,465992,334169
3/8/2024,82.08,481810,324322
3/7/2024,82.96,505293,314645
3/6/2024,82.96,541646,306169
3/5/2024,82.04,551331,296740
3/4/2024,82.8,564495,288581
3/1/2024,83.55,593033,281457
2/29/2024,83.62,62026,274382
2/28/2024,83.68,68214,304928
2/27/2024,83.65,107699,334816
2/26/2024,82.53,136721,363250
2/23/2024,81.62,188172,390177
2/22/2024,83.67,219962,414749
2/21/2024,83.03,247091,439437
2/20/2024,82.34,279047,427171
2/19/2024,83.56,318294,413119
2/16/2024,83.47,336645,398883
2/15/2024,82.86,378154,385858
2/14/2024,81.6,400221,373178
2/13/2024,82.77,428936,360535
2/12/2024,82,457637,347726
2/9/2024,82.19,486916,335666
2/8/2024,81.63,520213,323188
2/7/2024,79.21,516535,310502
2/6/2024,78.59,534207,300066
2/5/2024,77.99,540620,290338
2/2/2024,77.33,556755,280373
2/1/2024,78.7,590281,269978
1/31/2024,81.71,63100,258188
1/30/2024,82.87,68266,281889
1/29/2024,82.4,104761,306941
1/26/2024,83.55,141273,330913
1/25/2024,82.43,187952,354487
1/24/2024,80.04,210570,375288
1/23/2024,79.55,236801,395955
1/22/2024,80.06,276740,415240
1/19/2024,78.56,299751,433627
1/18/2024,79.1,329919,418819
1/17/2024,77.88,360000,402366
1/16/2024,78.29,388280,386618
1/15/2024,78.15,391148,370565
1/12/2024,78.29,400825,355724
1/11/2024,77.41,413438,342029
1/10/2024,76.8,418606,329879
1/9/2024,77.59,444047,319277
1/8/2024,76.12,464344,309138
1/5/2024,78.76,494881,299638
1/4/2024,77.59,499963,289829
1/3/2024,78.25,520589,281003
1/2/2024,75.89,526073,271450
12/29/2023,77.04,552541,262435
12/28/2023,78.39,77638,252700
12/27/2023,79.65,83119,275812
12/26/2023,81.07,123779,299854
12/22/2023,79.07,147491,321835
12/21/2023,79.39,168527,343048
12/20/2023,79.7,195400,337783
12/19/2023,79.23,231192,330954
12/18/2023,77.95,259566,323844
12/15/2023,76.55,291960,317934
12/14/2023,76.61,321851,312710
12/13/2023,74.26,347748,306375
12/12/2023,73.24,367577,298886
12/11/2023,76.03,377295,291607
12/8/2023,75.84,390845,285331
12/7/2023,74.05,406517,279515
12/6/2023,74.3,424314,274673
12/5/2023,77.2,443741,269530
12/4/2023,78.03,453496,263547
12/1/2023,78.88,465691,258099
11/30/2023,82.83,89553,252616
11/29/2023,83.1,92970,272744
11/28/2023,81.68,124537,294469
11/27/2023,79.98,170919,316429
11/24/2023,80.58,213595,337449
11/23/2023,81.42,226820,356545
11/22/2023,81.96,235416,376426
11/21/2023,82.45,258394,396426
11/20/2023,82.32,283157,388023
11/17/2023,80.61,303599,378257
11/16/2023,77.42,333900,370045
11/15/2023,81.18,347160,361558
11/14/2023,82.47,353996,356317
11/13/2023,82.52,371783,352103
11/10/2023,81.43,383442,348392
11/9/2023,80.01,391475,346064
11/8/2023,79.54,418837,344718
11/7/2023,81.61,453935,342812
11/6/2023,85.18,486222,340148
11/3/2023,84.89,500043,336859
11/2/2023,86.85,525024,333708
11/1/2023,84.63,535419,330474
10/31/2023,87.41,132353,327495
10/30/2023,87.45,136666,351905
10/27/2023,90.48,180425,377109
10/26/2023,87.93,206585,399778
10/25/2023,90.13,268549,421831
10/24/2023,88.07,290783,440147
10/23/2023,89.83,316128,458504
10/20/2023,92.16,348511,476614
10/19/2023,92.38,371296,457691
10/18/2023,91.5,390248,437493
10/17/2023,89.9,413968,418948
10/16/2023,89.65,436893,401682
10/13/2023,90.89,452773,385986
10/12/2023,86,476514,371001
10/11/2023,85.82,490728,357803
10/10/2023,87.65,498501,344671
10/9/2023,88.15,514726,333553
10/6/2023,84.58,520472,323380
10/5/2023,84.07,537381,314752
10/4/2023,85.81,543287,305029
10/3/2023,90.92,566138,296468
10/2/2023,90.71,587776,287745
9/29/2023,95.31,64664,278976
9/28/2023,95.38,68330,306304
9/27/2023,96.55,112062,334341
9/26/2023,93.96,154983,359863
9/25/2023,93.29,201462,383417
9/22/2023,93.27,227988,403352
9/21/2023,93.3,278548,421904
9/20/2023,93.53,293749,408264
9/19/2023,94.34,331723,393867
9/18/2023,94.43,362132,380066
9/15/2023,93.93,391054,366915
9/14/2023,93.7,391537,353424
9/13/2023,91.88,414870,342860
9/12/2023,92.06,435290,333003
9/11/2023,90.64,456241,324059
9/8/2023,90.65,474586,315616
9/7/2023,89.92,488894,308653
9/6/2023,90.6,494883,300598
9/5/2023,90.04,508298,292844
9/4/2023,89,500483,284905
9/1/2023,88.55,506279,277997
8/31/2023,86.86,73941,271383
8/30/2023,85.86,77788,295310
8/29/2023,85.49,124719,320984
8/28/2023,84.42,164860,344941
8/25/2023,84.48,188688,367528
8/24/2023,83.36,233084,389441
8/23/2023,83.21,267018,408937
8/22/2023,84.03,301125,427180
8/21/2023,84.46,329597,444679
8/18/2023,84.8,370133,427619
8/17/2023,84.12,368070,408223
8/16/2023,83.45,378573,391231
8/15/2023,84.89,389221,376224
8/14/2023,86.21,396861,364198
8/11/2023,86.81,407060,353045
8/10/2023,86.4,432857,342563
8/9/2023,87.55,462892,332113
8/8/2023,86.17,484074,320677
8/7/2023,85.34,503662,309768
8/4/2023,86.24,517390,300147
8/3/2023,85.14,525522,291143
8/2/2023,83.2,540657,283634
8/1/2023,84.91,563614,275833
7/31/2023,85.56,73703,268402
7/28/2023,84.99,79194,294978
7/27/2023,84.24,113192,323167
7/26/2023,82.92,153461,348805
7/25/2023,83.64,208832,372780
7/24/2023,82.74,229571,393983
7/21/2023,81.07,249831,414058
7/20/2023,79.64,276107,402698
7/19/2023,79.46,291352,389820
7/18/2023,79.63,320431,378022
7/17/2023,78.5,359344,366418
7/14/2023,79.87,382331,354276
7/13/2023,81.36,412897,341637
7/12/2023,80.11,423636,328581
7/11/2023,79.4,452148,316736
7/10/2023,77.69,472344,303660
7/7/2023,78.47,502029,292057
7/6/2023,76.52,497762,279431
7/5/2023,76.65,513089,267764
7/4/2023,76.25,526879,255946
7/3/2023,74.65,530683,244248
6/30/2023,74.9,79440,233211
6/29/2023,74.34,82941,254387
6/28/2023,74.03,114378,277026
6/27/2023,72.26,146366,299355
6/26/2023,74.18,177218,321351
6/23/2023,73.85,192738,342110
6/22/2023,74.14,217058,363596
6/21/2023,77.12,245966,383603
6/20/2023,75.9,256011,372943
6/19/2023,76.09,298304,362050
6/16/2023,76.61,312637,350598
6/15/2023,75.67,322754,338499
6/14/2023,73.2,335820,328470
6/13/2023,74.29,351405,319998
6/12/2023,71.84,365124,313272
6/9/2023,74.79,397082,308897
6/8/2023,75.96,422533,304958
6/7/2023,76.95,449314,300657
6/6/2023,76.29,476299,294769
6/5/2023,76.71,488601,288015
6/2/2023,76.13,515035,281398
6/1/2023,74.28,517160,273118
5/31/2023,72.66,86067,265495
5/30/2023,73.54,92608,288496
5/29/2023,77.07,126530,312170
5/26/2023,76.95,131147,334765
5/25/2023,76.26,172330,358241
5/24/2023,78.36,208731,381230
5/23/2023,76.84,250520,402393
5/22/2023,75.99,299492,421944
5/19/2023,75.58,338009,438937
5/18/2023,75.86,358006,423477
5/17/2023,76.96,360993,407065
5/16/2023,74.91,374994,392940
5/15/2023,75.23,389342,380722
5/12/2023,74.17,390835,370871
5/11/2023,74.98,402825,363436
5/10/2023,76.41,431085,356708
5/9/2023,77.44,447714,350308
5/8/2023,77.01,465447,344928
5/5/2023,75.3,483297,340613
5/4/2023,72.5,517165,335869
5/3/2023,72.33,526174,330565
5/2/2023,75.32,543775,325588
5/1/2023,79.31,554395,319588
4/28/2023,79.54,106105,313674
4/27/2023,78.37,111824,338379
4/26/2023,77.69,149119,364059
4/25/2023,80.77,191724,387227
4/24/2023,82.73,241576,408404
4/21/2023,81.66,279320,396588
4/20/2023,81.1,301898,382392
4/19/2023,83.12,335082,369647
4/18/2023,84.77,367014,356297
4/17/2023,84.76,400722,343173
4/14/2023,86.31,412140,328899
4/13/2023,86.09,437610,315271
4/12/2023,87.33,451516,301689
4/11/2023,85.61,453775,288389
4/10/2023,84.18,465689,276127
4/6/2023,85.12,476677,264626
4/5/2023,84.99,497025,253394
4/4/2023,84.94,496641,240916
4/3/2023,84.93,509376,229950
3/31/2023,79.77,64337,219415
3/30/2023,79.27,66371,241093
3/29/2023,78.28,110731,263827
3/28/2023,78.65,134827,285027
3/27/2023,78.12,170163,306401
3/24/2023,74.99,186614,326216
3/23/2023,75.91,207713,345272
3/22/2023,76.69,233884,363700
3/21/2023,75.32,252014,380875
3/20/2023,73.79,269837,370680
3/17/2023,72.97,293179,359644
3/16/2023,74.7,308194,349457
3/15/2023,73.69,309852,340798
3/14/2023,77.45,332159,333981
3/13/2023,80.77,351346,328455
3/10/2023,82.78,389518,324152
3/9/2023,81.59,407376,318751
3/8/2023,82.66,428724,313835
3/7/2023,83.29,455442,308836
3/6/2023,86.18,467381,302701
3/3/2023,85.83,472464,296420
3/2/2023,84.75,484129,290905
3/1/2023,84.31,491516,285662
2/28/2023,83.89,99088,280994
2/27/2023,82.45,104295,303113
2/24/2023,83.16,140372,325997
2/23/2023,82.21,178307,347313
2/22/2023,80.6,207592,367319
2/21/2023,83.05,249276,385953
2/20/2023,84.07,286793,375328
2/17/2023,83,308511,362528
2/16/2023,85.14,333637,350070
2/15/2023,85.38,353737,338048
2/14/2023,85.58,363414,326049
2/13/2023,86.61,373163,314807
2/10/2023,86.39,389746,304654
2/9/2023,84.5,405487,294134
2/8/2023,85.09,421498,283545
2/7/2023,83.69,430872,272328
2/6/2023,80.99,447551,260970
2/3/2023,79.94,460107,249961
2/2/2023,82.17,478407,238571
2/1/2023,82.84,487095,226858
1/31/2023,84.49,89902,215608
1/30/2023,84.9,94793,232551
1/27/2023,86.66,121642,250397
1/26/2023,87.47,153301,267788
1/25/2023,86.12,173763,283522
1/24/2023,86.13,194785,298750
1/23/2023,88.19,220862,313848
1/20/2023,87.63,231950,328012
1/19/2023,86.16,246649,341437
1/18/2023,84.98,253234,328119
1/17/2023,85.92,260516,314643
1/16/2023,84.46,282405,302939
1/13/2023,85.28,289266,291307
1/12/2023,84.03,302701,280432
1/11/2023,82.67,318352,270750
1/10/2023,80.1,344044,261480
1/9/2023,79.65,362478,251152
1/6/2023,78.57,382520,240668
1/5/2023,78.69,389299,230035
1/4/2023,77.84,402184,219871
1/3/2023,82.1,421266,210194
1/2/2023,85.91,433318,201173
12/30/2022,85.91,433320,192625
12/29/2022,82.26,46877,185202
12/28/2022,83.26,51093,204926
12/27/2022,84.33,84962,225105
12/23/2022,83.92,107927,243202
12/22/2022,80.98,126132,260510
12/21/2022,82.2,157477,277938
12/20/2022,79.99,179297,272509
12/19/2022,79.8,189135,265849
12/16/2022,79.04,205212,260952
12/15/2022,81.21,223032,256674
12/14/2022,82.7,236838,252487
12/13/2022,80.68,257029,248318
12/12/2022,77.99,285950,243377
12/9/2022,76.1,305101,237613
12/8/2022,76.15,321966,232570
12/7/2022,77.17,342732,227909
12/6/2022,79.35,353789,222726
12/5/2022,82.68,356416,218553
12/2/2022,85.57,367550,216406
12/1/2022,86.88,387539,215092
11/30/2022,85.43,76053,213272
11/29/2022,83.03,79391,232785
11/28/2022,83.19,115677,253251
11/25/2022,83.63,141051,272643
11/24/2022,85.34,160225,291698
11/23/2022,85.41,174296,309483
11/22/2022,88.36,182925,327307
11/21/2022,87.45,199478,344846
11/18/2022,87.62,229469,338028
11/17/2022,89.78,252040,329663
11/16/2022,92.86,264988,323465
11/15/2022,93.86,291201,317911
11/14/2022,93.14,324210,313648
11/11/2022,95.99,347843,308266
11/10/2022,93.67,360227,303376
11/9/2022,92.65,368749,299379
11/8/2022,95.36,386387,296386
11/7/2022,97.92,406555,293174
11/4/2022,98.57,426884,288906
11/3/2022,94.67,426993,283497
11/2/2022,96.16,441657,278800
11/1/2022,94.65,446016,274438
10/31/2022,94.83,97204,270819
10/28/2022,95.77,103996,291421
10/27/2022,96.96,159072,312736
10/26/2022,95.69,181678,330694
10/25/2022,93.52,227246,347778
10/24/2022,93.26,243484,362329
10/21/2022,93.5,274499,375792
10/20/2022,92.38,300271,361240
10/19/2022,92.41,323850,345113
10/18/2022,90.03,338211,329197
10/17/2022,91.62,342522,313590
10/14/2022,91.63,345757,299714
10/13/2022,94.57,356533,286655
10/12/2022,92.45,376228,273234
10/11/2022,94.29,391739,259272
10/10/2022,96.19,406234,244870
10/7/2022,97.92,423722,230571
10/6/2022,94.42,428432,215988
10/5/2022,93.37,437941,202076
10/4/2022,91.8,445516,188802
10/3/2022,88.86,445420,175658
9/30/2022,87.96,56219,163581
9/29/2022,88.49,58364,180069
9/28/2022,89.32,85110,198113
9/27/2022,86.27,104106,215887
9/26/2022,84.06,134389,233133
9/23/2022,86.15,149874,250069
9/22/2022,90.46,155212,265785
9/21/2022,89.83,166801,281521
9/20/2022,90.62,175704,273715
9/19/2022,92,191755,265530
9/16/2022,91.35,204984,258003
9/15/2022,90.84,219752,250890
9/14/2022,94.1,238817,244465
9/13/2022,93.17,248360,237846
9/12/2022,94,264266,232050
9/9/2022,92.84,303541,225810
9/8/2022,89.15,329021,218362
9/7/2022,88,351728,210393
9/6/2022,92.83,362798,202714
9/5/2022,95.74,388416,195861
9/2/2022,93.02,385625,188006
9/1/2022,92.36,391247,180383
8/31/2022,96.49,49715,173145
8/30/2022,99.31,52925,189554
8/29/2022,105.09,78848,206570
8/26/2022,100.99,98292,222989
8/25/2022,99.34,123376,239082
8/24/2022,101.22,139529,254786
8/23/2022,100.22,161424,269061
8/22/2022,96.48,170660,283297
8/19/2022,96.72,191823,297809
8/18/2022,96.59,209493,288030
8/17/2022,93.65,236535,277517
8/16/2022,92.34,260011,268749
8/15/2022,95.1,270582,260599
8/12/2022,98.15,271289,254372
8/11/2022,99.6,282667,250252
8/10/2022,97.4,295855,246833
8/9/2022,96.31,308170,243543
8/8/2022,96.65,325129,239451
8/5/2022,94.92,339691,234973
8/4/2022,94.12,358931,229557
8/3/2022,96.78,353650,223728
8/2/2022,100.54,374971,218390
8/1/2022,100.03,388342,212845
7/29/2022,110.01,45140,207866
7/28/2022,107.14,51793,227276
7/27/2022,106.62,105012,247447
7/26/2022,104.4,137768,265101
7/25/2022,105.15,177166,281180
7/22/2022,103.2,209495,296887
7/21/2022,103.86,231383,310901
7/20/2022,106.92,246509,299324
7/19/2022,107.35,246784,286897
7/18/2022,106.27,257953,276433
7/15/2022,101.16,258463,266819
7/14/2022,99.1,271486,259509
7/13/2022,99.57,273590,252298
7/12/2022,99.49,291795,246236
7/11/2022,107.1,313648,240257
7/8/2022,107.02,336296,234199
7/7/2022,104.65,354363,227822
7/6/2022,100.69,369819,222134
7/5/2022,102.77,378943,216791
7/4/2022,113.5,412777,211646
7/1/2022,111.63,419711,205513
6/30/2022,114.81,57719,199335
6/29/2022,116.26,60110,218755
6/28/2022,117.98,89825,239064
6/27/2022,115.09,113734,258199
6/24/2022,113.12,148821,276942
6/23/2022,110.05,163315,293460
6/22/2022,111.74,182666,309471
6/21/2022,114.65,202102,324734
6/20/2022,114.13,222791,317573
6/17/2022,113.12,240632,309548
6/16/2022,119.81,269050,302272
6/15/2022,118.51,289674,294600
6/14/2022,121.17,301769,287639
6/13/2022,122.27,320782,281856
6/10/2022,122.01,327032,275646
6/9/2022,123.07,349020,270521
6/8/2022,123.58,364741,264456
6/7/2022,120.57,376862,257851
6/6/2022,119.51,394876,250549
6/3/2022,119.72,396588,242770
6/2/2022,117.61,403485,235465
6/1/2022,116.29,411608,228677
5/31/2022,122.84,94688,222289
5/30/2022,121.67,102414,238724
5/27/2022,119.43,131494,256863
5/26/2022,117.4,153963,275238
5/25/2022,114.03,185256,293856
5/24/2022,113.56,215036,311726
5/23/2022,113.42,227626,328160
5/20/2022,112.55,250157,344239
5/19/2022,112.04,258039,331058
5/18/2022,109.11,265675,317480
5/17/2022,111.93,267329,305091
5/16/2022,114.24,278194,293471
5/13/2022,111.55,287014,285162
5/12/2022,107.45,301664,277304
5/11/2022,107.51,315779,269121
5/10/2022,102.46,341218,261301
5/9/2022,105.94,374501,253386
5/6/2022,112.39,407120,244259
5/5/2022,110.9,433225,233340
5/4/2022,110.14,453309,221548
5/3/2022,104.97,461554,209982
5/2/2022,107.58,468811,199336
4/29/2022,109.34,52440,190025
4/28/2022,107.59,54374,210369
4/27/2022,105.32,79832,232048
4/26/2022,104.99,93033,252889
4/25/2022,102.32,153561,273555
4/22/2022,106.65,169132,290645
4/21/2022,108.33,178922,282966
4/20/2022,106.8,198484,274887
4/19/2022,107.25,222490,267895
4/18/2022,113.16,237604,260929
4/14/2022,111.7,243322,255091
4/13/2022,108.78,256357,249714
4/12/2022,104.64,279813,244275
4/11/2022,98.48,301860,238099
4/8/2022,102.78,329147,231149
4/7/2022,100.58,357599,223112
4/6/2022,101.07,379570,213715
4/5/2022,106.64,392446,203224
4/4/2022,107.53,403018,192818
4/1/2022,104.39,409905,182499
3/31/2022,107.91,53949,172436
3/30/2022,113.45,57746,188243
3/29/2022,110.23,93596,205705
3/28/2022,112.48,118000,222539
3/25/2022,120.65,150041,239449
3/24/2022,119.03,162668,255840
3/23/2022,121.6,174767,272227
3/22/2022,115.48,187166,289644
3/21/2022,115.62,197616,308016
3/18/2022,107.93,208594,298833
3/17/2022,106.64,216650,289375
3/16/2022,98.02,222194,281984
3/15/2022,99.91,236360,276930
3/14/2022,106.9,248236,274503
3/11/2022,112.67,258950,273758
3/10/2022,109.33,291068,273325
3/9/2022,111.14,319668,271902
3/8/2022,127.98,346114,269665
3/7/2022,123.21,371643,267642
3/4/2022,118.11,395912,265190
3/3/2022,110.46,408473,262956
3/2/2022,112.93,436016,260178
3/1/2022,104.97,462740,256475
2/28/2022,100.99,59875,252560
2/25/2022,97.93,66725,277039
2/24/2022,99.08,105781,303090
2/23/2022,96.84,146383,327272
2/22/2022,96.84,199955,349127
2/21/2022,95.39,237072,367937
2/18/2022,93.54,252453,355783
2/17/2022,92.97,269713,342783
2/16/2022,94.81,286115,332058
2/15/2022,93.28,315772,322434
2/14/2022,96.48,334871,315215
2/11/2022,94.44,362403,308614
2/10/2022,91.41,366798,302230
2/9/2022,91.55,380475,297534
2/8/2022,90.78,404008,293577
2/7/2022,92.69,427059,289391
2/4/2022,93.27,457487,285839
2/3/2022,91.11,468513,280871
2/2/2022,89.47,474215,276062
2/1/2022,89.16,482096,271612
1/31/2022,91.21,54771,268481
1/28/2022,90.03,57444,295446
1/27/2022,89.34,108843,323825
1/26/2022,89.96,141749,350920
1/25/2022,88.2,207496,376085
1/24/2022,86.27,235846,397353
1/21/2022,87.89,266645,417403
1/20/2022,88.38,296361,436106
1/19/2022,88.44,321125,420819
1/18/2022,87.51,341216,404444
1/17/2022,86.48,373776,389564
1/14/2022,86.06,382966,373350
1/13/2022,84.47,396382,357542
1/12/2022,84.67,407459,341201
1/11/2022,83.72,435141,325547
1/10/2022,80.87,459239,310015
1/7/2022,81.75,483133,294352
1/6/2022,81.99,515259,279601
1/5/2022,80.8,519225,264043
1/4/2022,80,526516,249425
1/3/2022,78.98,536598,235372
12/31/2021,77.78,547197,221642
12/30/2021,79.32,67049,208834
12/29/2021,79.23,75498,229454
12/28/2021,78.94,118016,251320
12/27/2021,78.6,130576,271943
12/24/2021,76.14,145842,294086
12/23/2021,76.85,151268,316435
12/22/2021,75.29,172645,339081
12/21/2021,73.98,202163,361782
12/20/2021,71.52,224289,351001
12/17/2021,73.52,261873,339290
12/16/2021,75.02,281887,329295
12/15/2021,73.88,299961,320172
12/14/2021,73.7,315715,311281
12/13/2021,74.39,330646,303115
12/10/2021,75.15,355078,296333
12/9/2021,74.42,376356,290591
12/8/2021,75.82,403483,286041
12/7/2021,75.44,427361,281727
