Date,Last Price,Open Interest,SMAVG (15)
9/3/2024,70.49,7434,14598
9/2/2024,72.71,7377,15126
8/30/2024,72.59,15256,15659
8/29/2024,73.73,15292,15664
8/28/2024,72.86,15270,15668
8/27/2024,73.68,15312,15633
8/26/2024,74.62,15650,15592
8/23/2024,73.5,15728,15523
8/22/2024,72.34,15915,15451
8/21/2024,71.77,15849,15358
8/20/2024,72.46,16074,15260
8/19/2024,73.07,15993,15152
8/16/2024,74.07,15995,15036
8/15/2024,74.95,16028,14937
8/14/2024,74.3,15795,14838
8/13/2024,74.72,15357,14760
8/12/2024,75.68,15366,14755
8/9/2024,74.05,15343,14744
8/8/2024,73.69,15342,14730
8/7/2024,72.97,14746,14715
8/6/2024,71.98,14697,14742
8/5/2024,72.25,14624,14768
8/2/2024,72.16,14648,14805
8/1/2024,74.18,14518,14838
7/31/2024,75.26,14368,14878
7/30/2024,73.67,14459,14930
7/29/2024,74.13,14255,14977
7/26/2024,74.67,14503,15037
7/25/2024,75.25,14545,15079
7/24/2024,74.92,14630,15117
7/23/2024,74.27,15274,15150
7/22/2024,75.46,15211,15135
7/19/2024,75.15,15136,15102
7/18/2024,76.8,15108,15034
7/17/2024,76.69,15161,14894
7/16/2024,76.12,15084,14749
7/15/2024,76.9,15180,14592
7/12/2024,77.08,15140,14419
7/11/2024,77.18,15111,14250
7/10/2024,77.19,15155,14082
7/9/2024,77.24,15166,13909
7/8/2024,78.14,15144,13731
7/5/2024,78.36,15133,13547
7/4/2024,78.93,15122,13373
7/3/2024,78.96,15119,13200
7/2/2024,78.28,15060,13026
7/1/2024,78.29,14709,12845
6/28/2024,77.57,14119,12684
6/27/2024,77.84,13010,12560
6/26/2024,77.74,12988,12507
6/25/2024,77.4,12721,12416
6/24/2024,77.77,12595,12325
6/21/2024,77.01,12598,12239
6/20/2024,77.48,12591,19508
6/19/2024,77.12,12566,26710
6/18/2024,77.16,12491,33860
6/17/2024,76.25,12384,40884
6/14/2024,76.03,12519,47842
6/13/2024,76.4,12527,54783
6/12/2024,76.36,12508,61698
6/11/2024,76.04,12342,68625
6/10/2024,75.64,12297,75367
6/7/2024,74.44,12260,81819
6/6/2024,74.17,12220,88228
6/5/2024,73.19,11627,94649
6/4/2024,73.08,11347,101107
6/3/2024,74.23,11315,107467
5/31/2024,76.21,121631,114018
5/30/2024,76.12,120614,113176
5/29/2024,77.05,119825,112361
5/28/2024,77.31,117846,111571
5/27/2024,76.66,116751,110957
5/24/2024,75.82,116630,110330
5/23/2024,75.49,116258,109524
5/22/2024,75.85,116414,108787
5/21/2024,76.82,113466,108186
5/20/2024,77.21,109087,101341
5/17/2024,77.05,108396,94755
5/16/2024,76.5,108525,88206
5/15/2024,76.07,108504,81657
5/14/2024,75.87,106739,75101
5/13/2024,76.18,109584,68669
5/10/2024,75.76,109006,62054
5/9/2024,76.37,108391,55480
5/8/2024,76.16,107964,48930
5/7/2024,76.32,108633,42407
5/6/2024,76.52,107355,35843
5/3/2024,76.11,104533,29378
5/2/2024,76.1,105212,23101
5/1/2024,75.63,107392,16778
4/30/2024,78.05,10795,10299
4/29/2024,78.49,10298,10240
4/26/2024,79.03,10166,10213
4/25/2024,78.69,10281,10185
4/24/2024,78.36,10170,10162
4/23/2024,78.23,10251,10143
4/22/2024,77.49,10359,10114
4/19/2024,77.77,10397,10073
4/18/2024,78.02,10144,9988
4/17/2024,78.21,10117,9971
4/16/2024,79.78,10180,9949
4/15/2024,79.58,10375,9917
4/12/2024,79.49,10380,9873
4/11/2024,78.9,10360,9826
4/10/2024,78.89,10215,9787
4/9/2024,78.39,9901,9756
4/8/2024,78.91,9906,9746
4/5/2024,79.16,9743,9707
4/4/2024,79.13,9926,9682
4/3/2024,78.56,9888,9651
4/2/2024,78.05,9820,9615
4/1/2024,77.58,9748,9578
3/28/2024,77.9,9120,9521
3/27/2024,77.17,9882,9502
3/26/2024,77.21,9789,9431
3/25/2024,77.39,9701,9355
3/22/2024,76.62,9713,9291
3/21/2024,77.05,9685,9221
3/20/2024,77.11,9773,9541
3/19/2024,77.63,9741,9856
3/18/2024,77.39,9754,10171
3/15/2024,76.82,9321,10484
3/14/2024,76.51,9362,10822
3/13/2024,75.88,9469,11149
3/12/2024,74.69,9354,11462
3/11/2024,74.93,9259,11783
3/8/2024,74.45,8899,12107
3/7/2024,74.96,8829,12448
3/6/2024,74.73,8814,12775
3/5/2024,74.47,8648,13101
3/4/2024,75.02,8741,13438
3/1/2024,74.9,8666,13758
2/29/2024,74.59,14489,14085
2/28/2024,74.82,14492,13998
2/27/2024,75.2,14474,13906
2/26/2024,74.74,14447,13799
2/23/2024,74.3,14383,13691
2/22/2024,75.28,14273,13584
2/21/2024,74.91,14162,13479
2/20/2024,74.69,14175,13008
2/19/2024,75.73,14106,12535
2/16/2024,75.69,14015,12063
2/15/2024,75.43,13733,11596
2/14/2024,74.89,13713,11146
2/13/2024,75.49,13700,10699
2/12/2024,75.35,13546,10252
2/9/2024,75.28,13573,9809
2/8/2024,74.76,13184,9380
2/7/2024,73.53,13100,8970
2/6/2024,73.13,12882,8565
2/5/2024,73.01,12823,8175
2/2/2024,72.32,12770,7788
2/1/2024,73.18,12701,7404
1/31/2024,74.9,7106,7023
1/30/2024,76.26,7074,7015
1/29/2024,75.62,7021,7008
1/26/2024,76.54,7007,7005
1/25/2024,75.88,6989,7007
1/24/2024,74.63,7015,7008
1/23/2024,74.33,6996,7004
1/22/2024,74.57,6890,7000
1/19/2024,73.26,7142,7001
1/18/2024,73.84,7032,7144
1/17/2024,73.12,7030,7279
1/16/2024,73.36,7028,7418
1/15/2024,73.5,7022,7554
1/12/2024,73.71,7009,7678
1/11/2024,72.93,6990,7790
1/10/2024,72.34,6982,7886
1/9/2024,72.85,6974,7980
1/8/2024,72.18,6965,8079
1/5/2024,73.93,7043,8132
1/4/2024,73.26,7003,8175
1/3/2024,74.05,6954,8219
1/2/2024,72.38,6934,8266
12/29/2023,72.87,6902,8318
12/28/2023,73.36,9288,8372
12/27/2023,75.05,9063,8260
12/26/2023,75.65,9116,8161
12/22/2023,74.46,9059,8053
12/21/2023,75.15,8895,7947
12/20/2023,75.72,8681,10971
12/19/2023,75.93,8431,14074
12/18/2023,75.18,8396,17187
12/15/2023,74.42,8460,20275
12/14/2023,74.56,7759,23368
12/13/2023,72.94,7678,26473
12/12/2023,71.98,7672,29582
12/11/2023,73.83,7654,32632
12/8/2023,73.28,7716,35645
12/7/2023,72.19,7708,38640
12/6/2023,72.23,7616,41596
12/5/2023,73.89,7575,44513
12/4/2023,74.72,7490,47388
12/1/2023,74.56,7473,50255
11/30/2023,75.9,54262,53120
11/29/2023,77.59,55224,52948
11/28/2023,76.6,55122,52713
11/27/2023,75.68,54719,52549
11/24/2023,76.08,54854,52413
11/23/2023,76.52,54327,52252
11/22/2023,77.02,54312,52137
11/21/2023,77.62,53433,52009
11/20/2023,77.64,52840,48931
11/17/2023,76.37,52651,45892
11/16/2023,74.13,52043,42866
11/15/2023,76.64,51369,39879
11/14/2023,77.07,50707,36936
11/13/2023,77.27,50495,34034
11/10/2023,76.43,50435,31145
11/9/2023,75.46,51696,28257
11/8/2023,75.03,51687,25286
11/7/2023,76.3,52673,22319
11/6/2023,79.04,52674,19296
11/3/2023,78.34,52443,16270
11/2/2023,79.49,52603,13255
11/1/2023,78.05,52384,10231
10/31/2023,78.67,7263,7210
10/30/2023,79.24,7252,7195
10/27/2023,80.91,7264,7182
10/26/2023,79.83,7238,7166
10/25/2023,80.86,7228,7144
10/24/2023,79.6,7181,7122
10/23/2023,80.11,7157,7102
10/20/2023,80.97,7111,7081
10/19/2023,81.34,7138,7188
10/18/2023,81.4,7169,7296
10/17/2023,80.64,7329,7400
10/16/2023,80.4,7286,7492
10/13/2023,80.75,7220,7586
10/12/2023,78.21,7252,7677
10/11/2023,78.22,7060,7766
10/10/2023,78.28,7045,7867
10/9/2023,77.65,7050,7969
10/6/2023,75.73,7026,8069
10/5/2023,75.55,6908,8167
10/4/2023,76.65,6901,8271
10/3/2023,80.3,6879,8371
10/2/2023,80.28,6834,8453
9/29/2023,80.85,8723,8535
9/28/2023,81.25,8763,8491
9/27/2023,81.85,8728,8372
9/26/2023,81.38,8704,8270
9/25/2023,81.06,8701,8171
9/22/2023,80.91,8588,8046
9/21/2023,81.93,8582,7928
9/20/2023,81.74,8569,8436
9/19/2023,82,8583,8968
9/18/2023,82.1,8545,9511
9/15/2023,81.96,8503,10075
9/14/2023,82.25,8455,10646
9/13/2023,81.48,8414,11235
9/12/2023,81.6,8109,11850
9/11/2023,81.18,8065,12564
9/8/2023,81.11,8054,13300
9/7/2023,80.86,6973,14061
9/6/2023,80.9,7206,14896
9/5/2023,80.9,7213,15708
9/4/2023,80.69,6826,16510
9/1/2023,80.17,6824,17338
8/31/2023,79.5,16205,18171
8/30/2023,78.8,16546,18370
8/29/2023,78.75,16723,18542
8/28/2023,78.09,17005,18698
8/25/2023,78.29,17071,18838
8/24/2023,77.68,17294,18975
8/23/2023,78.03,17629,19105
8/22/2023,78.63,18819,19101
8/21/2023,78.78,19115,19025
8/18/2023,78.74,19459,18594
8/17/2023,78.16,19510,18137
8/16/2023,77.76,19383,17677
8/15/2023,78.22,19234,17223
8/14/2023,79,19260,16767
8/11/2023,79.35,19307,16299
8/10/2023,79.37,19200,15807
8/9/2023,80.03,19115,15350
8/8/2023,79.44,19068,14886
8/7/2023,78.89,19106,14427
8/4/2023,79.13,19130,13965
8/3/2023,78.32,19245,13500
8/2/2023,76.91,17571,13027
8/1/2023,78.18,17677,12669
7/31/2023,78.82,12646,12304
7/28/2023,78.16,12606,12273
7/27/2023,77.63,12611,12243
7/26/2023,76.9,12570,12165
7/25/2023,77.17,12400,12098
7/24/2023,76.82,12240,11977
7/21/2023,75.8,11913,11853
7/20/2023,75.09,12345,11831
7/19/2023,74.98,12168,11778
7/18/2023,74.72,12172,11735
7/17/2023,73.83,12177,11690
7/14/2023,74.29,12153,11622
7/13/2023,75.26,12157,11535
7/12/2023,74.45,12199,11447
7/11/2023,73.96,12201,11326
7/10/2023,72.8,12178,11200
7/7/2023,72.81,12160,11076
7/6/2023,71.8,11439,10947
7/5/2023,72.26,11571,10861
7/4/2023,72.05,10575,10754
7/3/2023,70.66,10387,10717
6/30/2023,71.97,11584,10694
6/29/2023,71.45,11549,10583
6/28/2023,71.5,11528,10473
6/27/2023,70.45,11488,10365
6/26/2023,70.99,11160,10259
6/23/2023,70.65,10842,10174
6/22/2023,70.91,10850,10102
6/21/2023,72.74,10377,10016
6/20/2023,71.76,10316,17978
6/19/2023,71.82,10311,25877
6/16/2023,72.37,10226,33648
6/15/2023,71.64,10144,41337
6/14/2023,69.6,9973,49041
6/13/2023,70.5,10014,56783
6/12/2023,68.52,10044,64501
6/9/2023,70.46,9921,72188
6/8/2023,70.86,9905,79894
6/7/2023,71.74,9911,87698
6/6/2023,71.13,9886,95401
6/5/2023,71.46,9891,103146
6/2/2023,71.54,9757,110816
6/1/2023,70.31,9569,118517
5/31/2023,69.14,129809,126017
5/30/2023,70.01,128797,125529
5/29/2023,72.6,126870,124909
5/26/2023,72.37,125568,124241
5/25/2023,71.48,125693,123687
5/24/2023,73.2,126116,123184
5/23/2023,72.08,125776,122435
5/22/2023,71.38,125356,121719
5/19/2023,71.24,125500,121004
5/18/2023,72.07,126969,113306
5/17/2023,72.55,125461,105499
5/16/2023,70.82,126062,97786
5/15/2023,71.02,124944,90027
5/12/2023,70.11,125265,82343
5/11/2023,70.82,122074,74634
5/10/2023,72.17,122482,67136
5/9/2023,72.72,119499,59611
5/8/2023,72.16,116843,52279
5/5/2023,70.73,117258,45125
5/4/2023,68.75,118162,37943
5/3/2023,69.17,114881,30701
5/2/2023,71.04,115028,23675
5/1/2023,73.47,114633,16637
4/28/2023,74.67,10034,9626
4/27/2023,73.06,9860,9588
4/26/2023,73.17,9762,9564
4/25/2023,74.67,9681,9541
4/24/2023,76.47,9682,9522
4/21/2023,75.65,9629,9570
4/20/2023,74.71,9601,9619
4/19/2023,76.05,9609,9672
4/18/2023,77.17,9515,9728
4/17/2023,76.97,9543,9789
4/14/2023,77.74,9527,9848
4/13/2023,77.53,9537,9899
4/12/2023,77.87,9480,9950
4/11/2023,76.71,9466,10004
4/10/2023,75.8,9466,10059
4/6/2023,76.27,9466,10109
4/5/2023,76.39,9494,10156
4/4/2023,76.24,9416,10203
4/3/2023,76.33,9393,10233
3/31/2023,74.66,10408,10257
3/30/2023,73.89,10369,10200
3/29/2023,73.3,10393,10144
3/28/2023,73.76,10444,10084
3/27/2023,73.63,10439,10013
3/24/2023,71.22,10423,9942
3/23/2023,71.73,10297,9840
3/22/2023,72.14,10294,9745
3/21/2023,71.34,10294,9653
3/20/2023,70.72,10288,9797
3/17/2023,70.03,10219,9966
3/16/2023,70.75,10173,10131
3/15/2023,69.95,10198,10298
3/14/2023,72.37,9870,10450
3/13/2023,74.58,9753,10609
3/10/2023,75.75,9552,10776
3/9/2023,75.13,9523,10955
3/8/2023,75.96,9492,11131
3/7/2023,76.41,9387,11299
3/6/2023,78.46,9374,11473
3/3/2023,78.08,8888,11638
3/2/2023,77.01,8875,11829
3/1/2023,76.62,8912,11980
2/28/2023,76.32,12447,12131
2/27/2023,75.81,12830,12052
2/24/2023,76.68,12688,11930
2/23/2023,76.4,12679,11813
2/22/2023,75.62,12481,11694
2/21/2023,76.78,12248,11580
2/20/2023,77.6,12261,11223
2/17/2023,76.6,12241,10865
2/16/2023,78.09,12156,10506
2/15/2023,78.15,12020,10154
2/14/2023,78.22,11999,9810
2/13/2023,78.59,11849,9469
2/10/2023,78.14,11756,9137
2/9/2023,76.92,11136,8815
2/8/2023,77.48,11172,8534
2/7/2023,76.59,11259,8249
2/6/2023,74.99,10999,7952
2/3/2023,74.19,10938,7673
2/2/2023,76.22,10897,7399
2/1/2023,76.33,10767,7117
1/31/2023,78.44,6898,6842
1/30/2023,77.26,6892,6813
1/27/2023,78.35,6859,6785
1/26/2023,79.49,6864,6759
1/25/2023,79.14,6869,6733
1/24/2023,79.44,6876,6707
1/23/2023,80.81,6876,6680
1/20/2023,80.18,6926,6655
1/19/2023,79.33,6924,6627
1/18/2023,78.61,6888,6609
1/17/2023,78.83,6801,6601
1/16/2023,78.36,6823,6601
1/13/2023,78.97,6822,6599
1/12/2023,78.16,6669,6601
1/11/2023,77.44,6636,6613
1/10/2023,75.89,6474,6625
1/9/2023,76.01,6470,6646
1/6/2023,74.85,6470,6666
1/5/2023,74.6,6472,6685
1/4/2023,74.14,6472,6703
1/3/2023,76.11,6482,6718
1/2/2023,78.36,6501,6722
12/30/2022,78.36,6501,6724
12/29/2022,77.12,6648,6725
12/28/2022,78.09,6771,6714
12/27/2022,78.4,6799,6695
12/23/2022,78.19,6795,6672
12/22/2022,75.75,6854,6648
12/21/2022,76.58,6850,6619
12/20/2022,75.66,6811,9814
12/19/2022,75.12,6798,13013
12/16/2022,74.93,6763,16228
12/15/2022,75.81,6755,19461
12/14/2022,77.37,6749,22687
12/13/2022,76.45,6689,25911
12/12/2022,75.64,6549,29094
12/9/2022,74.49,6527,32280
12/8/2022,74.27,6514,35432
12/7/2022,74.91,6490,38566
12/6/2022,76.47,6487,41674
12/5/2022,78.63,6446,44780
12/2/2022,80.33,6442,47816
12/1/2022,80.46,6421,50804
11/30/2022,81.06,54769,53789
11/29/2022,79.02,54801,53543
11/28/2022,78.42,55024,53260
11/25/2022,77.9,55251,52924
11/24/2022,78.99,55152,52519
11/23/2022,78.67,55103,52088
11/22/2022,79.48,54436,51648
11/21/2022,79.29,54332,51257
11/18/2022,78.6,53807,48121
11/17/2022,79.06,53525,45019
11/16/2022,80.24,53118,41940
11/15/2022,81.59,53080,38888
11/14/2022,80.24,51975,35843
11/11/2022,81.19,51267,32871
11/10/2022,79.54,51195,29945
11/9/2022,79.49,51084,27024
11/8/2022,81.49,50547,24108
11/7/2022,82.92,49990,21224
11/4/2022,83.17,49179,18374
11/3/2022,80.77,48676,15580
11/2/2022,81.82,48504,12819
11/1/2022,80.26,48582,10070
10/31/2022,79.93,7283,7319
10/28/2022,80.21,7283,7321
10/27/2022,81.28,7338,7313
10/26/2022,80.55,7344,7298
10/25/2022,79.26,7403,7228
10/24/2022,78.31,7385,7063
10/21/2022,78.32,7385,6891
10/20/2022,78.18,7370,6732
10/19/2022,78.66,7345,6574
10/18/2022,77.78,7291,6418
10/17/2022,77.81,7245,6264
10/14/2022,77.24,7265,6112
10/13/2022,79.02,7260,5959
10/12/2022,77.67,7271,5803
10/11/2022,78.94,7313,5647
10/10/2022,80.42,7319,5487
10/7/2022,81.42,7164,5328
10/6/2022,79.72,7114,5178
10/5/2022,78.74,6289,5012
10/4/2022,77.01,4923,4900
10/3/2022,74.95,4807,4880
9/30/2022,73.14,5008,4811
9/29/2022,74.65,4998,4728
9/28/2022,75.63,4997,4649
9/27/2022,73.48,4981,4569
9/26/2022,72.8,4976,4485
9/23/2022,74.33,4965,4400
9/22/2022,77.36,4917,4316
9/21/2022,76.76,4927,4234
9/20/2022,77.27,4924,4884
9/19/2022,78.81,4924,5539
9/16/2022,78.65,4914,6198
9/15/2022,78.69,4625,6862
9/14/2022,81.55,4618,7542
9/13/2022,81.24,4618,8225
9/12/2022,81.56,3776,8903
9/9/2022,80.42,3760,9651
9/8/2022,77.86,3806,10404
9/7/2022,77.55,3797,11105
9/6/2022,80.65,3724,11805
9/5/2022,81.1,3707,12503
9/2/2022,80.57,3696,13196
9/1/2022,80.58,3688,13893
8/31/2022,83.24,14683,14609
8/30/2022,83.99,14743,14590
8/29/2022,86.58,14812,14564
8/26/2022,85.16,14875,14524
8/25/2022,85.34,14827,14476
8/24/2022,86.83,14863,14418
8/23/2022,86.78,14785,14322
8/22/2022,85.26,15000,14212
8/19/2022,85.34,15057,14070
8/18/2022,84.91,14317,13724
8/17/2022,84.32,14299,13425
8/16/2022,83.76,14193,13126
8/15/2022,84.99,14100,12832
8/12/2022,86.3,14153,12520
8/11/2022,87.06,14425,12187
8/10/2022,86.14,14402,11836
8/9/2022,84.7,14352,11491
8/8/2022,85.01,14219,11152
8/5/2022,82.99,14154,10784
8/4/2022,82.82,13953,10416
8/3/2022,85.37,13418,10053
8/2/2022,86.94,13143,9724
8/1/2022,85.66,12866,9401
7/29/2022,88.14,9859,9095
7/28/2022,86.71,9835,8984
7/27/2022,87.32,9812,8873
7/26/2022,85.4,9785,8761
7/25/2022,85.42,9421,8647
7/22/2022,83.75,9168,8540
7/21/2022,84.44,9158,8453
7/20/2022,85.86,9216,8746
7/19/2022,85.88,9271,9034
7/18/2022,85.52,8698,9311
7/15/2022,82.38,8639,9622
7/14/2022,81.24,8509,9937
7/13/2022,82.83,8477,10260
7/12/2022,82.24,8302,10572
7/11/2022,86.56,8273,10887
7/8/2022,85.18,8191,11209
7/7/2022,83.57,8177,11537
7/6/2022,81.38,8133,11870
7/5/2022,81.6,8079,12205
7/4/2022,89.18,7811,12539
7/1/2022,87.84,7860,12889
6/30/2022,88.07,13560,13221
6/29/2022,91.34,13531,13167
6/28/2022,92.65,13429,13129
6/27/2022,90.17,13361,13117
6/24/2022,88.8,13357,13106
6/23/2022,86.9,13356,13098
6/22/2022,89.96,13159,13087
6/21/2022,91.72,13029,13082
6/20/2022,92.19,13095,21422
6/17/2022,91.53,13120,29715
6/16/2022,95.31,13167,37993
6/15/2022,94.27,13168,46212
6/14/2022,95.27,13087,54464
6/13/2022,96.49,13054,62713
6/10/2022,95.98,12835,71019
6/9/2022,97.01,12757,79390
6/8/2022,96.58,12958,87773
6/7/2022,94.87,13245,96115
6/6/2022,93.02,13209,104488
6/3/2022,93.13,13230,112715
6/2/2022,92.32,13186,120917
6/1/2022,91.11,13092,129060
5/31/2022,91.33,138122,137069
5/30/2022,92.5,137498,136727
5/27/2022,92,137284,136399
5/26/2022,91.6,136461,136157
5/25/2022,90.55,136937,135899
5/24/2022,90.04,136825,135557
5/23/2022,89.64,137651,135274
5/20/2022,88.71,138396,134985
5/19/2022,89.12,138503,126500
5/18/2022,87.62,138092,118004
5/17/2022,89.44,138836,109535
5/16/2022,90.18,136614,101001
5/13/2022,89.81,136260,92617
5/12/2022,88.57,135330,84243
5/11/2022,89.1,133220,75923
5/10/2022,85.34,132999,67741
5/9/2022,86.52,132575,59569
5/6/2022,89.87,133662,51425
5/5/2022,89.06,132585,43210
5/4/2022,88.91,131808,35064
5/3/2022,86.18,132573,26969
5/2/2022,86.71,133326,18824
4/29/2022,86.85,11111,10627
4/28/2022,87.63,11066,10579
4/27/2022,87.47,11064,10538
4/26/2022,87.59,10819,10494
4/25/2022,86.89,10863,10464
4/22/2022,88.69,10644,10430
4/21/2022,90.74,10533,10413
4/20/2022,89.4,10482,10404
4/19/2022,88.87,10423,10388
4/18/2022,92.5,10421,10374
4/14/2022,92.73,10425,10360
4/13/2022,92.65,10397,10341
4/12/2022,91.01,10392,10322
4/11/2022,88.79,10387,10294
4/8/2022,90.2,10377,10276
4/7/2022,89.31,10399,10252
4/6/2022,88.63,10444,10219
4/5/2022,90.68,10402,10183
4/4/2022,91.44,10374,10161
4/1/2022,89.49,10352,10145
3/31/2022,87.95,10390,10130
3/30/2022,88.6,10393,10112
3/29/2022,86.34,10240,10089
3/28/2022,86.38,10214,10077
3/25/2022,89.81,10208,10066
3/24/2022,88.52,10141,10048
3/23/2022,90.51,10111,10029
3/22/2022,88.66,9984,10008
3/21/2022,89.11,10105,10003
3/18/2022,86.49,10024,10557
3/17/2022,85.74,9896,11120
3/16/2022,81.52,9904,11700
3/15/2022,83.21,10078,12269
3/14/2022,84.38,10129,12825
3/11/2022,87.51,10126,13391
3/10/2022,84.46,10129,13959
3/9/2022,83.67,10050,14526
3/8/2022,91.96,10053,15095
3/7/2022,93.02,10059,15648
3/4/2022,91.92,9929,16198
3/3/2022,86.22,9862,16748
3/2/2022,85.61,9792,17297
3/1/2022,82.06,9916,17849
2/28/2022,80.87,18409,18393
2/25/2022,80.12,18464,18361
2/24/2022,81.09,18605,18317
2/23/2022,81.93,18433,18263
2/22/2022,81.09,18422,18216
2/21/2022,80.89,18623,18161
2/18/2022,79.76,18643,17331
2/17/2022,79.19,18634,16506
2/16/2022,79.74,18588,15675
2/15/2022,78.96,18345,14844
2/14/2022,81.31,18304,14017
2/11/2022,80.79,18182,13195
2/10/2022,79.72,18096,12377
2/9/2022,79.7,18066,11547
2/8/2022,78.6,18075,10722
2/7/2022,79.6,17930,9893
2/4/2022,79.29,17804,9080
2/3/2022,78.46,17804,8275
2/2/2022,77.36,17725,7460
2/1/2022,76.94,17597,6649
1/31/2022,77.34,6177,5850
1/28/2022,76.92,6257,5801
1/27/2022,77.07,6175,5747
1/26/2022,77.69,6117,5703
1/25/2022,77,5939,5660
1/24/2022,75.9,5980,5628
1/21/2022,76.91,5916,5592
1/20/2022,77.24,5639,5560
1/19/2022,76.78,5698,5902
1/18/2022,76.4,5639,6240
1/17/2022,75.67,5734,6581
1/14/2022,75.33,5722,6909
1/13/2022,74.36,5578,7233
1/12/2022,74.49,5570,7566
1/11/2022,74.17,5606,7892
1/10/2022,72.43,5445,8210
1/7/2022,72.95,5452,8536
1/6/2022,73.06,5504,8847
1/5/2022,72.55,5475,9154
1/4/2022,72.6,5455,9463
1/3/2022,71.66,5445,9771
12/31/2021,70.48,5436,10076
12/30/2021,72.23,10769,10383
12/29/2021,71.96,10763,10333
12/28/2021,71.36,10761,10284
12/27/2021,71.12,10659,10230
12/24/2021,68.67,10575,10182
12/23/2021,69.78,10575,10137
12/22/2021,68.85,10462,10089
12/21/2021,68.59,10376,10044
12/20/2021,66.78,10332,15719
12/17/2021,68.05,10114,21418
12/16/2021,69.36,10114,27156
12/15/2021,68.99,10109,32623
12/14/2021,69.35,10069,38100
12/13/2021,69.77,10033,43622
12/10/2021,70.07,10033,49198
12/9/2021,69.83,10014,54773
12/8/2021,70.85,10030,60467
