Date,Last Price,Open Interest,SMAVG (15)
9/19/2024,72.83,58606,63620
9/18/2024,71.92,61324,67163
9/17/2024,72.1,59293,70561
9/16/2024,71.33,62275,73855
9/13/2024,70.24,62181,76868
9/12/2024,70.7,59301,79557
9/11/2024,69.5,61846,82367
9/10/2024,68.3,61979,85148
9/9/2024,70.59,62038,87675
9/6/2024,70.19,61412,90261
9/5/2024,71.62,58891,92830
9/4/2024,71.34,60853,95616
9/3/2024,72.21,60143,98256
9/2/2024,75.26,52888,101054
8/30/2024,75.13,111276,104298
8/29/2024,76.66,111740,103649
8/28/2024,75.57,112297,102932
8/27/2024,76.66,108707,102019
8/26/2024,78.04,107467,101150
8/23/2024,76.41,102516,100541
8/22/2024,74.98,101447,100142
8/21/2024,74.18,103563,99682
8/20/2024,75.12,99890,97136
8/19/2024,75.75,100818,94953
8/16/2024,77.17,99950,92785
8/15/2024,78.43,100685,90707
8/14/2024,77.47,100450,88547
8/13/2024,78.15,102121,86399
8/12/2024,79.35,101549,84034
8/9/2024,77.2,101537,81720
8/8/2024,76.8,100979,79337
8/7/2024,76.01,98603,77029
8/6/2024,74.64,95679,74787
8/5/2024,74.76,98331,72637
8/2/2024,74.85,96524,70241
8/1/2024,77.46,94547,67983
7/31/2024,78.91,65375,65874
7/30/2024,76.5,67150,65726
7/29/2024,77.2,68296,65462
7/26/2024,78.14,68775,65191
7/25/2024,79.02,68294,64929
7/24/2024,78.63,68226,64726
7/23/2024,77.86,66639,64570
7/22/2024,79.24,66851,64507
7/19/2024,79.15,65786,64452
7/18/2024,81.26,66357,66626
7/17/2024,81.25,64973,68943
7/16/2024,80.38,63429,71010
7/15/2024,81.38,62392,73208
7/12/2024,81.6,62651,75442
7/11/2024,81.76,62914,77462
7/10/2024,81.65,63153,79403
7/9/2024,81.6,63196,81164
7/8/2024,82.68,64223,82795
7/5/2024,83.23,64847,84202
7/4/2024,84,65255,85522
7/3/2024,84.02,65882,86801
7/2/2024,83.04,65696,87854
7/1/2024,83.16,66023,88908
6/28/2024,82.33,98400,89924
6/27/2024,82.64,101106,88867
6/26/2024,82.26,95989,87589
6/25/2024,81.96,96396,86795
6/24/2024,82.62,95901,85930
6/21/2024,81.78,92956,85048
6/20/2024,82.34,92026,97899
6/19/2024,81.87,89570,110431
6/18/2024,81.99,87659,123018
6/17/2024,80.99,85326,135781
6/14/2024,80.03,84641,148607
6/13/2024,80.4,84445,161361
6/12/2024,80.25,81676,173841
6/11/2024,79.72,81500,186106
6/10/2024,79.38,81267,198276
6/7/2024,77.78,82554,210018
6/6/2024,77.76,81932,221466
6/5/2024,76.42,84079,232833
6/4/2024,75.95,83411,243837
6/3/2024,77.05,82676,254950
5/31/2024,79.79,285725,265917
5/30/2024,80.29,279997,263631
5/29/2024,81.58,278375,261776
5/28/2024,81.91,279113,259952
5/27/2024,80.92,277708,258164
5/24/2024,79.9,275957,256614
5/23/2024,79.3,271643,255242
5/22/2024,79.79,265649,253849
5/21/2024,80.91,264050,252869
5/20/2024,81.55,257399,242060
5/17/2024,81.54,254281,231659
5/16/2024,80.8,252436,221356
5/15/2024,80.28,249136,211237
5/14/2024,79.99,250106,201235
5/13/2024,80.77,247179,191142
5/10/2024,80.23,251442,181247
5/9/2024,81.07,252170,170920
5/8/2024,80.77,251011,160442
5/7/2024,80.73,252295,149883
5/6/2024,80.8,254458,139061
5/3/2024,80.38,255374,128019
5/2/2024,80.7,250753,116959
5/1/2024,80.41,250950,105936
4/30/2024,83.61,101917,94700
4/29/2024,84.3,101374,93335
4/26/2024,85.1,99742,91715
4/25/2024,84.62,100645,90104
4/24/2024,84.14,99114,88253
4/23/2024,84.27,98713,86388
4/22/2024,83.16,98754,84398
4/19/2024,83.59,96528,82414
4/18/2024,83.69,95001,82736
4/17/2024,83.9,92633,82884
4/16/2024,86.2,89954,83247
4/15/2024,86.09,88839,83593
4/12/2024,86.25,89466,84109
4/11/2024,85.57,85416,84466
4/10/2024,85.99,82398,85023
4/9/2024,85.25,81444,85779
4/8/2024,85.84,77081,86706
4/5/2024,86.38,75576,88096
4/4/2024,86.06,72871,89342
4/3/2024,85.03,71152,90568
4/2/2024,84.31,68860,91786
4/1/2024,83.27,68993,93190
3/28/2024,83.81,101363,94524
3/27/2024,82.66,97212,93606
3/26/2024,82.79,98074,92896
3/25/2024,83.15,95155,91978
3/22/2024,82.09,96576,91030
3/21/2024,82.57,94817,89814
3/20/2024,82.67,93780,91960
3/19/2024,83.53,93726,94137
3/18/2024,83.21,95356,96221
3/15/2024,82.12,97936,98254
3/14/2024,81.93,94259,100112
3/13/2024,80.85,91261,102104
3/12/2024,79.22,89425,104109
3/11/2024,79.44,89913,106127
3/8/2024,79.09,89010,107996
3/7/2024,79.71,87589,109857
3/6/2024,79.51,86557,111663
3/5/2024,78.88,84313,113278
3/4/2024,79.52,80927,115156
3/1/2024,79.81,78343,117313
2/29/2024,79.26,127003,119646
2/28/2024,79.6,126438,118537
2/27/2024,80.15,124990,117273
2/26/2024,79.4,125842,115897
2/23/2024,78.63,125814,114299
2/22/2024,80.13,124132,112476
2/21/2024,79.65,121332,110713
2/20/2024,79.26,119701,109405
2/19/2024,80.43,117950,108188
2/16/2024,80.4,116925,106889
2/15/2024,79.98,114680,105573
2/14/2024,79.12,110780,104008
2/13/2024,79.96,112481,102699
2/12/2024,79.72,113290,101440
2/9/2024,79.76,113330,100052
2/8/2024,79.14,110365,98552
2/7/2024,77.43,107486,97260
2/6/2024,76.88,104351,96147
2/5/2024,76.56,101864,95225
2/2/2024,75.83,98476,94201
2/1/2024,77.04,97684,93477
1/31/2024,79.19,101706,92435
1/30/2024,80.94,101454,90931
1/29/2024,80.25,98469,89347
1/26/2024,81.27,97185,87986
1/25/2024,80.45,91192,86527
1/24/2024,78.5,91148,85413
1/23/2024,78.04,93595,84238
1/22/2024,78.44,92468,82780
1/19/2024,76.92,90838,81331
1/18/2024,77.53,90987,80219
1/17/2024,76.49,90794,79274
1/16/2024,76.79,90520,78467
1/15/2024,76.86,86492,77712
1/12/2024,77.04,87625,77258
1/11/2024,76.23,82048,76710
1/10/2024,75.51,79156,76509
1/9/2024,76.23,77686,76440
1/8/2024,75.12,78061,76102
1/5/2024,77.55,75292,75586
1/4/2024,76.6,74486,75161
1/3/2024,77.44,73517,74730
1/2/2024,75.34,71723,74066
12/29/2023,76.17,70745,73372
12/28/2023,76.64,74155,72480
12/27/2023,78.87,76809,71144
12/26/2023,79.95,78689,69477
12/22/2023,78.12,79190,67560
12/21/2023,78.62,79691,65678
12/20/2023,79.26,79399,72017
12/19/2023,79.27,79042,78240
12/18/2023,78.19,78112,84603
12/15/2023,76.99,72620,90787
12/14/2023,77.09,70317,97137
12/13/2023,75,68926,103520
12/12/2023,73.96,68012,109937
12/11/2023,76.33,63553,116253
12/8/2023,75.87,61321,122830
12/7/2023,74.36,57360,129571
12/6/2023,74.46,54112,136853
12/5/2023,76.75,51813,144399
12/4/2023,77.8,49925,152036
12/1/2023,78.04,50965,159981
11/30/2023,79.71,174778,167811
11/29/2023,81.74,172744,167501
11/28/2023,80.54,174483,167009
11/27/2023,79.22,170877,166388
11/24/2023,79.77,167874,166083
11/23/2023,80.37,166059,165694
11/22/2023,81.04,165186,165783
11/21/2023,81.69,162740,165816
11/20/2023,81.59,162208,160197
11/17/2023,79.86,162444,154550
11/16/2023,77.2,166594,148872
11/15/2023,80.29,167293,143105
11/14/2023,81.11,166364,137228
11/13/2023,81.09,169102,131366
11/10/2023,80.06,168426,125425
11/9/2023,78.92,170122,119610
11/8/2023,78.52,165368,113778
11/7/2023,80.19,165161,108303
11/6/2023,83.33,166300,102844
11/3/2023,82.69,162043,97122
11/2/2023,84.26,167399,91627
11/1/2023,82.22,165683,85891
10/31/2023,82.97,78448,80188
10/30/2023,83.87,77498,79833
10/27/2023,86.32,77285,79123
10/26/2023,84.64,80088,78185
10/25/2023,86.31,79133,77052
10/24/2023,84.59,78433,75915
10/23/2023,85.63,79994,74966
10/20/2023,87.23,81188,74087
10/19/2023,87.38,82652,73066
10/18/2023,86.93,83238,72289
10/17/2023,85.53,83281,71624
10/16/2023,85.2,80462,70815
10/13/2023,86,79624,70245
10/12/2023,82.32,81354,69880
10/11/2023,82.27,80144,69162
10/10/2023,83.09,73120,68232
10/9/2023,83.02,66854,67706
10/6/2023,80.28,63213,67169
10/5/2023,79.9,63085,66894
10/4/2023,80.91,62089,66589
10/3/2023,85.45,64191,66249
10/2/2023,85.43,66805,65625
9/29/2023,86.75,65877,64793
9/28/2023,87.48,70991,63956
9/27/2023,88.54,73267,62654
9/26/2023,87.49,71154,61068
9/25/2023,87.2,71902,59653
9/22/2023,87.36,74153,58051
9/21/2023,88.2,70585,56235
9/20/2023,88.17,66193,59190
9/19/2023,88.86,65230,62057
9/18/2023,89.07,58795,64895
9/15/2023,89.21,59094,68274
9/14/2023,89.44,58503,71410
9/13/2023,88.02,56991,74891
9/12/2023,88.12,54840,78309
9/11/2023,87.17,54317,82037
9/8/2023,87.11,53321,85588
9/7/2023,86.4,51459,89228
9/6/2023,86.83,49480,93045
9/5/2023,86.51,49937,97329
9/4/2023,85.76,47863,101645
9/1/2023,85.28,46920,106247
8/31/2023,84.52,114902,110836
8/30/2023,83.3,109203,111034
8/29/2023,83.07,107802,111541
8/28/2023,82.26,109483,111999
8/25/2023,82.35,106122,111982
8/24/2023,81.48,110723,112094
8/23/2023,81.57,108265,111663
8/22/2023,82.33,110765,111345
8/21/2023,82.62,107574,110665
8/18/2023,82.78,107923,110239
8/17/2023,82.09,108718,109775
8/16/2023,81.52,113742,109302
8/15/2023,82.51,114673,108457
8/14/2023,83.54,116888,107711
8/11/2023,84.16,115754,106716
8/10/2023,84.06,117877,105597
8/9/2023,84.97,116801,104169
8/8/2023,83.98,114681,102717
8/7/2023,83.33,109224,101311
8/4/2023,83.93,107799,100298
8/3/2023,82.91,104255,99453
8/2/2023,81.16,103507,98918
8/1/2023,82.65,100558,98329
7/31/2023,83.48,101184,97897
7/28/2023,82.49,100964,97458
7/27/2023,81.91,101621,96975
7/26/2023,80.86,101072,96341
7/25/2023,81.36,103476,95589
7/24/2023,80.78,101971,94655
7/21/2023,79.42,98962,93791
7/20/2023,78.35,96456,93029
7/19/2023,78.19,95021,92453
7/18/2023,78.21,93596,91896
7/17/2023,77.09,94028,91537
7/14/2023,78,95129,91140
7/13/2023,79.21,96232,90579
7/12/2023,78.16,94669,90124
7/11/2023,77.42,94080,89890
7/10/2023,75.86,94594,89825
7/7/2023,76.32,93712,89552
7/6/2023,74.76,92111,89350
7/5/2023,75.16,89797,89234
7/4/2023,74.88,89471,89115
7/3/2023,73.37,89004,88905
6/30/2023,74.66,87529,88628
6/29/2023,74.01,87828,88215
6/28/2023,73.93,86660,87513
6/27/2023,72.33,88210,86833
6/26/2023,73.67,88072,86050
6/23/2023,73.32,86714,84894
6/22/2023,73.53,89405,83806
6/21/2023,75.9,91168,82324
6/20/2023,74.67,93096,95165
6/19/2023,74.89,90497,107411
6/16/2023,75.47,90685,119687
6/15/2023,74.61,90370,131848
6/14/2023,72.19,88018,144004
6/13/2023,73.21,86314,156139
6/12/2023,70.92,84852,168869
6/9/2023,73.54,81341,181665
6/8/2023,74.32,77298,194729
6/7/2023,75.26,76449,207903
6/6/2023,74.47,76474,221081
6/5/2023,74.87,70731,234496
6/2/2023,74.61,70397,248092
6/1/2023,72.98,67174,261719
5/31/2023,71.63,283775,275430
5/30/2023,72.64,276797,274421
5/29/2023,75.78,274624,273939
5/26/2023,75.64,273109,273519
5/25/2023,74.74,272713,273127
5/24/2023,76.73,270042,272855
5/23/2023,75.33,277252,272267
5/22/2023,74.47,276800,271289
5/19/2023,74.17,277296,270134
5/18/2023,74.66,274917,258217
5/17/2023,75.46,274119,246781
5/16/2023,73.35,277700,235506
5/15/2023,73.64,274670,223592
5/12/2023,72.51,274798,211823
5/11/2023,73.41,272835,200109
5/10/2023,75,268638,188529
5/9/2023,75.88,269571,177281
5/8/2023,75.36,268325,165823
5/5/2023,73.69,267234,154407
5/4/2023,71.12,268629,143054
5/3/2023,71.15,261222,131470
5/2/2023,73.58,262577,120403
5/1/2023,77.09,259482,109163
4/28/2023,78.53,98532,97973
4/27/2023,76.64,103388,97422
4/26/2023,76.42,104985,96487
4/25/2023,78.85,99000,95349
4/24/2023,80.82,98127,94437
4/21/2023,79.79,99094,94036
4/20/2023,78.99,99136,93525
4/19/2023,80.82,99909,92954
4/18/2023,82.33,97712,92176
4/17/2023,82.27,97083,91307
4/14/2023,83.46,96931,90570
4/13/2023,83.22,94866,89817
4/12/2023,83.99,95230,89245
4/11/2023,82.64,93971,88368
4/10/2023,81.4,91631,87428
4/6/2023,82.1,90264,86665
4/5/2023,82.15,89367,85984
4/4/2023,82.07,87912,85236
4/3/2023,82.08,85318,84250
3/31/2023,78.71,92123,83233
3/30/2023,77.51,91418,81721
3/29/2023,76.57,90571,80141
3/28/2023,77.07,88240,78616
3/27/2023,76.87,84673,77395
3/24/2023,73.81,86041,76243
3/23/2023,74.61,85636,74997
3/22/2023,75.36,86274,73759
3/21/2023,74.11,82075,72418
3/20/2023,72.88,79876,74329
3/17/2023,72.03,80186,76436
3/16/2023,73.29,80057,78357
3/15/2023,72.31,78133,80227
3/14/2023,75.75,73130,81957
3/13/2023,78.74,70061,83827
3/10/2023,80.47,69442,85817
3/9/2023,79.49,67713,87889
3/8/2023,80.58,67707,89990
3/7/2023,81.19,69918,92107
3/6/2023,83.73,67398,94195
3/3/2023,83.31,67349,96038
3/2/2023,82.1,67068,97831
3/1/2023,81.69,66151,99483
2/28/2023,81.37,110742,101130
2/27/2023,80.23,111483,99903
2/24/2023,81.03,109006,98653
2/23/2023,80.33,108098,97422
2/22/2023,79.11,104082,96123
2/21/2023,81.09,101186,95013
2/20/2023,82.04,99914,93916
2/17/2023,80.95,100516,92779
2/16/2023,82.89,99235,91532
2/15/2023,83.09,99464,90279
2/14/2023,83.36,101229,88984
2/13/2023,84.08,95046,87583
2/10/2023,83.74,94248,86516
2/9/2023,82.03,91838,85546
2/8/2023,82.68,90856,84729
2/7/2023,81.52,92344,83922
2/6/2023,79.14,92740,82879
2/3/2023,78.19,90537,81827
2/2/2023,80.56,88610,80587
2/1/2023,80.89,87436,79509
1/31/2023,83.83,84728,78186
1/30/2023,82.7,82861,77100
1/27/2023,84.47,81808,76101
1/26/2023,85.64,80438,75097
1/25/2023,84.84,80036,73843
1/24/2023,85.01,80215,72462
1/23/2023,86.64,79051,71013
1/20/2023,86.13,79698,69550
1/19/2023,84.94,79578,68044
1/18/2023,84.03,78755,67939
1/17/2023,84.53,76688,67994
1/16/2023,83.21,76968,68137
1/13/2023,84.11,71929,68354
1/12/2023,82.83,72450,68981
1/11/2023,81.7,67588,69616
1/10/2023,79.54,68435,70407
1/9/2023,79.34,67879,71125
1/6/2023,78.17,66752,71907
1/5/2023,78.15,61622,72805
1/4/2023,77.39,59318,74165
1/3/2023,80.78,58477,75647
1/2/2023,83.63,57113,76614
12/30/2022,83.63,57113,77592
12/29/2022,82.09,78005,78602
12/28/2022,82.86,79575,78108
12/27/2022,83.47,78834,77266
12/23/2022,83.21,80217,76208
12/22/2022,80.44,81344,74795
12/21/2022,81.4,81962,73234
12/20/2022,79.68,79454,79597
12/19/2022,78.98,79211,86141
12/16/2022,78.67,79613,92702
12/15/2022,80.08,80224,99311
12/14/2022,81.72,82015,106243
12/13/2022,80.26,81552,113322
12/12/2022,78.38,72980,120580
12/9/2022,76.89,71785,128448
12/8/2022,76.91,72255,136043
12/7/2022,77.82,70605,143006
12/6/2022,79.68,66935,149963
12/5/2022,82.26,62968,157636
12/2/2022,84.66,59016,165177
12/1/2022,85.46,57928,172924
11/30/2022,86.16,177413,180920
11/29/2022,83.48,177610,181128
11/28/2022,82.88,177635,181372
11/25/2022,82.54,178737,181993
11/24/2022,84.1,184214,182695
11/23/2022,83.77,188194,182949
11/22/2022,85.39,190418,182925
11/21/2022,84.98,191004,182953
11/18/2022,84.57,185708,176447
11/17/2022,85.55,176703,170220
11/16/2022,87.64,174968,164528
11/15/2022,88.9,182018,158876
11/14/2022,87.53,176087,152694
11/11/2022,89.45,175227,146848
11/10/2022,87.31,177863,140983
11/9/2022,86.72,180531,134995
11/8/2022,89.28,181267,128906
11/7/2022,91.22,186949,122767
11/4/2022,91.53,189279,116212
11/3/2022,88.07,188014,109559
11/2/2022,89.24,187833,102974
11/1/2022,87.51,190839,96287
10/31/2022,87.03,93423,89296
10/28/2022,87.71,92295,88659
10/27/2022,89.14,91334,88067
10/26/2022,88.19,90177,87147
10/25/2022,86.44,89296,86243
10/24/2022,85.6,88399,85374
10/21/2022,85.43,87244,84486
10/20/2022,84.75,88040,82153
10/19/2022,85.24,89203,79703
10/18/2022,83.91,89174,77071
10/17/2022,84.95,88636,74312
10/14/2022,84.73,89473,71561
10/13/2022,87.14,89250,68764
10/12/2022,85.25,87525,65928
10/11/2022,86.65,85966,63250
10/10/2022,88.48,83877,60611
10/7/2022,89.8,83413,58129
10/6/2022,87.27,77530,55719
10/5/2022,86.15,76613,53562
10/4/2022,84.19,76262,51599
10/3/2022,81.56,75082,49626
9/30/2022,79.63,52253,47726
9/29/2022,81.47,51282,47299
9/28/2022,82.23,49728,46903
9/27/2022,79.46,47787,46544
9/26/2022,78.2,47381,46245
9/23/2022,80.37,47508,45887
9/22/2022,84.48,46710,45517
9/21/2022,83.63,47351,45226
9/20/2022,84.14,46387,47441
9/19/2022,85.41,46652,49614
9/16/2022,84.92,47258,51711
9/15/2022,84.7,45182,53816
9/14/2022,88.33,47166,55723
9/13/2022,87.82,46658,57642
9/12/2022,88.76,46594,59815
9/9/2022,87.48,45834,61629
9/8/2022,84.5,45353,63454
9/7/2022,83.84,44332,65215
9/6/2022,87.99,43312,67050
9/5/2022,89.61,42011,68954
9/2/2022,87.68,41953,71050
9/1/2022,87.54,42347,73116
8/31/2022,90.76,80572,75116
8/30/2022,92.49,78979,74538
8/29/2022,96.07,78120,74035
8/26/2022,93.33,78833,73477
8/25/2022,93.67,73776,72717
8/24/2022,95.54,75956,72239
8/23/2022,94.8,79254,71699
8/22/2022,92.2,73810,70920
8/19/2022,92.43,73209,70304
8/18/2022,91.85,71764,70079
8/17/2022,90.06,71857,69836
8/16/2022,89.01,71867,69553
8/15/2022,90.98,73458,69479
8/12/2022,92.98,72943,69270
8/11/2022,94.27,72343,69062
8/10/2022,92.58,71900,68829
8/9/2022,91.01,71433,68562
8/8/2022,91.27,69750,68372
8/5/2022,89.18,67441,68182
8/4/2022,88.75,66594,68105
8/3/2022,91.51,67855,68021
8/2/2022,94.27,67573,67898
8/1/2022,93.17,64578,67746
7/29/2022,96.74,69822,67771
7/28/2022,94.95,68124,67340
7/27/2022,95.12,67618,67129
7/26/2022,92.7,70753,66991
7/25/2022,93.18,70318,66476
7/22/2022,91.26,69831,66079
7/21/2022,92.24,68844,65750
7/20/2022,94.19,67901,65975
7/19/2022,94.07,68581,66159
7/18/2022,93.46,66894,66246
7/15/2022,89.54,66296,66438
7/14/2022,88.15,65325,66606
7/13/2022,89.46,66008,66704
7/12/2022,88.87,65300,66791
7/11/2022,95.04,64956,66581
7/8/2022,94.39,63346,66432
7/7/2022,91.91,64969,66384
7/6/2022,88.52,65545,66285
7/5/2022,89.58,63023,66097
7/4/2022,99.43,64361,66014
7/1/2022,98.25,64908,65754
6/30/2022,98.6,72214,65428
6/29/2022,102.36,70657,64358
6/28/2022,104.15,69882,63080
6/27/2022,101.28,69775,61847
6/24/2022,99.74,68827,60490
6/23/2022,97.85,66790,59131
6/22/2022,100.85,67311,57877
6/21/2022,103.54,62153,56528
6/20/2022,103.49,62726,65529
6/17/2022,102.65,62618,74316
6/16/2022,108.63,63488,83124
6/15/2022,107.19,62717,92030
6/14/2022,108.9,61778,100866
6/13/2022,110.33,60468,109761
6/10/2022,110.44,60014,118646
6/9/2022,111.96,56167,127540
6/8/2022,112.29,51488,136924
6/7/2022,110,51382,146508
6/6/2022,108.33,49423,155890
6/3/2022,108.21,48439,165584
6/2/2022,106.51,47981,175088
6/1/2022,104.92,47073,184574
5/31/2022,105.67,197172,194453
5/30/2022,107.46,194534,194316
5/27/2022,106.2,194743,194379
5/26/2022,105.44,197068,194336
5/25/2022,103.01,195258,194175
5/24/2022,102.28,195203,194263
5/23/2022,102.01,193745,194282
5/20/2022,101.04,193424,194323
5/19/2022,101.24,196932,186983
5/18/2022,98.76,195241,179461
5/17/2022,101.61,192117,172010
5/16/2022,103.37,194832,164724
5/13/2022,102.24,191003,157303
5/12/2022,99.64,190269,150143
5/11/2022,100.08,195256,143025
5/10/2022,95.84,195118,135459
5/9/2022,98.55,195481,127818
5/6/2022,103.61,194086,120184
5/5/2022,102,194660,112642
5/4/2022,101.73,196572,105044
5/3/2022,97.45,195488,97228
5/2/2022,98.78,194371,89218
4/29/2022,99.79,83314,81094
4/28/2022,100.4,84107,80291
4/27/2022,99.4,83481,79171
4/26/2022,99.09,82825,77929
4/25/2022,97.36,83512,76773
4/22/2022,100.41,83598,75563
4/21/2022,102.53,83502,74423
4/20/2022,101.14,81766,73072
4/19/2022,100.71,80508,71844
4/18/2022,105.39,80967,70658
4/14/2022,105.03,80962,69472
4/13/2022,103.42,80681,68240
4/12/2022,100.74,79340,66922
4/11/2022,96.16,75338,65745
4/8/2022,98.86,72515,64697
4/7/2022,96.95,71266,63851
4/6/2022,96.51,67310,63003
4/5/2022,100.17,64842,62410
4/4/2022,100.93,65488,61933
4/1/2022,98.03,65356,61245
3/31/2022,98.04,66507,60704
3/30/2022,101.78,63231,60092
3/29/2022,98.12,63351,59879
3/28/2022,98.63,62714,59598
3/25/2022,104.69,63179,59327
3/24/2022,103.02,62480,58906
3/23/2022,105.23,60918,58777
3/22/2022,101.57,61683,58796
3/21/2022,101.73,59609,58778
3/18/2022,97.06,59829,63252
3/17/2022,95.56,58543,67675
3/16/2022,89.46,58417,72251
3/15/2022,91.5,57695,76803
3/14/2022,94.67,55166,81406
3/11/2022,99.36,57231,86126
3/10/2022,95.59,57335,90760
3/9/2022,95.55,60030,95304
3/8/2022,108.85,59141,99622
3/7/2022,106.46,58642,103414
3/4/2022,103.58,56876,107128
3/3/2022,95.9,60540,110836
3/2/2022,95.94,61200,114194
3/1/2022,91.21,61412,117302
2/28/2022,89.74,126718,120233
2/25/2022,87.65,126179,118778
2/24/2022,88.69,127185,117179
2/23/2022,88.82,126701,115312
2/22/2022,88.09,126739,113280
2/21/2022,87.71,125954,111168
2/18/2022,86.4,126754,107540
2/17/2022,85.69,125494,103837
2/16/2022,86.82,124801,100180
2/15/2022,85.88,116009,96511
2/14/2022,88.96,114358,93588
2/11/2022,87.87,112496,90711
2/10/2022,86.13,110905,88022
2/9/2022,86.26,107831,85348
2/8/2022,85.33,105373,82896
2/7/2022,86.93,104889,80603
2/4/2022,87.05,102198,78119
2/3/2022,85.57,99176,75739
2/2/2022,84.18,96226,73410
2/1/2022,83.77,95062,71186
1/31/2022,84.68,71522,68739
1/28/2022,84.11,71211,67696
1/27/2022,84.15,70637,66530
1/26/2022,84.88,69777,65415
1/25/2022,83.67,72165,64372
1/24/2022,82.18,71196,63196
1/21/2022,83.7,72166,61985
1/20/2022,84.28,70791,60722
1/19/2022,84.16,71044,61698
1/18/2022,83.5,70985,62661
1/17/2022,82.59,67633,63486
1/14/2022,82.23,66500,64493
1/13/2022,80.87,64241,65581
1/12/2022,81.07,62866,66763
1/11/2022,80.37,58354,68037
1/10/2022,77.89,55878,69725
1/7/2022,78.51,53718,71576
1/6/2022,78.74,53905,73303
1/5/2022,77.85,54142,74987
1/4/2022,77.56,54515,76605
1/3/2022,76.57,53040,78332
12/31/2021,75.32,53223,80225
12/30/2021,77.52,85432,82044
12/29/2021,77.22,85476,81687
12/28/2021,76.65,83365,81425
12/27/2021,76.18,82741,80981
12/24/2021,73.65,82812,80495
12/23/2021,74.6,81976,80019
12/22/2021,73.45,81981,79552
12/21/2021,72.45,83670,79091
12/20/2021,70.23,83638,86813
12/17/2021,71.99,79624,94186
12/16/2021,73.4,79168,101847
12/15/2021,72.46,78414,110257
12/14/2021,72.48,80417,118802
12/13/2021,73.07,81435,126739
