Date,Last Price,Open Interest,SMAVG (15)
9/9/2024,647.75,33798,33241
9/6/2024,652.25,32025,33155
9/5/2024,666.25,31195,33131
9/4/2024,665.75,31931,33114
9/3/2024,675,33291,33025
9/2/2024,691.5,32237,32813
8/30/2024,695.75,31923,34147
8/29/2024,705.5,32814,35486
8/28/2024,696.5,32941,36711
8/27/2024,708,33798,37879
8/26/2024,721.75,35467,38924
8/23/2024,705.75,35656,39868
8/22/2024,696.75,34331,40855
8/21/2024,697,34002,41966
8/20/2024,692.75,33210,43161
8/19/2024,709.75,32497,44400
8/16/2024,715.25,31665,45680
8/15/2024,731,30943,46901
8/14/2024,723.25,30598,48194
8/13/2024,726.75,30116,49404
8/12/2024,726,52247,50598
8/9/2024,717.75,51999,50239
8/8/2024,716.75,51198,49824
8/7/2024,718.25,50457,49482
8/6/2024,700,49478,49278
8/5/2024,700.5,49624,49118
8/2/2024,707.25,50460,48962
8/1/2024,734.5,50998,48745
7/31/2024,735,51924,52683
7/30/2024,716.5,51792,56519
7/29/2024,726.25,51708,60340
7/26/2024,729.5,49978,64167
7/25/2024,742,50339,68143
7/24/2024,742.5,48738,72230
7/23/2024,730.75,48037,76423
7/22/2024,738.25,46849,80718
7/19/2024,749.25,45773,85212
7/18/2024,756.5,46075,89774
7/17/2024,755,47395,94255
7/16/2024,752.5,47083,98729
7/15/2024,762.5,47284,103309
7/12/2024,768,47197,107932
7/11/2024,769.25,110070,112549
7/10/2024,769.25,109466,112972
7/9/2024,768.25,109115,113529
7/8/2024,781.5,109102,113890
7/5/2024,796.25,109627,114114
7/4/2024,793,111641,114184
7/3/2024,786.25,111632,113816
7/2/2024,794.75,112454,110285
7/1/2024,783.75,114262,106661
6/28/2024,772.75,114205,102879
6/27/2024,777.5,113293,99125
6/26/2024,768.5,114502,95423
6/25/2024,773,115785,91657
6/24/2024,770.5,116633,87702
6/21/2024,770,116443,83556
6/20/2024,769.25,116417,79402
6/19/2024,773.5,117822,75194
6/18/2024,766.25,114533,70844
6/17/2024,756,112459,66705
6/14/2024,753.25,110686,62586
6/13/2024,755,106119,58526
6/12/2024,749.25,58657,54733
6/11/2024,748.75,58097,54024
6/10/2024,741.5,57539,53312
6/7/2024,728,57884,52631
6/6/2024,725.75,57773,51951
6/5/2024,710.25,58003,51290
6/4/2024,714,56464,50610
6/3/2024,719.25,54447,49959
5/31/2024,741.25,54132,49470
5/30/2024,751.5,53290,50184
5/29/2024,758.5,52582,50935
5/28/2024,764.5,52444,51649
5/27/2024,755,50667,52199
5/24/2024,745.25,49795,52848
5/23/2024,750,49214,53567
5/22/2024,752,48026,54306
5/21/2024,764,47424,55004
5/20/2024,768.5,47318,55755
5/17/2024,765,47689,56555
5/16/2024,755,47849,57418
5/15/2024,752,47809,58097
5/14/2024,748.75,46698,58600
5/13/2024,758.5,47115,59134
5/10/2024,763.5,64847,59570
5/9/2024,770.25,64543,58718
5/8/2024,767.75,63302,57833
5/7/2024,763.75,60682,56984
5/6/2024,763.25,60415,56258
5/3/2024,760,60577,55451
5/2/2024,757.25,60295,54627
5/1/2024,764,58490,55319
4/30/2024,782,58695,56075
4/29/2024,788.25,59318,56775
4/26/2024,794.5,60642,57385
4/25/2024,781.25,58026,57720
4/24/2024,788.5,55351,58158
4/23/2024,789.5,54705,58754
4/22/2024,785.5,53660,59407
4/19/2024,787,52068,60242
4/18/2024,783.25,51271,61143
4/17/2024,804.5,50562,62080
4/16/2024,813,49800,62931
4/15/2024,809,48312,63871
4/12/2024,827.5,48217,64866
4/11/2024,814.75,70664,65811
4/10/2024,812.75,69836,65313
4/9/2024,817.75,69192,64792
4/8/2024,822.25,68463,64334
4/5/2024,836.25,65677,63893
4/4/2024,821.5,64592,63648
4/3/2024,828.5,64293,63487
4/2/2024,816,64502,62176
4/1/2024,799.25,66176,60788
3/28/2024,793.5,65593,59243
3/27/2024,788.75,65316,57775
3/26/2024,790,63327,56303
3/25/2024,795.75,63905,54936
3/22/2024,789.25,63244,53431
3/21/2024,789.75,62380,51928
3/20/2024,795.5,63204,50467
3/19/2024,810.5,62009,48923
3/18/2024,810.25,62336,47461
3/15/2024,798.25,61837,45946
3/14/2024,792,62005,44457
3/13/2024,781.5,62183,42930
3/12/2024,773.5,44623,41383
3/11/2024,772.75,43679,41032
3/8/2024,766,43007,40704
3/7/2024,776,43571,40420
3/6/2024,777,43238,40114
3/5/2024,766.25,42823,39753
3/4/2024,769.75,41319,39369
3/1/2024,782.75,40705,39128
2/29/2024,768,40468,38939
2/28/2024,761.75,40044,38713
2/27/2024,777.25,40070,38450
2/26/2024,772,39624,38278
2/23/2024,765.25,39498,38082
2/22/2024,771,39097,37827
2/21/2024,769.75,38976,37566
2/20/2024,767.5,39368,37357
2/19/2024,778.75,38751,37014
2/16/2024,776,38748,36645
2/15/2024,783.5,38987,36270
2/14/2024,781.75,37824,35830
2/13/2024,792.5,37052,35495
2/12/2024,794.75,37712,35242
2/9/2024,797.75,37865,34945
2/8/2024,785.25,37081,34635
2/7/2024,770.5,36092,34372
2/6/2024,760.75,37498,34181
2/5/2024,746.25,36683,33954
2/2/2024,744.25,35665,33739
2/1/2024,775.75,35195,33631
1/31/2024,773,35832,35766
1/30/2024,775.75,34221,37749
1/29/2024,772.75,33214,39756
1/26/2024,763.75,33123,41645
1/25/2024,760.75,32388,43433
1/24/2024,749,32807,45362
1/23/2024,747.75,33252,47191
1/22/2024,741.75,33253,49010
1/19/2024,737,33225,50773
1/18/2024,733.25,33133,52507
1/17/2024,723,33219,54194
1/16/2024,734.25,34103,55973
1/15/2024,729,33456,57687
1/12/2024,735.5,34042,59454
1/11/2024,740.25,67226,61143
1/10/2024,727.75,65580,60515
1/9/2024,729.25,64315,59798
1/8/2024,711.75,61555,59187
1/5/2024,730.75,59942,58630
1/4/2024,717.75,61327,58267
1/3/2024,733.5,60235,56688
1/2/2024,715,60539,55119
12/29/2023,719.25,59692,53505
12/28/2023,733.5,59239,52018
12/27/2023,742.5,58440,50571
12/26/2023,751,59911,49047
12/22/2023,748.25,59807,47398
12/21/2023,748.75,59956,45744
12/20/2023,758.25,59377,44034
12/19/2023,756,57815,42270
12/18/2023,750.5,54815,40497
12/15/2023,735.5,55159,38915
12/14/2023,730.75,53192,37304
12/13/2023,711.5,54497,35837
12/12/2023,707.5,37649,34300
12/11/2023,727.75,36694,33877
12/8/2023,728.5,36332,33382
12/7/2023,722.25,37383,32935
12/6/2023,719.25,37531,32342
12/5/2023,745.5,35584,31667
12/4/2023,750.5,35179,31052
12/1/2023,767.75,35003,30382
11/30/2023,761.5,34307,30290
11/29/2023,777,32907,30232
11/28/2023,783.75,31230,30455
11/27/2023,772.75,31080,30760
11/24/2023,786.5,30989,30992
11/23/2023,778.5,31187,31200
11/22/2023,771.25,31452,31298
11/21/2023,783.5,31296,31369
11/20/2023,782.75,29263,31446
11/17/2023,762,29633,31619
11/16/2023,750.75,28492,31744
11/15/2023,775.5,27399,31904
11/14/2023,783.75,26363,32154
11/13/2023,776.25,25125,32406
11/10/2023,766.75,33623,32752
11/9/2023,761.75,33443,32531
11/8/2023,773.5,36249,32403
11/7/2023,788,35811,32075
11/6/2023,812,34561,31749
11/3/2023,809,34110,31474
11/2/2023,821.5,32645,31226
11/1/2023,814.5,32515,32584
10/31/2023,810.5,32451,33928
10/30/2023,803.25,31870,35220
10/27/2023,813,31500,36519
10/26/2023,818.75,30901,37774
10/25/2023,814.25,31144,38885
10/24/2023,811,30141,39862
10/23/2023,839.5,30309,40710
10/20/2023,851.5,30322,41506
10/19/2023,835,31523,42283
10/18/2023,835.25,31320,43022
10/17/2023,821.75,30924,43924
10/16/2023,836,30439,44931
10/13/2023,832.5,30385,45868
10/12/2023,818,53010,46765
10/11/2023,806,52675,46184
10/10/2023,812,51840,45603
10/9/2023,805,51355,45042
10/6/2023,787.5,50327,44569
10/5/2023,787.25,47567,44219
10/4/2023,821,45800,43934
10/3/2023,843.5,42854,43719
10/2/2023,846.25,42256,43357
9/29/2023,868.5,41964,43005
9/28/2023,869.75,42612,42641
9/27/2023,865.5,44852,42190
9/26/2023,854,46022,41582
9/25/2023,858.75,44495,40895
9/22/2023,867.25,43841,40359
9/21/2023,879.75,44305,39867
9/20/2023,864,43958,39355
9/19/2023,874,43416,38877
9/18/2023,863.25,44259,38451
9/15/2023,871,45081,37948
9/14/2023,881.75,43302,37258
9/13/2023,868,42565,36664
9/12/2023,873.25,37432,36165
9/11/2023,869,36970,36012
9/8/2023,862.25,36500,35916
9/7/2023,840.5,35856,35813
9/6/2023,832.75,35733,35667
9/5/2023,844.25,35709,35473
9/4/2023,823.25,36463,35271
9/1/2023,822.5,36463,35011
8/31/2023,806.75,36613,34693
8/30/2023,804.25,36795,34564
8/29/2023,816.5,37018,34312
8/28/2023,825.75,36716,34072
8/25/2023,825,34729,33845
8/24/2023,811.5,34405,33749
8/23/2023,813,35077,33669
8/22/2023,818,35129,33508
8/21/2023,817.75,35538,33400
8/18/2023,817.25,34955,33268
8/17/2023,813,33668,33134
8/16/2023,808.25,32820,33188
8/15/2023,807.75,32674,33304
8/14/2023,820,32561,33417
8/11/2023,830.25,31691,33427
8/10/2023,842.75,34690,33448
8/9/2023,847.5,33007,33221
8/8/2023,819,33419,33113
8/7/2023,822.25,33313,32994
8/4/2023,829,33287,32802
8/3/2023,820.25,33202,32573
8/2/2023,808.5,32659,32290
8/1/2023,819.75,33510,37146
7/31/2023,802.75,33559,41927
7/28/2023,798.25,32950,46745
7/27/2023,787.5,34482,51725
7/26/2023,779,34552,56506
7/25/2023,765.25,34378,61181
7/24/2023,773.25,32704,65847
7/21/2023,751.25,32014,70636
7/20/2023,735,31275,75554
7/19/2023,740.75,31397,80362
7/18/2023,729.75,31633,85189
7/17/2023,722.25,30434,89934
7/14/2023,729,29851,94839
7/13/2023,730,28954,99856
7/12/2023,732,105502,104852
7/11/2023,727.75,105215,104927
7/10/2023,720.25,105839,105178
7/7/2023,711,107640,105368
7/6/2023,689.25,106205,105404
7/5/2023,701.5,104680,105577
7/4/2023,693,104368,105784
7/3/2023,688.75,104539,105784
6/30/2023,691.25,105782,101484
6/29/2023,677.25,103386,97114
6/28/2023,682.25,103800,92881
6/27/2023,683.75,102821,88537
6/26/2023,682.75,103997,84215
6/23/2023,677,105113,79824
6/22/2023,682.75,103898,75227
6/21/2023,703.5,106617,70771
6/20/2023,685.25,108988,66131
6/19/2023,695.75,108681,61262
6/16/2023,699.5,108184,56375
6/15/2023,685.5,108804,51540
6/14/2023,672.5,107784,46604
6/13/2023,679.5,104367,41686
6/12/2023,668,40033,36985
6/9/2023,691.5,40237,36533
6/8/2023,690,39889,36026
6/7/2023,696.5,38638,35528
6/6/2023,690,38002,35071
6/5/2023,696.25,38132,34650
6/2/2023,685.75,36151,34235
6/1/2023,673,37061,33956
5/31/2023,659.75,37015,34496
5/30/2023,670,35952,34945
5/29/2023,686.25,35369,35387
5/26/2023,689.25,35667,35881
5/25/2023,679.25,34766,36329
5/24/2023,695.75,34014,36852
5/23/2023,688,33853,37315
5/22/2023,681,33250,37643
5/19/2023,684.5,32630,37820
5/18/2023,688,32414,38037
5/17/2023,688,31782,38173
5/16/2023,677.25,31690,38302
5/15/2023,677.75,31910,38329
5/12/2023,671.25,31968,38262
5/11/2023,686.25,45160,38128
5/10/2023,697,43744,37128
5/9/2023,681.5,42586,36069
5/8/2023,694.25,42788,35006
5/5/2023,675.25,42384,33910
5/4/2023,656.75,42605,32847
5/3/2023,648.5,40960,31722
5/2/2023,670.75,38769,31498
5/1/2023,698,35913,31422
4/28/2023,701.75,35876,31519
4/27/2023,693.25,34464,31603
4/26/2023,710.25,33717,31843
4/25/2023,717.5,32091,32099
4/24/2023,733,30910,32390
4/21/2023,724.25,29953,32799
4/20/2023,720.75,30159,33167
4/19/2023,740.5,27854,33464
4/18/2023,752.75,26640,33916
4/17/2023,749.25,26355,34396
4/14/2023,759.75,26435,34917
4/13/2023,766.75,25729,35428
4/12/2023,766.25,37598,35923
4/11/2023,755.5,37631,35635
4/10/2023,760.75,37366,35370
4/6/2023,760.25,37140,35175
4/5/2023,767,38066,34998
4/4/2023,750,37560,34889
4/3/2023,760.5,36459,34881
3/31/2023,729.75,37046,34933
3/30/2023,725.75,35467,34251
3/29/2023,728.25,34609,33686
3/28/2023,735.75,34639,33130
3/27/2023,719.25,33845,32555
3/24/2023,709.75,34166,32022
3/23/2023,725.25,34097,31443
3/22/2023,721.75,33155,30875
3/21/2023,711.75,33277,30360
3/20/2023,706.5,33656,29856
3/17/2023,712.5,34442,29320
3/16/2023,702.5,34480,28717
3/15/2023,690.25,36432,28023
3/14/2023,750,37445,27174
3/13/2023,758.25,37245,26223
3/10/2023,773.25,26808,25220
3/9/2023,769.75,26993,24866
3/8/2023,770,26276,24461
3/7/2023,782,26003,24113
3/6/2023,798,25848,23719
3/3/2023,802.25,25494,23345
3/2/2023,796.25,25577,23426
3/1/2023,788.75,25422,23466
2/28/2023,786.25,25723,23410
2/27/2023,777.5,25618,23240
2/24/2023,771.5,25394,23088
2/23/2023,755.25,24060,22989
2/22/2023,759.25,23706,22977
2/21/2023,770,23173,22901
2/20/2023,772,22210,22843
2/17/2023,765.25,21486,22816
2/16/2023,782.25,20928,22799
2/15/2023,781.5,21057,22816
2/14/2023,795,20093,22781
2/13/2023,795.75,20233,22821
2/10/2023,796.25,26714,22864
2/9/2023,780.5,26166,22455
2/8/2023,792.5,24586,22107
2/7/2023,784.75,23169,21803
2/6/2023,748.25,23340,21582
2/3/2023,773.25,23917,21356
2/2/2023,783.25,23883,21075
2/1/2023,806.25,22553,22386
1/31/2023,824.75,22315,23823
1/30/2023,820,21795,25220
1/27/2023,834.25,21237,26603
1/26/2023,848,21181,28043
1/25/2023,843.75,20539,29471
1/24/2023,861.25,20680,30859
1/23/2023,875,20882,32051
1/20/2023,855.5,20588,33109
1/19/2023,832,20941,34186
1/18/2023,845.5,20018,35208
1/17/2023,830.5,19865,36260
1/16/2023,824.75,19945,37283
1/13/2023,825.75,19697,38300
1/12/2023,822.75,43554,39240
1/11/2023,801,44108,38578
1/10/2023,778.75,43277,37887
1/9/2023,776.25,42540,37199
1/6/2023,778,42825,36489
1/5/2023,768.25,42603,35752
1/4/2023,765,41355,35128
1/3/2023,811.75,38573,34556
1/2/2023,819,36743,33758
12/30/2022,819,36743,33060
12/29/2022,815.75,36274,32338
12/28/2022,817,35793,31620
12/27/2022,853.5,35208,30992
12/23/2022,807.75,35206,30340
12/22/2022,805.25,33793,29634
12/21/2022,809,33634,29015
12/20/2022,787.25,33741,28424
12/19/2022,791.25,32953,27771
12/16/2022,791.5,31896,27152
12/15/2022,814.75,31759,26577
12/14/2022,828.75,33255,26019
12/13/2022,799.75,32774,25289
12/12/2022,786,26605,24597
12/9/2022,766.25,26259,24328
12/8/2022,765.25,25914,24114
12/7/2022,774,25517,23912
12/6/2022,788.75,26361,23743
12/5/2022,838.75,25430,23528
12/2/2022,856.75,24626,23381
12/1/2022,879.75,24506,23297
11/30/2022,863.5,24758,23706
11/29/2022,838.25,23954,24087
11/28/2022,830.25,23673,24496
11/25/2022,847.25,23269,24945
11/24/2022,850.5,23383,25452
11/23/2022,849.75,22304,25929
11/22/2022,867.5,22403,26310
11/21/2022,829.75,22560,26562
11/18/2022,854.5,23050,26751
11/17/2022,862.25,22887,26886
11/16/2022,889.25,22981,27012
11/15/2022,896.5,23133,27109
11/14/2022,896,23223,27216
11/11/2022,899.25,23371,27321
11/10/2022,907.25,30643,27437
11/9/2022,917.5,30467,27073
11/8/2022,951.25,30099,26601
11/7/2022,961.5,30402,26183
11/4/2022,952,30873,25746
11/3/2022,934.5,30536,25174
11/2/2022,915.25,28022,24582
11/1/2022,897.5,26186,24998
10/31/2022,901,25389,25509
10/28/2022,914.75,25074,25952
10/27/2022,919,24778,26300
10/26/2022,917,24439,26649
10/25/2022,900.5,24734,27006
10/24/2022,902.25,24796,27401
10/21/2022,885.25,25118,27793
10/20/2022,897.75,25181,28152
10/19/2022,897.25,23386,28487
10/18/2022,908.75,23828,28928
10/17/2022,924.75,23851,29336
10/14/2022,921.25,22293,29730
10/13/2022,938.75,21652,30210
10/12/2022,959.5,34267,30738
10/11/2022,947,33850,30472
10/10/2022,996.5,32032,30187
10/7/2022,1004,30293,30002
10/6/2022,970,30016,29939
10/5/2022,954.25,29788,29918
10/4/2022,912,30657,29844
10/3/2022,878.75,30690,29545
9/30/2022,856.75,30500,29162
9/29/2022,871.25,30202,28744
9/28/2022,867.75,29997,28297
9/27/2022,843.25,29954,27840
9/26/2022,833.25,29754,27403
9/23/2022,854,29501,26951
9/22/2022,891.25,29576,26546
9/21/2022,868.75,30272,26061
9/20/2022,878.25,29567,25528
9/19/2022,872.5,29270,24995
9/16/2022,874.5,29342,24474
9/15/2022,863.25,29693,23916
9/14/2022,903.5,28680,23297
9/13/2022,925.5,26183,22759
9/12/2022,970.5,24944,22378
9/9/2022,942.5,24230,22084
9/8/2022,920.25,23496,21844
9/7/2022,937,23133,21638
9/6/2022,936,23407,21402
9/5/2022,973.75,22967,21162
9/2/2022,941,23436,20939
9/1/2022,924.5,22294,20659
8/31/2022,964,22271,21564
8/30/2022,974,21575,22395
8/29/2022,1029,21459,23245
8/26/2022,1029,20974,24160
8/25/2022,1035.25,20403,25060
8/24/2022,1040.75,20610,25948
8/23/2022,1012.25,20465,26770
8/22/2022,984,20545,27587
8/19/2022,978.75,20629,28271
8/18/2022,969.5,20400,28852
8/17/2022,943.25,19593,29489
8/16/2022,932.25,19805,30230
8/15/2022,936.75,19625,31019
8/12/2022,959,19239,31836
8/11/2022,959,35861,32688
8/10/2022,932.5,34746,32378
8/9/2022,938.5,34322,32111
8/8/2022,910.5,35179,31834
8/5/2022,924.5,34474,31509
8/4/2022,927.75,33728,31228
8/3/2022,950.75,32934,30973
8/2/2022,950.25,32730,30741
8/1/2022,951,30800,32180
7/29/2022,1012.25,29342,33726
7/28/2022,999.75,29960,35422
7/27/2022,994.75,30709,37018
7/26/2022,969.75,31640,38646
7/25/2022,953.75,31871,40197
7/22/2022,966.75,32026,41653
7/21/2022,941.75,31206,43106
7/20/2022,974,30749,44548
7/19/2022,967.75,30166,46076
7/18/2022,992.75,30295,47791
7/15/2022,975.75,30268,49603
7/14/2022,942.25,29893,51423
7/13/2022,968.5,29460,53199
7/12/2022,971,54312,55020
7/11/2022,1009.25,53995,55131
7/8/2022,984.75,54786,55228
7/7/2022,978.5,53891,55220
7/6/2022,936.25,55134,55391
7/5/2022,993.5,54900,55438
7/4/2022,1071.75,53719,55545
7/1/2022,1061.5,53823,55801
6/30/2022,1027.5,52835,54119
6/29/2022,1081.25,53670,52554
6/28/2022,1071.75,55884,50882
6/27/2022,1096.25,57478,49051
6/24/2022,1117.75,57562,47171
6/23/2022,1108.5,56541,45239
6/22/2022,1107.25,56775,43366
6/21/2022,1138.5,55974,41480
6/20/2022,1127.75,55451,39643
6/17/2022,1117.5,54658,37871
6/16/2022,1126.5,56460,36117
6/15/2022,1139.25,55840,34166
6/14/2022,1132,56506,32235
6/13/2022,1110.75,57558,30268
6/10/2022,1166,28591,28234
6/9/2022,1176.25,29357,28122
6/8/2022,1154.25,28592,27942
6/7/2022,1146.5,28420,27762
6/6/2022,1132.5,29279,27446
6/3/2022,1123,28589,27016
6/2/2022,1087.75,28442,26622
6/1/2022,1083.5,28482,27412
5/31/2022,1073,28422,28139
5/30/2022,1037,28862,28819
5/27/2022,1020,28355,29447
5/26/2022,1011.5,27189,30061
5/25/2022,976,26877,30677
5/24/2022,974.75,27009,31124
5/23/2022,961.75,27047,31492
5/20/2022,959,26908,31859
5/19/2022,943.5,26651,32212
5/18/2022,946.25,25900,32571
5/17/2022,984.5,23677,32943
5/16/2022,982.75,22830,33458
5/13/2022,982.25,22680,33972
5/12/2022,993.25,40287,34501
5/11/2022,1001.75,39385,33862
5/10/2022,968.25,38631,33266
5/9/2022,978,38276,32681
5/6/2022,1030.25,37569,32131
5/5/2022,1028.75,36429,31616
5/4/2022,1010.5,33574,31142
5/3/2022,977,32541,31214
5/2/2022,982.25,32547,31327
4/29/2022,989.5,32209,31368
4/28/2022,979.25,32032,31413
4/27/2022,953,31475,31419
4/26/2022,943.75,31405,31428
4/25/2022,911,30534,31465
4/22/2022,958.75,30614,31560
4/21/2022,962,30703,31632
4/20/2022,950.25,30445,31705
4/19/2022,935.75,29855,31758
4/18/2022,979,30031,31761
4/14/2022,950.25,29852,31687
4/13/2022,938.75,29312,31521
4/12/2022,934.75,34662,31415
4/11/2022,892,34225,30950
4/8/2022,896.75,33159,30517
4/7/2022,881.75,32894,30156
4/6/2022,911.75,32124,29809
4/5/2022,920.25,31602,29521
4/4/2022,931,31963,29235
4/1/2022,901.25,31958,28902
3/31/2022,897,31697,28576
3/30/2022,912.75,31803,28057
3/29/2022,879.75,31230,27481
3/28/2022,896.5,29902,26949
3/25/2022,938.75,28922,26522
3/24/2022,929.5,27369,26245
3/23/2022,939.5,27714,26109
3/22/2022,904.25,27691,26022
3/21/2022,906.5,27728,25987
3/18/2022,863,27748,25929
3/17/2022,861,27690,25893
3/16/2022,815.25,27794,25886
3/15/2022,822.25,27323,25843
3/14/2022,845.25,26959,25809
3/11/2022,883.5,27063,25773
3/10/2022,893.5,23920,25755
3/9/2022,957.5,23160,25944
3/8/2022,1035,23247,26146
3/7/2022,961.25,23500,26227
3/4/2022,899,24766,26287
3/3/2022,875.75,25332,26237
3/2/2022,846.5,26404,26709
3/1/2022,823.75,27170,27051
2/28/2022,784.5,26863,27338
2/25/2022,762.75,27206,27643
2/24/2022,801.5,27584,27888
2/23/2022,772.5,27153,28134
2/22/2022,769,26811,28400
2/21/2022,761.25,26415,28673
2/18/2022,750,26788,28950
2/17/2022,743.5,26762,29201
2/16/2022,762.5,26188,29469
2/15/2022,747.25,24470,29712
2/14/2022,766.25,24395,29997
2/11/2022,759,24013,30361
2/10/2022,764,32417,30617
2/9/2022,760.25,31528,30294
2/8/2022,746.5,31480,30022
2/7/2022,766.25,31435,29723
2/4/2022,764.5,30883,29411
2/3/2022,743.75,31265,29114
2/2/2022,733.75,31150,28773
2/1/2022,737.75,30900,32665
1/31/2022,734.75,30571,36347
1/28/2022,738.75,30561,40037
1/27/2022,734.5,30779,43494
1/26/2022,737.75,29827,46673
1/25/2022,718.75,28751,49988
1/24/2022,707.5,29848,53286
1/21/2022,726,27853,56332
1/20/2022,731.75,27583,59476
1/19/2022,729,27440,62702
1/18/2022,719.5,26997,65976
1/17/2022,714.25,26764,69237
1/14/2022,707,26419,72503
1/13/2022,699.5,26155,75769
1/12/2022,705,89534,79036
1/11/2022,694.75,86120,78024
1/10/2022,681,85929,77373
1/7/2022,685,82405,76631
1/6/2022,686.5,78468,76094
1/5/2022,680.5,79547,75805
1/4/2022,666.5,78229,75539
1/3/2022,660.25,75530,75433
12/31/2021,651.75,75018,75375
12/30/2021,661.75,75977,72378
12/29/2021,656.25,76543,69251
12/28/2021,661,75917,66102
12/27/2021,659.5,75758,62958
12/24/2021,635.25,75399,59782
12/23/2021,642.5,75170,56593
12/22/2021,631.75,74346,53394
12/21/2021,623.75,76356,50231
12/20/2021,594,74801,46933
12/17/2021,626.25,74358,43611
12/16/2021,636.5,74122,40319
12/15/2021,620.25,75568,37053
12/14/2021,627,76632,33688
12/13/2021,632.75,74664,30278
12/10/2021,633.75,30066,26951
12/9/2021,637.5,29065,26627
12/8/2021,637.75,29305,26380
12/7/2021,633.5,28756,26127
12/6/2021,605.5,28116,25792
12/3/2021,600.75,27572,25445
12/2/2021,591.5,27179,25120
12/1/2021,600.75,26900,25180
11/30/2021,589,26898,25220
11/29/2021,615.75,24971,25197
11/26/2021,598,24966,25357
11/25/2021,673.25,25138,25493
11/24/2021,677.75,25090,25578
11/23/2021,669.25,25481,25568
11/22/2021,656,24763,25483
11/19/2021,643.75,25199,25493
11/18/2021,663.25,25373,25398
11/17/2021,665.25,25501,25258
11/16/2021,673.25,23734,25115
11/15/2021,662.75,22910,25075
11/12/2021,670.75,22690,25116
11/11/2021,680.75,28084,25171
11/10/2021,694,27507,24886
