Date,Last Price,Open Interest,SMAVG (15)
10/19/2022,76.54,2533,2162
10/18/2022,75.72,2527,2077
10/17/2022,75.5,2526,1992
10/14/2022,74.86,2526,1906
10/13/2022,76.39,2526,1820
10/12/2022,75.3,2533,1733
10/11/2022,76.54,2532,1646
10/10/2022,77.69,2452,1559
10/7/2022,78.53,2137,1475
10/6/2022,77.14,2105,1413
10/5/2022,76.22,1905,1343
10/4/2022,74.68,1760,1285
10/3/2022,72.94,1753,1237
9/30/2022,71.31,1312,1189
9/29/2022,72.7,1310,1171
9/28/2022,73.67,1258,1152
9/27/2022,71.74,1241,1137
9/26/2022,71.11,1238,1123
9/23/2022,72.26,1231,1108
9/22/2022,74.87,1228,1095
9/21/2022,74.33,1228,1081
9/20/2022,74.81,1223,1284
9/19/2022,76.49,1201,1481
9/16/2022,76.46,1201,1675
9/15/2022,76.52,1054,1869
9/14/2022,79.11,1040,2073
9/13/2022,78.84,1038,2268
9/12/2022,78.98,1035,2390
9/9/2022,77.83,1033,2513
9/8/2022,75.44,1033,2631
9/7/2022,75.22,1031,2753
9/6/2022,77.97,1026,2875
9/5/2022,77.98,1025,3003
9/2/2022,77.94,1025,3131
9/1/2022,77.96,1023,3257
8/31/2022,80.49,4275,3378
8/30/2022,81,4175,3280
8/29/2022,83.23,4110,3182
8/26/2022,82.19,4113,3089
8/25/2022,82.32,4108,2994
8/24/2022,83.52,3969,2897
8/23/2022,83.62,2874,2807
8/22/2022,82.47,2874,2785
8/19/2022,82.53,2797,2761
8/18/2022,82.36,2867,2634
8/17/2022,82.2,2871,2502
8/16/2022,81.84,2946,2370
8/15/2022,82.89,2942,2232
8/12/2022,83.97,2905,2095
8/11/2022,84.51,2838,1961
8/10/2022,83.88,2817,1831
8/9/2022,82.48,2704,1702
8/8/2022,82.85,2704,1581
8/5/2022,80.92,2698,1460
8/4/2022,80.87,2643,1340
8/3/2022,83.31,2619,1223
8/2/2022,84.51,2552,1107
8/1/2022,83.15,2509,996
7/29/2022,85.21,891,887
7/28/2022,83.98,888,886
7/27/2022,84.74,888,886
7/26/2022,83.02,888,885
7/25/2022,82.86,888,883
7/22/2022,81.39,888,881
7/21/2022,81.9,888,879
7/20/2022,83.19,888,915
7/19/2022,83.36,888,951
7/18/2022,83.07,888,988
7/15/2022,80.18,888,1024
7/14/2022,79.09,888,1060
7/13/2022,80.65,885,1097
7/12/2022,80.03,882,1132
7/11/2022,83.73,882,1167
7/8/2022,82.14,878,1203
7/7/2022,80.91,878,1238
7/6/2022,79.11,873,1272
7/5/2022,79.01,858,1307
7/4/2022,85.71,858,1342
7/1/2022,84.32,858,1378
6/30/2022,84.65,1433,1414
6/29/2022,87.73,1432,1411
6/28/2022,88.84,1434,1408
6/27/2022,86.49,1434,1402
6/24/2022,85.17,1434,1394
6/23/2022,83.14,1429,1385
6/22/2022,86,1421,1377
6/21/2022,87.52,1410,1371
6/20/2022,88.13,1408,4037
6/17/2022,87.63,1403,6696
6/16/2022,90.7,1394,9355
6/15/2022,89.55,1394,12000
6/14/2022,90.31,1394,14614
6/13/2022,91.35,1394,17219
6/10/2022,90.69,1391,19841
6/9/2022,91.48,1391,22463
6/8/2022,90.98,1385,25086
6/7/2022,89.56,1355,27700
6/6/2022,87.78,1306,30290
6/3/2022,87.96,1306,32883
6/2/2022,87.45,1306,35458
6/1/2022,86.42,1335,38003
5/31/2022,86.6,41395,40501
5/30/2022,87.52,41287,40328
5/27/2022,87.26,41288,40153
5/26/2022,87.04,41077,39986
5/25/2022,86.47,40595,39829
5/24/2022,86.01,40471,39712
5/23/2022,85.6,40733,39595
5/20/2022,84.68,40710,39483
5/19/2022,85.14,40744,36879
5/18/2022,83.95,40599,34273
5/17/2022,85.41,40202,31676
5/16/2022,85.7,40191,29103
5/13/2022,85.46,39935,26527
5/12/2022,84.68,39490,23969
5/11/2022,85.16,38795,21438
5/10/2022,81.59,38798,18953
5/9/2022,82.35,38671,16452
5/6/2022,85.27,38784,13960
5/5/2022,84.64,38716,11459
5/4/2022,84.46,38836,8964
5/3/2022,82.18,38720,6453
5/2/2022,82.49,39060,3930
4/29/2022,82.52,1650,1385
4/28/2022,83.3,1650,1331
4/27/2022,83.23,1649,1278
4/26/2022,83.58,1603,1226
4/25/2022,83.19,1553,1172
4/22/2022,84.61,1554,1121
4/21/2022,86.58,1528,1063
4/20/2022,85.27,1528,1006
4/19/2022,84.83,1281,949
4/18/2022,87.83,1281,908
4/14/2022,88.18,1281,868
4/13/2022,88.47,1279,827
4/12/2022,87.32,1180,787
4/11/2022,85.7,880,753
4/8/2022,86.72,880,739
4/7/2022,86.3,845,725
4/6/2022,85.6,855,714
4/5/2022,87.2,855,702
4/4/2022,87.92,807,689
4/1/2022,86.35,781,680
3/31/2022,84.57,678,671
3/30/2022,84.47,678,670
3/29/2022,82.79,673,669
3/28/2022,82.96,673,668
3/25/2022,85.59,673,667
3/24/2022,84.44,673,666
3/23/2022,86.38,673,665
3/22/2022,85.01,673,664
3/21/2022,85.45,672,663
3/18/2022,83.24,672,790
3/17/2022,82.74,672,918
3/16/2022,79.14,672,1046
3/15/2022,80.81,672,1173
3/14/2022,81.39,658,1300
3/11/2022,84.04,658,1428
3/10/2022,81.31,658,1556
3/9/2022,80.67,658,1684
3/8/2022,86.81,658,1800
3/7/2022,88.63,658,1919
3/4/2022,88.07,658,2025
3/3/2022,83.3,658,2130
3/2/2022,82.61,658,2235
3/1/2022,79.46,658,2340
2/28/2022,78.22,2589,2446
2/25/2022,77.82,2588,2422
2/24/2022,78.84,2588,2398
2/23/2022,79.83,2576,2375
2/22/2022,78.96,2576,2352
2/21/2022,78.75,2575,2326
2/18/2022,77.66,2579,2287
2/17/2022,77.2,2579,2249
2/16/2022,77.59,2406,2206
2/15/2022,76.9,2441,2175
2/14/2022,79.08,2241,2142
2/11/2022,78.68,2238,2113
2/10/2022,77.79,2238,2085
2/9/2022,77.67,2235,2051
2/8/2022,76.49,2235,2018
2/7/2022,77.29,2230,1985
2/4/2022,76.85,2235,1952
2/3/2022,76.18,2241,1921
2/2/2022,75.16,2232,1886
2/1/2022,74.79,2181,1850
1/31/2022,75.03,2001,1815
1/28/2022,74.65,1996,1790
1/27/2022,74.82,1944,1766
1/26/2022,75.36,1941,1745
1/25/2022,74.85,1938,1724
1/24/2022,73.84,1811,1704
1/21/2022,74.65,1811,1692
1/20/2022,74.76,1736,1680
1/19/2022,74.24,1736,1986
1/18/2022,73.92,1736,2292
1/17/2022,73.23,1736,2598
1/14/2022,72.92,1781,2904
1/13/2022,72.1,1707,3207
1/12/2022,72.21,1697,3515
1/11/2022,72.03,1661,3824
1/10/2022,70.52,1623,4135
1/7/2022,71.01,1625,4448
1/6/2022,71.08,1629,4761
1/5/2022,70.68,1637,5074
1/4/2022,70.87,1635,5386
1/3/2022,69.99,1632,5696
12/31/2021,68.9,1632,6004
12/30/2021,70.49,6326,6311
12/29/2021,70.28,6326,6304
12/28/2021,69.7,6326,6295
12/27/2021,69.57,6326,6283
12/24/2021,67.25,6326,6270
12/23/2021,68.33,6326,6256
12/22/2021,67.44,6326,6241
12/21/2021,67.42,6325,6229
12/20/2021,65.79,6325,13670
12/17/2021,66.88,6324,20911
12/16/2021,68.1,6324,28137
12/15/2021,67.93,6317,34816
12/14/2021,68.39,6283,41470
12/13/2021,68.72,6246,47984
12/10/2021,68.98,6241,54558
12/9/2021,68.81,6220,61046
12/8/2021,69.74,6196,67474
12/7/2021,69.08,6139,73828
12/6/2021,67.09,6135,80060
12/3/2021,65.1,6117,86221
12/2/2021,64.49,6104,92319
12/1/2021,63.81,6138,98395
11/30/2021,63.75,117938,104394
11/29/2021,66.92,114939,102990
11/26/2021,65.33,114721,101772
